"19","21","122","493","4667","21978","date","other"
"7","7","7","8","7","3","2018-03-14","0"
"9","9","8","10","8","3","2018-03-28","0"
"17","18","16","20","16","6","2018-04-11","0"
"24","25","23","28","23","9","2018-04-25","0"
"24","25","23","28","23","9","2018-05-09","0"
"24","25","23","28","23","9","2018-05-23","0"
"24","25","23","28","23","9","2018-06-06","0"
"24","25","23","28","23","9","2018-06-20","0"
"24","25","23","28","23","9","2018-07-04","0"
"24","25","23","45","23","9","2018-07-18","0"
"24","25","23","48","23","9","2018-08-01","0"
"24","25","23","48","23","9","2018-08-15","0"
"24","25","23","48","23","9","2018-08-29","0"
"24","25","23","48","23","9","2018-09-12","0"
"24","25","23","48","23","9","2018-09-26","0"
"24","25","23","48","23","9","2018-10-10","0"
"24","25","23","48","23","9","2018-10-24","0"
"24","25","23","48","23","9","2018-11-07","0"
"24","25","23","48","23","9","2018-11-21","0"
"24","25","23","48","23","9","2018-12-05","0"
"24","25","23","48","23","9","2018-12-19","0"
"24","25","23","48","23","9","2019-01-02","0"
"21","21","20","41","20","8","2019-01-16","0"
"24","25","23","48","23","9","2019-01-30","0"
"24","25","23","48","23","9","2019-02-13","0"
"26","27","25","51","25","10","2019-02-27","0"
"14","14","13","27","13","5","2019-03-13","0"
"22","23","21","45","21","8","2019-04-10","0"
"24","25","23","48","23","11","2019-04-24","0"
"12","13","12","24","12","7","2019-05-08","0"
"14","14","13","27","13","8","2019-05-22","0"
"24","25","23","48","23","14","2019-06-05","0"
"22","23","21","45","21","13","2019-06-19","0"
"22","23","21","45","21","13","2019-07-03","0"
"24","25","23","48","23","14","2019-07-17","0"
"24","25","23","48","23","14","2019-07-31","0"
"22","23","21","45","21","13","2019-08-14","0"
"24","25","23","48","23","14","2019-08-28","0"
"22","23","21","45","21","13","2019-09-11","0"
"27","29","26","55","26","16","2019-09-25","0"
"24","25","23","48","23","14","2019-10-09","0"
"24","25","23","48","23","14","2019-10-23","0"
"22","23","21","45","21","13","2019-11-06","0"
"26","27","25","51","25","15","2019-11-20","0"
"26","27","25","51","25","16","2019-12-04","0"
"24","25","23","48","23","15","2019-12-18","0"
"26","27","25","51","25","16","2020-01-01","0"
"24","25","23","48","23","15","2020-01-15","0"
"26","27","25","33","25","16","2020-01-29","0"
"26","27","25","21","25","16","2020-02-12","0"
"31","32","30","26","30","19","2020-02-26","0"
"26","27","25","21","25","16","2020-03-11","0"
"22","23","21","19","21","14","2020-03-25","0"
"22","23","21","19","21","14","2020-04-08","0"
"22","23","21","19","21","14","2020-04-22","0"
"26","27","25","21","25","16","2020-05-06","0"
"22","23","21","19","21","14","2020-05-20","0"
"26","27","25","21","25","16","2020-06-03","0"
"24","25","23","20","23","15","2020-06-17","0"
"27","29","26","23","26","17","2020-07-01","0"
"21","21","20","17","20","13","2020-07-15","0"
"24","25","23","20","23","15","2020-07-29","0"
"21","21","20","17","20","13","2020-08-12","0"
"27","29","26","23","26","17","2020-08-26","0"
"22","23","21","19","21","14","2020-09-09","0"
"22","23","21","19","21","14","2020-09-23","0"
"24","25","23","20","23","15","2020-10-07","0"
"27","29","26","23","26","17","2020-10-21","0"
"24","25","23","20","23","15","2020-11-04","0"
"29","30","28","24","28","18","2020-11-18","0"
"27","29","26","23","26","17","2020-12-02","0"
"29","30","28","24","28","18","2020-12-16","0"
"27","29","26","23","26","17","2020-12-30","0"
"33","34","31","27","31","20","2021-01-13","0"
"26","27","25","21","25","16","2021-01-27","0"
"15","16","15","13","15","10","2021-02-10","0"
"26","27","25","21","25","16","2021-02-24","0"
"26","27","25","21","25","16","2021-03-10","0"
"24","25","23","20","23","15","2021-03-24","0"
"27","29","26","23","26","17","2021-04-07","0"
"24","25","23","20","23","15","2021-04-21","0"
"24","25","23","20","23","15","2021-05-05","0"
"24","25","23","20","23","15","2021-05-19","0"
