"19","21","122","21978","date","other"
"","7","","2","2018-07-04","0"
"","20","","6","2018-07-18","0"
"4","20","","6","2018-08-01","0"
"10","20","","6","2018-08-15","0"
"10","20","","6","2018-08-29","0"
"10","20","","6","2018-09-12","0"
"10","20","","6","2018-09-26","0"
"10","20","","6","2018-10-10","0"
"10","20","","6","2018-10-24","0"
"10","20","","6","2018-11-07","0"
"10","20","","6","2018-11-21","0"
"10","20","","6","2018-12-05","0"
"10","20","","6","2018-12-19","0"
"10","20","","6","2019-01-02","0"
"10","20","","6","2019-01-16","0"
"10","20","","6","2019-01-30","0"
"10","20","","6","2019-02-13","0"
"10","20","","6","2019-02-27","0"
"5","10","","3","2019-03-13","0"
"1","1","","0","2019-03-27","0"
"9","19","","6","2019-04-10","0"
"10","20","","6","2019-04-24","0"
"5","10","","4","2019-05-08","0"
"5","10","","4","2019-05-22","0"
"10","20","","7","2019-06-05","0"
"10","20","","7","2019-06-19","0"
"11","21","","8","2019-07-03","0"
"9","17","","6","2019-07-17","0"
"11","23","","8","2019-07-31","0"
"9","19","","7","2019-08-14","0"
"11","21","","8","2019-08-28","0"
"10","20","","7","2019-09-11","0"
"17","23","17","8","2019-09-25","0"
"30","20","20","7","2019-10-09","0"
"30","20","20","7","2019-10-23","0"
"28","19","19","7","2019-11-06","0"
"30","20","20","7","2019-11-20","0"
"30","20","20","7","2019-12-04","0"
"28","19","19","7","2019-12-18","0"
"30","20","20","7","2020-01-01","0"
"28","19","19","7","2020-01-15","0"
"28","19","19","7","2020-01-29","0"
"28","19","19","7","2020-02-12","0"
"28","19","19","7","2020-02-26","0"
"34","23","23","8","2020-03-11","0"
"30","20","20","7","2020-03-25","0"
"32","21","21","8","2020-04-08","0"
"26","17","17","6","2020-04-22","0"
"32","21","21","8","2020-05-06","0"
"28","19","19","7","2020-05-20","0"
"30","20","20","7","2020-06-03","0"
"30","20","20","7","2020-06-17","0"
"28","19","19","7","2020-07-01","0"
"26","17","17","6","2020-07-15","0"
"32","21","21","8","2020-07-29","0"
"19","13","13","5","2020-08-12","0"
"28","19","19","7","2020-08-26","0"
"30","20","20","7","2020-09-09","0"
"30","20","20","7","2020-09-23","0"
"30","20","20","7","2020-10-07","0"
"28","19","19","7","2020-10-21","0"
"30","20","20","7","2020-11-04","0"
"39","26","26","9","2020-11-18","0"
"36","24","24","9","2020-12-02","0"
"28","19","19","7","2020-12-16","0"
"32","21","21","8","2020-12-30","0"
"36","24","24","9","2021-01-13","0"
"34","23","23","8","2021-01-27","0"
"19","13","13","5","2021-02-10","0"
"36","24","24","9","2021-02-24","0"
"30","20","20","7","2021-03-10","0"
"30","20","20","7","2021-03-24","0"
"30","20","20","7","2021-04-07","0"
"30","20","20","7","2021-04-21","0"
"30","20","20","7","2021-05-05","0"
