"19","113","492","493","599","699","701","3859","21978","198913","date","other"
"5","5","4","5","5","5","5","","","","2017-09-29","0"
"20","21","20","25","22","22","22","5","","","2017-10-13","0"
"20","8","20","27","23","24","23","7","5","","2017-10-27","0"
"13","9","12","17","14","15","14","5","3","","2017-11-10","0"
"15","16","14","20","17","18","17","8","3","","2017-11-24","0"
"21","24","20","29","24","26","24","14","5","","2017-12-08","0"
"23","26","21","31","26","28","26","14","5","","2017-12-22","0"
"23","26","21","31","26","28","26","15","5","","2018-01-05","0"
"23","27","22","32","27","29","27","16","5","","2018-01-19","0"
"21","25","20","30","25","27","25","15","5","","2018-02-02","0"
"23","27","22","32","27","29","27","17","5","","2018-02-16","0"
"24","27","23","33","28","30","28","18","5","","2018-03-02","0"
"21","23","20","28","24","26","24","15","4","","2018-03-16","0"
"24","27","23","33","28","30","28","18","5","","2018-03-30","0"
"22","25","21","31","26","28","26","17","5","","2018-04-13","0"
"24","28","23","35","29","31","29","18","5","","2018-04-27","0"
"24","29","23","35","30","31","30","20","5","","2018-05-11","0"
"24","29","23","35","30","31","30","20","5","","2018-05-25","0"
"24","31","23","35","31","31","30","22","5","","2018-06-08","0"
"24","31","23","35","31","31","30","22","5","","2018-06-22","0"
"24","32","23","36","31","31","30","21","5","","2018-07-06","0"
"24","32","23","61","31","31","30","22","5","","2018-07-20","0"
"24","32","23","62","31","31","31","22","5","","2018-08-03","0"
"25","33","24","63","32","32","32","23","5","","2018-08-17","0"
"25","33","24","63","32","32","32","23","5","","2018-08-31","0"
"25","33","24","63","32","33","33","23","5","","2018-09-14","0"
"25","33","24","63","32","33","33","23","5","","2018-09-28","0"
"25","33","24","63","32","33","33","23","5","","2018-10-12","0"
"25","33","24","63","32","33","33","23","5","","2018-10-26","0"
"25","33","24","63","32","33","33","24","5","","2018-11-09","0"
"25","33","24","63","32","33","33","26","5","","2018-11-23","0"
"25","33","24","63","32","33","33","26","5","","2018-12-07","0"
"25","33","24","63","32","33","33","26","5","","2018-12-21","0"
"25","33","24","63","32","33","33","26","5","","2019-01-04","0"
"25","33","24","64","32","34","33","27","5","","2019-01-18","0"
"25","33","24","64","32","34","33","27","5","","2019-02-01","0"
"25","33","24","64","32","34","33","28","6","","2019-02-15","0"
"25","33","24","64","32","34","33","28","6","","2019-03-01","0"
"25","33","24","64","32","34","33","28","6","","2019-03-15","0"
"23","31","22","60","30","32","31","26","6","","2019-03-29","0"
"25","34","24","65","32","35","34","29","6","","2019-04-12","0"
"25","34","24","65","32","35","34","30","6","","2019-04-26","0"
"9","12","9","23","11","13","12","11","2","","2019-05-10","0"
