"492","699","4026","date","other"
"23","24","7","2018-05-09","0"
"32","33","10","2018-05-23","0"
"32","33","10","2018-06-06","0"
"32","33","10","2018-06-20","0"
"32","33","10","2018-07-04","0"
"32","33","10","2018-07-18","0"
"32","33","10","2018-08-01","0"
"32","33","10","2018-08-15","0"
"32","33","10","2018-08-29","0"
"32","33","10","2018-09-12","0"
"32","33","10","2018-09-26","0"
"32","33","10","2018-10-10","0"
"32","33","10","2018-10-24","0"
"32","33","10","2018-11-07","0"
"32","33","10","2018-11-21","0"
"32","33","10","2018-12-05","0"
"32","33","10","2018-12-19","0"
"32","33","10","2019-01-02","0"
"32","33","10","2019-01-16","0"
"32","33","10","2019-01-30","0"
"32","33","10","2019-02-13","0"
"32","33","10","2019-02-27","0"
"25","26","8","2019-03-13","0"
"7","7","2","2019-03-27","0"
"30","31","9","2019-04-10","0"
"32","33","10","2019-04-24","0"
"16","17","5","2019-05-08","0"
"16","17","5","2019-05-22","0"
"34","35","11","2019-06-05","0"
"34","35","11","2019-06-19","0"
"32","33","10","2019-07-03","0"
"32","33","10","2019-07-17","0"
"30","31","9","2019-07-31","0"
"34","35","11","2019-08-14","0"
"32","33","10","2019-08-28","0"
"32","33","10","2019-09-11","0"
"34","35","11","2019-09-25","0"
"34","35","11","2019-10-09","0"
"34","35","11","2019-10-23","0"
"30","31","9","2019-11-06","0"
"34","35","11","2019-11-20","0"
"32","33","10","2019-12-04","0"
"43","45","14","2019-12-18","0"
"37","38","11","2020-01-01","0"
"34","35","11","2020-01-15","0"
"30","31","9","2020-01-29","0"
"34","35","11","2020-02-12","0"
"32","33","10","2020-02-26","0"
"32","33","10","2020-03-11","0"
"32","33","10","2020-03-25","0"
"39","40","12","2020-04-08","0"
"30","31","9","2020-04-22","0"
"37","38","11","2020-05-06","0"
"32","33","10","2020-05-20","0"
"37","38","11","2020-06-03","0"
"32","33","10","2020-06-17","0"
"30","31","9","2020-07-01","0"
"27","28","9","2020-07-15","0"
"32","33","10","2020-07-29","0"
"27","28","9","2020-08-12","0"
"34","35","11","2020-08-26","0"
"34","35","11","2020-09-09","0"
"32","33","10","2020-09-23","0"
"39","40","12","2020-10-07","0"
"30","31","9","2020-10-21","0"
"30","31","9","2020-11-04","0"
"41","42","13","2020-11-18","0"
"34","35","11","2020-12-02","0"
"41","42","13","2020-12-16","0"
"34","35","11","2020-12-30","0"
"30","31","9","2021-01-13","0"
"34","35","11","2021-01-27","0"
"16","17","5","2021-02-10","0"
"32","33","10","2021-02-24","0"
"32","33","10","2021-03-10","0"
"32","33","10","2021-03-24","0"
"32","33","10","2021-04-07","0"
"32","33","10","2021-04-21","0"
"34","35","11","2021-05-05","0"
