"21","492","597","1742","3799","4085","4726","4947","5716","6650","7208","12095","44868","date","other"
"20","24","23","","26","18","15","17","14","2","23","5","","2018-01-19","0"
"22","27","26","","29","21","16","19","15","6","27","8","","2018-02-02","0"
"17","21","20","","23","17","13","16","12","5","21","8","","2018-02-16","0"
"22","27","26","","29","23","16","20","15","6","27","10","","2018-03-02","0"
"22","27","26","","29","24","16","20","15","7","27","11","","2018-03-16","0"
"22","27","26","","29","25","16","21","16","7","27","12","","2018-03-30","0"
"20","25","24","","28","23","15","20","15","7","26","13","","2018-04-13","0"
"22","27","26","","31","25","16","21","16","9","28","14","","2018-04-27","0"
"21","27","26","","32","25","16","21","17","9","28","14","","2018-05-11","0"
"21","27","26","","32","25","16","21","17","9","28","14","","2018-05-25","0"
"21","27","26","","32","25","17","21","17","11","28","15","","2018-06-08","0"
"21","27","26","","33","25","17","21","17","11","29","16","","2018-06-22","0"
"21","27","26","","34","26","17","21","17","12","29","17","","2018-07-06","0"
"21","27","26","","34","26","17","21","17","12","29","18","","2018-07-20","0"
"21","27","26","","34","26","17","21","17","12","29","18","","2018-08-03","0"
"21","27","26","","34","26","17","21","17","12","29","18","","2018-08-17","0"
"21","27","26","","34","26","17","21","17","12","29","18","","2018-08-31","0"
"21","27","26","","34","26","17","21","17","13","29","18","","2018-09-14","0"
"21","27","26","","34","26","17","21","17","13","29","18","","2018-09-28","0"
"21","28","26","","36","27","17","21","17","14","30","19","","2018-10-12","0"
"21","28","26","","36","27","17","21","17","14","30","19","","2018-10-26","0"
"21","28","26","","36","27","17","21","17","14","30","19","","2018-11-09","0"
"21","28","26","","36","27","17","21","17","14","30","19","","2018-11-23","0"
"21","28","26","","36","27","17","21","17","14","30","19","","2018-12-07","0"
"21","28","26","","36","27","17","21","17","14","30","19","","2018-12-21","0"
"21","28","26","","36","27","17","21","17","14","30","19","","2019-01-04","0"
"21","28","26","","36","27","17","21","17","14","30","19","","2019-01-18","0"
"21","28","26","","36","27","17","21","17","14","30","18","","2019-02-01","0"
"21","28","26","","36","27","17","21","17","14","30","18","","2019-02-15","0"
"21","28","26","","36","27","17","21","17","14","30","19","","2019-03-01","0"
"18","24","22","","31","23","15","18","15","12","26","16","","2019-03-15","0"
"18","24","22","","31","23","15","18","15","12","26","16","","2019-03-29","0"
"21","28","26","","36","27","17","21","17","14","30","19","","2019-04-12","0"
"21","28","26","","37","28","18","22","18","15","31","20","","2019-04-26","0"
"8","10","9","","13","10","6","8","6","5","11","7","","2019-05-10","0"
"15","20","19","","29","21","14","16","13","11","24","15","","2019-05-24","0"
"21","28","26","","41","29","19","23","18","15","33","21","1","2019-06-07","0"
"21","28","26","","41","29","19","24","18","17","34","23","16","2019-06-21","0"
"21","28","26","","41","29","19","24","18","17","34","23","17","2019-07-05","0"
"24","32","30","","47","33","22","27","21","19","41","27","21","2019-07-19","0"
"21","28","26","","41","29","19","24","18","17","36","24","18","2019-08-02","0"
"21","28","26","","41","29","19","24","18","17","36","24","18","2019-08-16","0"
"21","28","26","","41","29","19","24","18","17","36","24","18","2019-08-30","0"
"21","28","26","","41","29","19","24","18","17","36","24","18","2019-09-13","0"
"22","28","27","","42","30","20","25","19","18","37","25","18","2019-09-27","0"
"22","28","27","","44","30","20","25","19","18","38","27","20","2019-10-11","0"
"20","26","25","","41","28","19","23","18","17","35","25","19","2019-10-25","0"
"20","26","25","","41","28","19","23","18","17","35","25","19","2019-11-08","0"
"25","32","31","","50","34","23","29","22","21","44","31","23","2019-11-22","0"
"24","30","29","","47","32","21","27","20","19","42","30","23","2019-12-06","0"
"24","30","29","","47","32","21","27","20","19","42","30","23","2019-12-20","0"
"21","27","26","","41","29","19","24","18","17","36","26","21","2020-01-03","0"
"44","50","49","","47","33","23","28","20","19","42","30","26","2020-01-17","0"
"51","58","57","","53","38","26","32","23","22","47","34","29","2020-01-31","0"
"51","58","57","","53","38","26","32","23","22","47","34","29","2020-02-14","0"
"39","45","44","","41","29","20","25","18","17","36","26","22","2020-02-28","0"
"42","49","47","1","44","31","21","27","19","18","39","29","24","2020-03-13","0"
"45","53","50","5","48","33","23","29","20","19","43","31","26","2020-03-27","0"
"42","49","47","5","45","31","21","27","19","18","40","29","25","2020-04-10","0"
"45","53","50","5","48","33","23","29","20","19","43","31","26","2020-04-24","0"
"48","56","54","6","51","35","24","31","22","22","46","33","29","2020-05-08","0"
"36","42","40","4","39","27","18","23","16","16","34","25","21","2020-05-22","0"
"51","60","57","6","55","38","26","33","23","23","49","35","31","2020-06-05","0"
"42","49","47","5","45","31","21","27","19","19","40","29","26","2020-06-19","0"
"42","49","47","5","45","31","21","27","19","19","40","29","27","2020-07-03","0"
