"9","492","597","599","6650","12095","date","other"
"10","11","13","11","6","15","2018-09-27","0"
"18","20","22","19","12","28","2018-10-11","0"
"18","20","22","19","12","28","2018-10-25","0"
"18","20","23","19","13","29","2018-11-08","0"
"18","20","23","19","13","29","2018-11-22","0"
"18","20","23","19","13","29","2018-12-06","0"
"18","20","23","19","13","29","2018-12-20","0"
"18","20","23","19","13","29","2019-01-03","0"
"18","20","23","19","13","29","2019-01-17","0"
"18","20","23","19","13","29","2019-01-31","0"
"18","20","23","19","13","29","2019-02-14","0"
"18","20","23","19","13","29","2019-02-28","0"
"9","10","12","10","7","15","2019-03-14","0"
"4","4","5","4","3","6","2019-03-28","0"
"18","20","23","19","13","29","2019-04-11","0"
"18","20","23","19","13","29","2019-04-25","0"
"6","7","8","7","5","11","2019-05-09","0"
"10","11","13","11","7","17","2019-05-23","0"
"18","20","23","19","13","30","2019-06-06","0"
"19","21","25","20","14","32","2019-06-20","0"
"17","19","21","18","12","28","2019-07-04","0"
"18","20","23","19","13","30","2019-07-18","0"
"19","21","25","20","14","32","2019-08-01","0"
"17","19","21","18","12","28","2019-08-15","0"
"18","20","23","19","13","30","2019-08-29","0"
"18","20","23","19","13","30","2019-09-12","0"
"18","20","23","19","13","30","2019-09-26","0"
"18","20","23","19","13","30","2019-10-10","0"
"18","20","23","19","13","30","2019-10-24","0"
"18","20","23","19","13","30","2019-11-07","0"
"17","19","21","18","12","28","2019-11-21","0"
"18","20","23","19","13","30","2019-12-05","0"
"23","26","30","24","17","39","2019-12-19","0"
"22","24","28","23","16","36","2020-01-02","0"
"22","24","28","23","16","36","2020-01-16","0"
"19","21","25","20","14","32","2020-01-30","0"
"21","23","26","22","15","34","2020-02-13","0"
"17","19","21","18","12","28","2020-02-27","0"
"18","20","23","19","13","30","2020-03-12","0"
"24","27","31","26","18","41","2020-03-26","0"
"19","21","25","20","14","32","2020-04-09","0"
"18","20","23","19","13","30","2020-04-23","0"
"19","21","25","20","14","32","2020-05-07","0"
"19","21","25","20","14","32","2020-05-21","0"
"19","21","25","20","14","32","2020-06-04","0"
"22","24","28","23","16","36","2020-06-18","0"
"17","19","21","18","12","28","2020-07-02","0"
"15","17","20","16","11","26","2020-07-16","0"
"19","21","25","20","14","32","2020-07-30","0"
"19","21","25","20","14","32","2020-08-13","0"
"15","17","20","16","11","26","2020-08-27","0"
"23","26","30","24","17","39","2020-09-10","0"
"22","24","28","23","16","36","2020-09-24","0"
"22","24","28","23","16","36","2020-10-08","0"
"21","23","26","22","15","34","2020-10-22","0"
"18","20","23","19","13","30","2020-11-05","0"
"24","27","31","26","18","41","2020-11-19","0"
"28","31","36","30","20","47","2020-12-03","0"
"17","19","21","18","12","28","2020-12-17","0"
"23","26","30","24","17","39","2020-12-31","0"
"23","26","30","24","17","39","2021-01-14","0"
"22","24","28","23","16","36","2021-01-28","0"
"10","11","13","11","7","17","2021-02-11","0"
"17","19","21","18","12","28","2021-02-25","0"
"19","21","25","20","14","32","2021-03-11","0"
"18","20","23","19","13","30","2021-03-25","0"
"18","20","23","19","13","30","2021-04-08","0"
"18","20","23","19","13","30","2021-04-22","0"
"18","20","23","19","13","30","2021-05-06","0"
