"492","597","1664","4085","date","other"
"9","9","2","3","2017-09-28","0"
"19","19","4","5","2017-10-12","0"
"13","13","3","4","2017-10-26","0"
"16","16","4","5","2017-11-09","0"
"15","15","4","5","2017-11-23","0"
"13","13","3","4","2017-12-07","0"
"15","15","4","5","2017-12-21","0"
"15","15","4","5","2018-01-04","0"
"12","12","3","4","2018-01-18","0"
"13","13","3","4","2018-02-01","0"
"12","12","3","4","2018-02-15","0"
"15","15","4","5","2018-03-01","0"
"16","16","4","5","2018-03-15","0"
"13","13","3","4","2018-03-29","0"
"13","13","3","4","2018-04-12","0"
"23","23","6","7","2018-04-26","0"
"23","23","6","8","2018-05-10","0"
"23","23","6","8","2018-05-24","0"
"23","23","6","8","2018-06-07","0"
"23","23","6","8","2018-06-21","0"
"23","23","6","8","2018-07-05","0"
"23","23","6","8","2018-07-19","0"
"23","23","6","8","2018-08-02","0"
"23","23","6","8","2018-08-16","0"
"23","23","6","8","2018-08-30","0"
"23","23","6","8","2018-09-13","0"
"23","23","6","8","2018-09-27","0"
"23","23","6","8","2018-10-11","0"
"24","24","7","9","2018-10-25","0"
"24","24","7","9","2018-11-08","0"
"24","24","7","9","2018-11-22","0"
"24","24","7","9","2018-12-06","0"
"24","24","7","9","2018-12-20","0"
"24","24","7","9","2019-01-03","0"
"24","24","7","9","2019-01-17","0"
"24","24","7","9","2019-01-31","0"
"24","24","7","9","2019-02-14","0"
"24","24","7","9","2019-02-28","0"
"12","12","4","5","2019-03-14","0"
"7","7","2","3","2019-03-28","0"
"22","22","7","8","2019-04-11","0"
"24","24","7","9","2019-04-25","0"
"9","9","3","3","2019-05-09","0"
"15","17","5","6","2019-05-23","0"
"24","26","7","9","2019-06-06","0"
"24","26","7","9","2019-06-20","0"
"24","26","7","9","2019-07-04","0"
"22","24","7","8","2019-07-18","0"
"26","28","8","10","2019-08-01","0"
"22","24","7","8","2019-08-15","0"
"24","26","7","9","2019-08-29","0"
"24","26","7","9","2019-09-12","0"
"24","26","7","9","2019-09-26","0"
"22","24","7","8","2019-10-10","0"
"24","26","7","9","2019-10-24","0"
"19","20","6","7","2019-11-07","0"
"22","24","7","8","2019-11-21","0"
"27","30","8","10","2019-12-05","0"
"24","26","7","9","2019-12-19","0"
"24","26","7","9","2020-01-02","0"
"26","28","8","10","2020-01-16","0"
"22","24","7","9","2020-01-30","0"
"24","26","8","10","2020-02-13","0"
"10","11","3","4","2020-02-27","0"
"12","13","4","5","2020-03-26","0"
"26","28","9","11","2020-04-09","0"
"22","24","7","9","2020-04-23","0"
"24","26","8","10","2020-05-07","0"
"22","24","7","9","2020-05-21","0"
"24","26","8","10","2020-06-04","0"
"24","26","8","10","2020-06-18","0"
"26","28","9","11","2020-07-02","0"
"24","26","8","10","2020-07-16","0"
"36","39","12","15","2020-07-30","0"
"19","20","6","8","2020-08-13","0"
"27","30","9","11","2020-08-27","0"
"24","26","8","10","2020-09-10","0"
"26","28","9","11","2020-09-24","0"
"26","28","9","11","2020-10-08","0"
"24","26","8","10","2020-10-22","0"
"34","37","11","14","2020-11-05","0"
"36","39","12","15","2020-11-19","0"
"26","28","9","11","2020-12-03","0"
"29","32","10","12","2020-12-17","0"
"29","32","10","12","2020-12-31","0"
"29","32","10","12","2021-01-14","0"
"31","33","10","13","2021-01-28","0"
"14","15","5","6","2021-02-11","0"
"33","35","11","14","2021-02-25","0"
"26","28","9","11","2021-03-11","0"
"24","26","8","10","2021-03-25","0"
"26","28","9","11","2021-04-08","0"
"24","26","8","10","2021-04-22","0"
"24","26","8","10","2021-05-06","0"
"24","26","8","10","2021-05-20","0"
