"19","492","493","597","3859","4136","date","other"
"16","16","18","16","","","2017-12-08","0"
"19","19","21","19","","","2017-12-22","0"
"15","15","17","15","","","2018-01-05","0"
"17","17","19","17","","","2018-01-19","0"
"15","15","17","15","","","2018-02-02","0"
"15","15","17","15","","","2018-02-16","0"
"15","15","17","15","","","2018-03-02","0"
"14","14","15","14","","","2018-03-16","0"
"21","21","24","21","","","2018-03-30","0"
"18","17","20","17","","","2018-04-13","0"
"25","24","28","24","","","2018-04-27","0"
"25","24","28","24","","","2018-05-11","0"
"25","24","28","24","","","2018-05-25","0"
"25","24","28","24","","","2018-06-08","0"
"25","24","28","24","","","2018-06-22","0"
"25","24","28","24","","","2018-07-06","0"
"26","24","54","24","","","2018-07-20","0"
"26","24","54","24","","","2018-08-03","0"
"26","24","54","24","","","2018-08-17","0"
"26","24","54","24","","","2018-08-31","0"
"26","24","54","24","","","2018-09-14","0"
"26","24","54","24","","","2018-09-28","0"
"26","24","54","24","","","2018-10-12","0"
"26","24","54","24","","","2018-10-26","0"
"26","24","54","24","","","2018-11-09","0"
"26","24","54","24","","","2018-11-23","0"
"26","24","54","24","","","2018-12-07","0"
"26","24","54","24","","","2018-12-21","0"
"26","24","54","24","","","2019-01-04","0"
"26","24","54","24","","","2019-01-18","0"
"26","24","54","24","","","2019-02-01","0"
"27","25","55","24","","1","2019-02-15","0"
"27","25","55","24","","5","2019-03-01","0"
"12","11","24","10","","2","2019-03-15","0"
"8","7","16","7","","1","2019-03-29","0"
"27","25","55","24","","5","2019-04-12","0"
"27","25","55","24","","5","2019-04-26","0"
"10","9","20","9","","2","2019-05-10","0"
"21","20","43","17","","4","2019-05-24","0"
"31","30","64","26","3","6","2019-06-07","0"
"31","30","64","26","5","6","2019-06-21","0"
"35","34","73","29","6","7","2019-07-05","0"
"33","32","69","27","6","7","2019-07-19","0"
"31","30","64","26","5","6","2019-08-02","0"
"29","28","60","24","5","6","2019-08-16","0"
"29","28","60","24","5","6","2019-08-30","0"
"31","30","64","26","5","6","2019-09-13","0"
"35","34","73","29","6","7","2019-09-27","0"
"35","34","73","29","6","7","2019-10-11","0"
"29","28","60","24","5","6","2019-10-25","0"
"27","26","56","22","5","6","2019-11-08","0"
"29","28","58","24","5","6","2019-11-22","0"
"42","41","76","36","5","6","2019-12-06","0"
"45","43","81","39","6","7","2019-12-20","0"
"45","43","81","39","6","7","2020-01-03","0"
"47","46","86","41","6","7","2020-01-17","0"
"39","38","40","34","5","6","2020-01-31","0"
"39","38","28","34","5","6","2020-02-14","0"
"47","46","34","41","6","7","2020-02-28","0"
"42","41","30","36","5","6","2020-03-13","0"
"45","43","32","39","6","7","2020-03-27","0"
"33","33","24","29","5","5","2020-04-10","0"
"39","38","28","34","6","6","2020-04-24","0"
"39","38","28","34","6","6","2020-05-08","0"
"45","43","32","39","7","7","2020-05-22","0"
"42","41","30","36","8","6","2020-06-05","0"
"42","41","30","36","8","6","2020-06-19","0"
"42","41","30","36","8","6","2020-07-03","0"
"33","33","24","29","6","5","2020-07-17","0"
"42","41","30","36","8","6","2020-07-31","0"
"36","35","26","32","7","6","2020-08-14","0"
"36","35","26","32","7","6","2020-08-28","0"
"39","38","28","34","7","6","2020-09-11","0"
"39","38","28","34","7","6","2020-09-25","0"
"47","46","34","41","9","7","2020-10-09","0"
"39","38","28","34","7","6","2020-10-23","0"
"45","43","32","39","8","7","2020-11-06","0"
"47","46","34","41","9","7","2020-11-20","0"
"47","46","34","41","9","7","2020-12-04","0"
"42","41","30","36","8","6","2020-12-18","0"
"45","43","32","39","8","7","2021-01-01","0"
"45","43","32","39","8","7","2021-01-15","0"
"56","54","40","49","10","9","2021-01-29","0"
"33","33","24","29","6","5","2021-02-12","0"
"50","49","36","44","9","8","2021-02-26","0"
"42","41","30","36","8","6","2021-03-12","0"
"42","41","30","36","8","6","2021-03-26","0"
"39","38","28","34","7","6","2021-04-09","0"
"39","38","28","34","7","6","2021-04-23","0"
"39","38","28","34","7","6","2021-05-07","0"
"45","43","32","39","8","7","2021-05-21","0"
