"9","19","113","128","1681","date","other"
"18","13","19","16","7","2017-06-22","0"
"33","25","40","30","15","2017-07-06","0"
"33","26","41","30","15","2017-07-20","0"
"29","24","39","28","15","2017-08-03","0"
"32","26","43","31","17","2017-08-17","0"
"15","12","20","14","8","2017-08-31","0"
"19","16","27","19","10","2017-09-14","0"
"27","22","38","26","14","2017-09-28","0"
"24","20","34","24","13","2017-10-12","0"
"17","14","24","17","9","2017-10-26","0"
"24","20","34","24","13","2017-11-09","0"
"17","14","24","17","9","2017-11-23","0"
"19","16","27","19","10","2017-12-07","0"
"27","22","38","26","14","2017-12-21","0"
"19","16","27","19","10","2018-01-04","0"
"19","16","27","19","10","2018-01-18","0"
"19","16","27","19","10","2018-02-01","0"
"22","18","31","21","12","2018-02-15","0"
"27","22","38","26","14","2018-03-01","0"
"22","18","31","21","12","2018-03-15","0"
"15","12","21","14","8","2018-03-29","0"
"22","18","31","22","12","2018-04-12","0"
"38","31","53","36","20","2018-04-26","0"
"35","29","49","34","19","2018-05-10","0"
"35","29","49","34","19","2018-05-24","0"
"35","29","49","34","19","2018-06-07","0"
"35","29","49","34","19","2018-06-21","0"
"35","29","49","34","19","2018-07-05","0"
"35","29","49","33","19","2018-07-19","0"
"35","29","49","33","19","2018-08-02","0"
"35","29","49","33","19","2018-08-16","0"
"35","29","49","33","19","2018-08-30","0"
"35","29","49","33","19","2018-09-13","0"
"38","31","53","35","20","2018-09-27","0"
"35","29","49","33","19","2018-10-11","0"
"35","29","49","33","19","2018-10-25","0"
"35","29","49","33","19","2018-11-08","0"
"35","29","49","33","19","2018-11-22","0"
"35","29","49","33","19","2018-12-06","0"
"35","29","49","33","20","2018-12-20","0"
"35","29","49","33","20","2019-01-03","0"
"35","29","49","33","20","2019-01-17","0"
"35","29","49","33","20","2019-01-31","0"
"38","31","53","35","21","2019-02-14","0"
"35","29","49","33","20","2019-02-28","0"
"18","15","25","17","10","2019-03-14","0"
"10","8","14","9","6","2019-03-28","0"
"33","27","46","31","19","2019-04-11","0"
"35","29","49","33","21","2019-04-25","0"
"13","10","18","12","8","2019-05-09","0"
"25","21","35","24","16","2019-05-23","0"
"40","33","56","38","25","2019-06-06","0"
"38","31","53","35","24","2019-06-20","0"
"38","31","53","35","24","2019-07-04","0"
"38","31","53","35","24","2019-07-18","0"
"35","29","49","33","22","2019-08-01","0"
"43","35","60","40","27","2019-08-15","0"
"33","27","46","31","20","2019-08-29","0"
"38","31","53","35","24","2019-09-12","0"
"33","27","46","31","20","2019-09-26","0"
"40","33","56","38","25","2019-10-10","0"
"35","29","49","33","22","2019-10-24","0"
"33","27","46","31","20","2019-11-07","0"
"33","27","46","31","20","2019-11-21","0"
"35","29","49","33","22","2019-12-05","0"
"55","46","77","52","35","2019-12-19","0"
"38","32","53","35","25","2020-01-02","0"
"40","34","56","38","26","2020-01-16","0"
"35","30","49","33","23","2020-01-30","0"
"38","32","53","35","25","2020-02-13","0"
"33","28","46","31","21","2020-02-27","0"
"51","46","67","49","26","2020-03-12","0"
"51","46","67","49","26","2020-03-26","0"
"48","43","63","46","25","2020-04-09","0"
"42","37","55","40","21","2020-04-23","0"
"48","43","63","46","25","2020-05-07","0"
"42","37","55","40","21","2020-05-21","0"
"45","40","59","43","23","2020-06-04","0"
"45","40","59","43","23","2020-06-18","0"
"48","43","63","46","25","2020-07-02","0"
"39","34","51","37","20","2020-07-16","0"
"64","57","84","61","33","2020-07-30","0"
"42","37","55","40","21","2020-08-13","0"
"45","40","59","43","23","2020-08-27","0"
"45","40","59","43","23","2020-09-10","0"
"48","43","63","46","25","2020-09-24","0"
"45","40","59","43","23","2020-10-08","0"
"51","46","67","49","27","2020-10-22","0"
"55","49","72","52","29","2020-11-05","0"
"58","51","76","55","31","2020-11-19","0"
"51","46","67","49","27","2020-12-03","0"
"55","49","72","52","29","2020-12-17","0"
"51","46","67","49","27","2020-12-31","0"
"45","40","59","43","24","2021-01-14","0"
"68","60","89","65","36","2021-01-28","0"
"26","23","34","25","14","2021-02-11","0"
"48","43","63","46","26","2021-02-25","0"
"45","40","59","43","24","2021-03-11","0"
"45","40","59","43","24","2021-03-25","0"
"45","40","59","43","24","2021-04-08","0"
"45","40","59","43","24","2021-04-22","0"
"45","40","59","43","24","2021-05-06","0"
"48","43","63","46","26","2021-05-20","0"
