"19","492","493","1663","date","other"
"6","6","7","","2017-02-02","0"
"20","20","22","3","2017-02-16","0"
"21","21","24","5","2017-03-02","0"
"22","22","25","6","2017-05-11","0"
"22","22","25","6","2017-05-25","0"
"22","22","25","6","2017-06-08","0"
"21","21","24","7","2017-06-22","0"
"23","23","26","7","2017-07-06","0"
"23","23","26","7","2017-07-20","0"
"20","20","22","6","2017-08-03","0"
"21","21","24","7","2017-08-17","0"
"10","10","11","3","2017-08-31","0"
"15","15","17","5","2017-09-14","0"
"13","13","15","4","2017-09-28","0"
"15","15","17","5","2017-10-12","0"
"13","13","15","4","2017-10-26","0"
"15","15","17","5","2017-11-09","0"
"15","15","17","5","2017-11-23","0"
"16","16","19","5","2017-12-07","0"
"16","16","19","5","2017-12-21","0"
"13","13","15","4","2018-01-04","0"
"12","12","13","4","2018-01-18","0"
"15","15","17","5","2018-02-01","0"
"12","12","13","4","2018-02-15","0"
"15","15","17","5","2018-03-01","0"
"13","13","15","4","2018-03-15","0"
"13","13","15","4","2018-03-29","0"
"15","15","17","5","2018-04-12","0"
"25","25","28","8","2018-04-26","0"
"23","23","26","7","2018-05-10","0"
"23","23","26","7","2018-05-24","0"
"21","21","24","7","2018-06-07","0"
"23","23","26","7","2018-06-21","0"
"23","23","26","7","2018-07-05","0"
"23","23","47","7","2018-07-19","0"
"23","23","49","7","2018-08-02","0"
"23","23","49","7","2018-08-16","0"
"23","23","49","7","2018-08-30","0"
"23","23","49","7","2018-09-13","0"
"23","23","49","7","2018-09-27","0"
"23","23","49","7","2018-10-11","0"
"23","23","49","7","2018-10-25","0"
"23","23","49","7","2018-11-08","0"
"23","23","49","7","2018-11-22","0"
"23","23","49","7","2018-12-06","0"
"21","21","46","7","2018-12-20","0"
"23","23","49","7","2019-01-03","0"
"23","23","49","7","2019-01-17","0"
"23","23","49","7","2019-01-31","0"
"23","23","49","7","2019-02-14","0"
"23","23","49","7","2019-02-28","0"
"12","12","25","4","2019-03-14","0"
"5","5","11","2","2019-03-28","0"
"21","21","46","7","2019-04-11","0"
"23","23","49","7","2019-04-25","0"
"8","8","18","3","2019-05-09","0"
"15","15","32","5","2019-05-23","0"
"23","23","49","7","2019-06-06","0"
"23","23","49","7","2019-06-20","0"
"23","23","49","7","2019-07-04","0"
"23","23","49","6","2019-07-18","0"
"25","25","53","6","2019-08-01","0"
"23","23","49","6","2019-08-15","0"
"25","25","53","6","2019-08-29","0"
"20","20","42","5","2019-09-12","0"
"25","25","52","6","2019-09-26","0"
"30","30","62","8","2019-10-10","0"
"23","23","48","6","2019-10-24","0"
"18","18","38","5","2019-11-07","0"
"25","25","51","6","2019-11-21","0"
"25","25","51","6","2019-12-05","0"
"35","35","72","9","2019-12-19","0"
"26","26","55","7","2020-01-02","0"
"26","26","55","7","2020-01-16","0"
"25","25","33","6","2020-01-30","0"
"21","21","20","6","2020-02-13","0"
"25","25","24","6","2020-02-27","0"
"25","25","24","6","2020-03-12","0"
"28","28","27","7","2020-03-26","0"
"23","23","22","6","2020-04-09","0"
"25","25","24","6","2020-04-23","0"
"23","23","22","6","2020-05-07","0"
"21","21","20","6","2020-05-21","0"
"28","28","27","7","2020-06-04","0"
"23","23","22","6","2020-06-18","0"
"23","23","22","6","2020-07-02","0"
"23","23","22","6","2020-07-16","0"
"25","25","24","6","2020-07-30","0"
"23","23","22","6","2020-08-13","0"
"23","23","22","6","2020-08-27","0"
"23","23","22","6","2020-09-10","0"
"28","28","27","7","2020-09-24","0"
"26","26","25","7","2020-10-08","0"
"30","30","28","8","2020-10-22","0"
"28","28","27","7","2020-11-05","0"
"33","33","31","9","2020-11-19","0"
"35","35","33","9","2020-12-03","0"
"23","23","22","6","2020-12-17","0"
"21","21","20","6","2020-12-31","0"
"23","23","22","6","2021-01-14","0"
"31","31","30","8","2021-01-28","0"
"15","15","14","4","2021-02-11","0"
"26","26","25","7","2021-02-25","0"
"25","25","24","6","2021-03-11","0"
"26","26","25","7","2021-03-25","0"
"23","23","22","6","2021-04-08","0"
"23","23","22","6","2021-04-22","0"
"23","23","22","6","2021-05-06","0"
"23","23","22","6","2021-05-20","0"
