"19","21","492","597","4667","date","other"
"22","","20","","20","2018-01-19","0"
"22","","20","","20","2018-02-02","0"
"20","","19","","19","2018-02-16","0"
"22","","20","","20","2018-03-02","0"
"20","","19","","19","2018-03-16","0"
"20","","19","","19","2018-03-30","0"
"20","","19","","19","2018-04-13","0"
"22","","20","","20","2018-04-27","0"
"22","","20","","20","2018-05-11","0"
"22","","20","","20","2018-05-25","0"
"22","","20","","20","2018-06-08","0"
"22","","20","","20","2018-06-22","0"
"22","","20","","20","2018-07-06","0"
"22","","20","","20","2018-07-20","0"
"6","","6","","6","2018-08-03","0"
"2","","1","","1","2018-10-12","0"
"22","","20","","20","2018-10-26","0"
"22","","20","","20","2018-11-09","0"
"22","","20","","20","2018-11-23","0"
"22","","20","","20","2018-12-07","0"
"22","","20","","21","2018-12-21","0"
"23","","21","","22","2019-01-04","0"
"23","","21","","22","2019-01-18","0"
"23","","21","","22","2019-02-01","0"
"23","","21","","22","2019-02-15","0"
"23","","21","","22","2019-03-01","0"
"23","","21","","22","2019-03-15","0"
"18","3","17","3","14","2019-03-29","0"
"21","19","20","20","","2019-04-12","0"
"23","20","21","21","","2019-04-26","0"
"8","7","8","8","","2019-05-10","0"
"17","16","15","16","","2019-05-24","0"
"27","25","24","25","","2019-06-07","0"
"22","20","20","20","","2019-06-21","0"
"24","22","21","22","","2019-07-05","0"
"27","25","24","25","","2019-07-19","0"
"24","22","21","22","","2019-08-02","0"
"24","22","21","22","","2019-08-16","0"
"22","20","20","20","","2019-08-30","0"
"22","20","20","20","","2019-09-13","0"
"26","24","23","24","","2019-09-27","0"
"22","20","20","20","","2019-10-11","0"
"24","22","21","22","","2019-10-25","0"
"23","20","20","21","","2019-11-08","0"
"23","20","20","21","","2019-11-22","0"
"29","25","24","26","","2019-12-06","0"
"32","28","27","30","","2019-12-20","0"
"32","28","27","30","","2020-01-03","0"
"27","24","23","25","","2020-01-17","0"
"29","25","24","26","","2020-01-31","0"
"25","22","21","23","","2020-02-14","0"
"27","24","23","25","","2020-02-28","0"
"23","20","20","21","","2020-03-13","0"
"32","28","27","30","","2020-03-27","0"
"23","20","20","21","","2020-04-10","0"
"32","29","28","30","","2020-04-24","0"
"40","37","35","38","","2020-05-08","0"
"33","30","29","31","","2020-05-22","0"
"35","32","31","33","","2020-06-05","0"
"35","32","31","33","","2020-06-19","0"
"35","32","31","33","","2020-07-03","0"
"35","32","31","33","","2020-07-17","0"
"40","37","35","38","","2020-07-31","0"
"40","37","35","38","","2020-08-14","0"
"35","32","31","33","","2020-08-28","0"
"43","39","38","40","","2020-09-11","0"
"33","30","29","31","","2020-09-25","0"
"38","34","33","35","","2020-10-09","0"
"55","50","49","52","","2020-10-23","0"
"50","46","44","47","","2020-11-06","0"
"65","59","58","61","","2020-11-20","0"
"40","37","35","38","","2020-12-04","0"
"43","39","38","40","","2020-12-18","0"
"39","37","35","38","","2021-01-01","0"
"19","41","40","42","","2021-01-15","0"
"29","34","33","35","","2021-01-29","0"
"25","23","22","24","","2021-02-12","0"
"43","39","38","40","","2021-02-26","0"
"35","32","31","33","","2021-03-12","0"
"35","32","31","33","","2021-03-26","0"
"40","37","35","38","","2021-04-09","0"
"35","32","31","33","","2021-04-23","0"
"35","32","31","33","","2021-05-07","0"
"35","32","31","33","","2021-05-21","0"
