"87","4085","6650","21978","999999","date","other"
"1","0","","","0","2017-07-05","0"
"18","5","","","1","2017-07-19","0"
"16","5","","","1","2017-08-02","0"
"18","6","","","1","2017-08-16","0"
"10","3","","","1","2017-08-30","0"
"11","3","","","1","2017-09-13","0"
"11","3","","","1","2017-09-27","0"
"10","3","","","1","2017-10-11","0"
"15","5","","","1","2017-10-25","0"
"12","4","","","1","2017-11-08","0"
"11","3","","","1","2017-11-22","0"
"12","4","","","0","2017-12-06","0"
"11","3","","","","2017-12-20","0"
"14","5","","","","2018-01-03","0"
"8","3","","","","2018-01-17","0"
"10","4","","","","2018-01-31","0"
"14","6","15","","","2018-02-14","0"
"14","6","15","","","2018-02-28","0"
"13","5","14","","","2018-03-14","0"
"9","3","9","","","2018-03-28","0"
"16","6","17","","","2018-04-11","0"
"19","7","20","","","2018-04-25","0"
"20","8","21","","","2018-05-09","0"
"20","8","21","","","2018-05-23","0"
"20","8","21","","","2018-06-06","0"
"20","8","21","","","2018-06-20","0"
"20","8","21","","","2018-07-04","0"
"20","8","21","5","","2018-07-18","0"
"20","8","21","5","","2018-08-01","0"
"20","8","21","5","","2018-08-15","0"
"20","8","21","5","","2018-08-29","0"
"20","8","21","5","","2018-09-12","0"
"20","8","21","5","","2018-09-26","0"
"20","8","21","5","","2018-10-10","0"
"20","8","21","5","","2018-10-24","0"
"20","8","21","5","","2018-11-07","0"
"20","8","21","5","","2018-11-21","0"
"20","8","21","5","","2018-12-05","0"
"20","8","21","5","","2018-12-19","0"
"20","8","21","5","","2019-01-02","0"
"20","8","21","5","","2019-01-16","0"
"20","8","21","5","","2019-01-30","0"
"20","8","21","5","","2019-02-13","0"
"20","8","21","5","","2019-02-27","0"
"13","5","14","3","","2019-03-13","0"
"4","2","5","1","","2019-03-27","0"
"19","7","20","5","","2019-04-10","0"
"20","8","21","5","","2019-04-24","0"
"9","3","9","3","","2019-05-08","0"
"16","6","17","5","","2019-05-22","0"
"20","8","21","6","","2019-06-05","0"
"20","8","21","6","","2019-06-19","0"
"20","8","21","6","","2019-07-03","0"
"21","9","23","6","","2019-07-17","0"
"20","8","21","6","","2019-07-31","0"
"19","7","20","6","","2019-08-14","0"
"20","8","21","6","","2019-08-28","0"
"20","8","21","6","","2019-09-11","0"
"19","7","20","6","","2019-09-25","0"
"20","8","21","6","","2019-10-09","0"
"20","8","21","6","","2019-10-23","0"
"17","7","18","5","","2019-11-06","0"
"20","8","21","6","","2019-11-20","0"
"20","8","21","7","","2019-12-04","0"
"29","13","30","10","","2019-12-18","0"
"20","9","21","7","","2020-01-01","0"
"23","10","24","8","","2020-01-15","0"
"20","9","21","7","","2020-01-29","0"
"23","10","24","8","","2020-02-12","0"
"26","12","27","9","","2020-02-26","0"
"19","9","21","7","","2020-03-11","0"
"18","8","20","7","","2020-03-25","0"
"20","10","23","8","","2020-04-08","0"
"18","8","20","7","","2020-04-22","0"
"20","10","23","8","","2020-05-06","0"
"18","8","20","7","","2020-05-20","0"
"19","9","21","7","","2020-06-03","0"
"18","8","20","7","","2020-06-17","0"
"19","9","21","7","","2020-07-01","0"
"15","7","17","6","","2020-07-15","0"
"23","11","26","9","","2020-07-29","0"
"16","8","18","6","","2020-08-12","0"
"22","10","24","8","","2020-08-26","0"
"18","8","20","7","","2020-09-09","0"
"19","9","21","7","","2020-09-23","0"
"26","12","29","10","","2020-10-07","0"
"26","13","29","10","","2020-10-21","0"
"23","12","26","9","","2020-11-04","0"
"22","11","24","8","","2020-11-18","0"
"23","12","26","9","","2020-12-02","0"
"19","10","21","7","","2020-12-16","0"
"22","11","24","8","","2020-12-30","0"
"24","13","27","9","","2021-01-13","0"
"20","11","23","8","","2021-01-27","0"
"16","9","18","6","","2021-02-10","0"
"22","11","24","8","","2021-02-24","0"
"19","10","21","7","","2021-03-10","0"
"19","10","21","7","","2021-03-24","0"
"20","11","23","8","","2021-04-07","0"
"19","10","21","7","","2021-04-21","0"
"19","10","21","7","","2021-05-05","0"
"19","10","21","7","","2021-05-19","0"
