"9","122","492","493","date","other"
"13","13","13","15","2017-03-17","0"
"31","31","31","35","2017-03-31","0"
"31","31","31","35","2017-04-14","0"
"31","31","31","35","2017-04-28","0"
"31","31","31","35","2017-05-12","0"
"31","31","31","35","2017-05-26","0"
"30","31","31","25","2017-06-09","0"
"29","30","30","","2017-06-23","0"
"29","30","30","","2017-07-07","0"
"28","28","29","","2017-07-21","0"
"27","26","27","","2017-08-04","0"
"27","26","27","","2017-08-18","0"
"16","15","16","","2017-09-01","0"
"22","21","22","","2017-09-15","0"
"18","17","18","","2017-09-29","0"
"24","24","24","","2017-10-13","0"
"18","17","18","","2017-10-27","0"
"20","19","20","","2017-11-10","0"
"20","19","20","","2017-11-24","0"
"22","21","22","","2017-12-08","0"
"20","19","20","","2017-12-22","0"
"20","19","20","","2018-01-05","0"
"20","19","20","","2018-01-19","0"
"18","17","18","","2018-02-02","0"
"20","19","20","","2018-02-16","0"
"20","19","20","","2018-03-02","0"
"18","17","18","","2018-03-16","0"
"22","21","22","","2018-03-30","0"
"22","21","23","","2018-04-13","0"
"31","30","32","","2018-04-27","0"
"33","32","34","","2018-05-11","0"
"31","30","32","","2018-05-25","0"
"31","30","32","","2018-06-08","0"
"31","30","32","","2018-06-22","0"
"31","30","32","","2018-07-06","0"
"31","30","32","","2018-07-20","0"
"31","30","32","","2018-08-03","0"
"31","30","32","","2018-08-17","0"
"31","30","32","","2018-08-31","0"
"31","30","32","","2018-09-14","0"
"31","30","32","","2018-09-28","0"
"31","30","32","","2018-10-12","0"
"31","30","32","","2018-10-26","0"
"31","30","32","","2018-11-09","0"
"31","30","32","","2018-11-23","0"
"31","30","32","","2018-12-07","0"
"31","30","32","","2018-12-21","0"
"31","30","32","","2019-01-04","0"
"31","30","32","","2019-01-18","0"
"31","30","32","","2019-02-01","0"
"31","30","32","","2019-02-15","0"
"31","30","32","","2019-03-01","0"
"16","15","16","","2019-03-15","0"
"7","6","7","","2019-03-29","0"
"29","28","30","","2019-04-12","0"
"31","30","32","","2019-04-26","0"
"9","9","9","","2019-05-10","0"
"22","21","23","","2019-05-24","0"
"33","32","34","","2019-06-07","0"
"31","30","32","","2019-06-21","0"
"31","30","32","","2019-07-05","0"
"31","30","32","","2019-07-19","0"
"29","28","30","","2019-08-02","0"
"29","28","30","","2019-08-16","0"
"31","30","32","","2019-08-30","0"
"29","28","30","","2019-09-13","0"
"29","28","30","","2019-09-27","0"
"31","30","32","","2019-10-11","0"
"31","30","32","","2019-10-25","0"
"27","26","27","","2019-11-08","0"
"31","30","32","","2019-11-22","0"
"31","30","32","","2019-12-06","0"
"33","32","34","","2019-12-20","0"
"27","26","27","","2020-01-03","0"
"31","30","32","","2020-01-17","0"
"31","30","32","","2020-01-31","0"
"31","30","32","","2020-02-14","0"
"73","71","75","","2020-02-28","0"
"29","28","30","","2020-03-13","0"
"29","28","30","","2020-03-27","0"
"31","30","32","","2020-04-10","0"
"31","30","32","","2020-04-24","0"
"33","32","34","","2020-05-08","0"
"31","30","32","","2020-05-22","0"
"31","30","32","","2020-06-05","0"
"33","32","34","","2020-06-19","0"
"33","32","34","","2020-07-03","0"
"31","30","32","","2020-07-17","0"
"29","28","30","","2020-07-31","0"
"29","28","30","","2020-08-14","0"
"31","30","32","","2020-08-28","0"
"29","28","30","","2020-09-11","0"
"31","30","32","","2020-09-25","0"
"31","30","32","","2020-10-09","0"
"47","45","48","","2020-10-23","0"
"35","34","37","","2020-11-06","0"
"49","47","50","","2020-11-20","0"
"40","39","41","","2020-12-04","0"
"33","32","34","","2020-12-18","0"
"47","45","48","","2021-01-01","0"
"33","32","34","","2021-01-15","0"
"44","43","46","","2021-01-29","0"
"27","26","27","","2021-02-12","0"
"35","34","37","","2021-02-26","0"
"31","30","32","","2021-03-12","0"
"31","30","32","","2021-03-26","0"
"31","30","32","","2021-04-09","0"
"31","30","32","","2021-04-23","0"
"31","30","32","","2021-05-07","0"
"31","30","32","","2021-05-21","0"
