"21","492","597","1664","3871","date","other"
"8","11","11","4","4","2017-02-16","0"
"21","31","32","12","11","2017-03-02","0"
"11","16","17","7","6","2018-01-18","0"
"15","23","24","10","8","2018-02-01","0"
"17","25","26","11","9","2018-02-15","0"
"17","25","26","11","9","2018-03-01","0"
"14","21","21","9","7","2018-03-15","0"
"11","16","17","7","6","2018-03-29","0"
"15","23","24","10","8","2018-04-12","0"
"22","32","34","15","12","2018-04-26","0"
"22","32","34","15","12","2018-05-10","0"
"22","32","34","15","12","2018-05-24","0"
"20","30","32","14","11","2018-06-07","0"
"22","32","34","15","12","2018-06-21","0"
"22","32","34","15","12","2018-07-05","0"
"22","32","34","15","12","2018-07-19","0"
"22","32","34","15","12","2018-08-02","0"
"22","32","34","15","12","2018-08-16","0"
"22","32","34","15","12","2018-08-30","0"
"22","32","34","15","12","2018-09-13","0"
"22","32","34","15","12","2018-09-27","0"
"22","32","34","15","12","2018-10-11","0"
"22","32","34","15","12","2018-10-25","0"
"22","32","34","15","12","2018-11-08","0"
"22","32","34","15","12","2018-11-22","0"
"22","32","34","15","12","2018-12-06","0"
"22","32","34","15","12","2018-12-20","0"
"22","32","34","15","12","2019-01-03","0"
"22","32","34","15","12","2019-01-17","0"
"22","32","34","15","12","2019-01-31","0"
"22","32","34","15","12","2019-02-14","0"
"22","32","34","15","12","2019-02-28","0"
"13","18","19","9","7","2019-03-14","0"
"6","9","10","4","3","2019-03-28","0"
"20","30","32","14","11","2019-04-11","0"
"22","32","34","15","12","2019-04-25","0"
"8","11","12","5","4","2019-05-09","0"
"15","21","23","11","8","2019-05-23","0"
"25","35","38","18","14","2019-06-06","0"
"21","31","33","16","12","2019-06-20","0"
"23","33","35","17","13","2019-07-04","0"
"23","33","35","17","13","2019-07-18","0"
"25","35","38","18","14","2019-08-01","0"
"21","31","33","16","12","2019-08-15","0"
"25","35","38","18","14","2019-08-29","0"
"21","31","33","16","12","2019-09-12","0"
"23","33","35","17","13","2019-09-26","0"
"26","38","40","19","15","2019-10-10","0"
"26","38","40","19","15","2019-10-24","0"
"20","28","30","15","11","2019-11-07","0"
"25","35","38","18","14","2019-11-21","0"
"25","35","38","18","14","2019-12-05","0"
"35","50","53","26","20","2019-12-19","0"
"26","38","40","19","15","2020-01-02","0"
"21","31","33","16","12","2020-01-16","0"
"23","33","35","17","13","2020-01-30","0"
"25","35","38","18","14","2020-02-13","0"
"23","33","35","17","13","2020-02-27","0"
"31","45","48","23","18","2020-03-12","0"
"25","36","38","18","14","2020-03-26","0"
"42","55","58","22","17","2020-04-09","0"
"35","46","48","18","14","2020-04-23","0"
"40","52","55","21","16","2020-05-07","0"
"31","40","42","16","12","2020-05-21","0"
"33","43","45","17","13","2020-06-04","0"
"33","43","45","17","13","2020-06-18","0"
"38","49","51","19","15","2020-07-02","0"
"40","52","55","21","16","2020-07-16","0"
"38","49","51","19","15","2020-07-30","0"
"61","80","84","32","24","2020-08-13","0"
"40","52","55","21","16","2020-08-27","0"
"31","40","42","16","12","2020-09-10","0"
"42","55","58","22","17","2020-09-24","0"
"35","46","48","18","14","2020-10-08","0"
"35","46","48","18","14","2020-10-22","0"
"38","49","51","19","15","2020-11-05","0"
"50","65","68","26","20","2020-11-19","0"
"35","46","48","18","14","2020-12-03","0"
"42","55","58","22","17","2020-12-17","0"
"42","55","58","22","17","2020-12-31","0"
"54","71","74","28","21","2021-01-14","0"
"33","43","45","17","13","2021-01-28","0"
"24","31","32","12","9","2021-02-11","0"
"38","49","51","19","15","2021-02-25","0"
"33","43","45","17","14","2021-03-11","0"
"33","43","45","17","14","2021-03-25","0"
"35","46","48","18","15","2021-04-08","0"
"35","46","48","18","15","2021-04-22","0"
"35","46","48","18","15","2021-05-06","0"
"38","49","51","19","16","2021-05-20","0"
