"21","492","597","16689","date","other"
"9","9","9","","2017-08-04","0"
"18","18","17","","2017-08-18","0"
"11","11","10","","2017-09-01","0"
"18","18","17","","2017-09-15","0"
"18","18","17","","2017-09-29","0"
"14","14","13","","2017-10-13","0"
"14","14","13","","2017-10-27","0"
"15","15","14","","2017-11-10","0"
"18","18","17","","2017-11-24","0"
"17","17","16","","2017-12-08","0"
"15","15","14","","2017-12-22","0"
"14","14","13","","2018-01-05","0"
"14","14","13","","2018-01-19","0"
"15","15","14","","2018-02-02","0"
"17","17","16","","2018-02-16","0"
"17","17","16","","2018-03-02","0"
"14","14","13","","2018-03-16","0"
"18","18","17","","2018-03-30","0"
"15","15","14","","2018-04-13","0"
"21","21","20","","2018-04-27","0"
"21","21","20","3","2018-05-11","0"
"21","21","20","5","2018-05-25","0"
"21","21","20","5","2018-06-08","0"
"21","21","21","5","2018-06-22","0"
"21","21","21","5","2018-07-06","0"
"21","21","21","5","2018-07-20","0"
"21","21","21","5","2018-08-03","0"
"21","21","21","5","2018-08-17","0"
"21","21","21","5","2018-08-31","0"
"21","21","21","5","2018-09-14","0"
"21","21","21","5","2018-09-28","0"
"21","21","21","5","2018-10-12","0"
"21","21","21","5","2018-10-26","0"
"21","21","21","5","2018-11-09","0"
"21","21","21","5","2018-11-23","0"
"21","21","21","5","2018-12-07","0"
"21","21","21","5","2018-12-21","0"
"21","21","21","5","2019-01-04","0"
"21","21","21","5","2019-01-18","0"
"21","21","21","6","2019-02-01","0"
"21","21","21","6","2019-02-15","0"
"21","21","21","6","2019-03-01","0"
"9","9","9","3","2019-03-15","0"
"8","8","8","2","2019-03-29","0"
"20","20","20","6","2019-04-12","0"
"21","21","21","6","2019-04-26","0"
"6","6","6","2","2019-05-10","0"
"15","15","15","4","2019-05-24","0"
"21","21","21","6","2019-06-07","0"
"26","26","26","7","2019-06-21","0"
"23","23","23","6","2019-07-05","0"
"21","21","21","6","2019-07-19","0"
"21","21","21","6","2019-08-02","0"
"20","20","20","6","2019-08-16","0"
"21","22","21","6","2019-08-30","0"
"21","22","21","6","2019-09-13","0"
"21","22","21","6","2019-09-27","0"
"24","25","24","7","2019-10-11","0"
"24","25","24","7","2019-10-25","0"
"20","20","20","6","2019-11-08","0"
"20","20","20","6","2019-11-22","0"
"24","25","24","7","2019-12-06","0"
"23","24","23","6","2019-12-20","0"
"22","22","22","5","2020-01-03","0"
"38","39","38","7","2020-01-17","0"
"35","37","35","7","2020-01-31","0"
"33","34","33","6","2020-02-14","0"
"29","30","29","6","2020-02-28","0"
"29","30","29","6","2020-03-13","0"
"35","37","35","7","2020-03-27","0"
"29","30","29","6","2020-04-10","0"
"31","32","31","6","2020-04-24","0"
"31","32","31","6","2020-05-08","0"
"31","32","31","6","2020-05-22","0"
"35","37","35","7","2020-06-05","0"
"31","32","31","6","2020-06-19","0"
"38","39","38","7","2020-07-03","0"
"29","30","29","6","2020-07-17","0"
"33","34","33","6","2020-07-31","0"
"29","30","29","6","2020-08-14","0"
"38","39","38","7","2020-08-28","0"
"31","32","31","6","2020-09-11","0"
"29","30","29","6","2020-09-25","0"
"31","32","31","6","2020-10-09","0"
"33","34","33","6","2020-10-23","0"
"40","41","40","8","2020-11-06","0"
"47","48","47","9","2020-11-20","0"
"31","32","31","6","2020-12-04","0"
"40","41","40","8","2020-12-18","0"
"38","39","38","7","2021-01-01","0"
"35","37","35","7","2021-01-15","0"
"31","32","31","6","2021-01-29","0"
"22","23","22","4","2021-02-12","0"
"31","32","31","6","2021-02-26","0"
"31","32","31","6","2021-03-12","0"
"31","32","31","6","2021-03-26","0"
"31","32","31","6","2021-04-09","0"
"31","32","31","6","2021-04-23","0"
"31","32","31","6","2021-05-07","0"
"31","32","31","7","2021-05-21","0"
