"492","493","597","599","1621","12472","date","other"
"5","5","5","5","","","2016-11-11","0"
"21","24","21","20","","","2016-11-25","0"
"21","24","21","20","","","2016-12-09","0"
"21","24","21","20","","","2016-12-23","0"
"21","24","21","20","","","2017-01-06","0"
"21","24","21","20","","","2017-01-20","0"
"21","17","21","20","","6","2017-02-03","0"
"20","","21","19","","10","2017-02-17","0"
"20","","21","19","","10","2017-03-03","0"
"19","","20","18","","9","2017-03-17","0"
"20","","21","19","","10","2017-03-31","0"
"20","","21","19","","10","2017-04-14","0"
"20","","21","19","","10","2017-04-28","0"
"20","","21","19","","11","2017-05-12","0"
"20","","21","19","","11","2017-05-26","0"
"20","","21","19","","11","2017-06-09","0"
"20","","21","19","3","11","2017-06-23","0"
"20","","21","19","5","11","2017-07-07","0"
"20","","21","19","5","11","2017-07-21","0"
"16","","17","15","4","9","2017-08-04","0"
"17","","18","16","4","9","2017-08-18","0"
"11","","12","11","3","6","2017-09-01","0"
"19","","20","18","5","10","2017-09-15","0"
"19","","20","18","5","10","2017-09-29","0"
"19","","20","18","5","10","2017-10-13","0"
"16","","17","15","4","9","2017-10-27","0"
"16","","17","15","4","9","2017-11-10","0"
"19","","20","18","5","10","2017-11-24","0"
"19","","20","18","5","10","2017-12-08","0"
"19","","20","18","5","11","2017-12-22","0"
"20","","21","19","6","13","2018-01-05","0"
"16","","17","15","5","10","2018-01-19","0"
"14","","15","14","4","9","2018-02-02","0"
"17","","18","16","5","11","2018-02-16","0"
"14","","15","14","4","9","2018-03-02","0"
"10","","11","10","3","7","2018-03-16","0"
"17","","18","16","5","11","2018-03-30","0"
"16","","17","15","5","10","2018-04-13","0"
"21","","23","20","6","13","2018-04-27","0"
"21","","23","20","6","13","2018-05-11","0"
"20","","21","19","6","13","2018-05-25","0"
"19","","20","18","6","12","2018-06-08","0"
"20","","21","19","6","13","2018-06-22","0"
"20","","21","19","6","13","2018-07-06","0"
"20","","21","19","6","13","2018-07-20","0"
"20","","21","19","6","13","2018-08-03","0"
"20","","21","19","6","13","2018-08-17","0"
"20","","21","19","6","13","2018-08-31","0"
"20","","21","19","6","13","2018-09-14","0"
"20","","21","19","6","13","2018-09-28","0"
"20","","21","19","6","13","2018-10-12","0"
"21","","23","20","6","14","2018-10-26","0"
"20","","21","19","6","13","2018-11-09","0"
"20","","21","19","6","13","2018-11-23","0"
"20","","21","19","6","13","2018-12-07","0"
"20","","21","19","6","13","2018-12-21","0"
"20","","21","19","6","13","2019-01-04","0"
"20","","21","19","6","13","2019-01-18","0"
"20","","21","19","7","13","2019-02-01","0"
"20","","21","19","7","13","2019-02-15","0"
"20","","21","19","7","13","2019-03-01","0"
"9","","9","8","3","6","2019-03-15","0"
"10","","11","10","4","7","2019-03-29","0"
"19","","20","19","7","12","2019-04-12","0"
"20","","21","20","8","13","2019-04-26","0"
"7","","8","7","3","5","2019-05-10","0"
"16","","21","17","7","11","2019-05-24","0"
"20","","27","21","9","14","2019-06-07","0"
"20","","27","21","9","14","2019-06-21","0"
"20","","27","21","9","14","2019-07-05","0"
"21","","29","23","10","15","2019-07-19","0"
"21","","29","23","10","15","2019-08-02","0"
"19","","25","20","8","13","2019-08-16","0"
"20","","27","21","9","14","2019-08-30","0"
"19","","25","20","8","13","2019-09-13","0"
"20","","27","21","9","14","2019-09-27","0"
"21","","29","23","10","15","2019-10-11","0"
"20","","27","21","9","14","2019-10-25","0"
"16","","21","17","7","11","2019-11-08","0"
"20","","27","21","9","14","2019-11-22","0"
"22","","29","23","10","15","2019-12-06","0"
"26","","33","26","12","17","2019-12-20","0"
"26","","33","26","12","17","2020-01-03","0"
"21","","27","21","10","14","2020-01-17","0"
"21","","27","21","10","15","2020-01-31","0"
"21","","27","21","10","15","2020-02-14","0"
"21","","27","21","10","15","2020-02-28","0"
"18","","23","18","9","13","2020-03-13","0"
"24","","31","24","11","17","2020-03-27","0"
"23","","29","23","11","16","2020-04-10","0"
"24","","31","24","11","17","2020-04-24","0"
"24","","31","24","11","17","2020-05-08","0"
"20","","25","20","9","14","2020-05-22","0"
"26","","33","26","12","18","2020-06-05","0"
"21","","27","21","10","15","2020-06-19","0"
"21","","27","21","10","15","2020-07-03","0"
"18","","23","18","9","13","2020-07-17","0"
"24","","31","24","11","17","2020-07-31","0"
"18","","23","18","9","13","2020-08-14","0"
"21","","27","21","10","15","2020-08-28","0"
"27","","35","27","13","19","2020-09-11","0"
"21","","27","21","10","15","2020-09-25","0"
"21","","27","21","10","15","2020-10-09","0"
"30","","39","30","14","21","2020-10-23","0"
"27","","35","27","13","19","2020-11-06","0"
"29","","37","29","14","20","2020-11-20","0"
"30","","39","30","14","21","2020-12-04","0"
"23","","29","23","11","16","2020-12-18","0"
"27","","35","27","13","19","2021-01-01","0"
"21","","27","21","10","15","2021-01-15","0"
"26","","33","26","12","18","2021-01-29","0"
"18","","23","18","9","13","2021-02-12","0"
"24","","31","24","11","17","2021-02-26","0"
"21","","27","21","11","16","2021-03-12","0"
"21","","27","21","11","16","2021-03-26","0"
"21","","27","21","11","16","2021-04-09","0"
"21","","27","21","11","16","2021-04-23","0"
"21","","27","21","11","16","2021-05-07","0"
"21","","27","21","11","16","2021-05-21","0"
