"21","492","1664","4726","5350","date","other"
"16","15","","4","","2017-10-13","0"
"19","18","4","6","","2017-10-27","0"
"21","20","5","7","","2017-11-10","0"
"21","20","5","7","","2017-11-24","0"
"21","20","5","7","","2017-12-08","0"
"16","15","4","6","","2017-12-22","0"
"20","18","5","8","2","2018-01-05","0"
"18","17","5","7","4","2018-01-19","0"
"21","20","6","7","5","2018-02-02","0"
"20","18","6","7","5","2018-02-16","0"
"22","20","7","8","6","2018-03-02","0"
"15","14","5","6","4","2018-03-16","0"
"15","14","5","6","4","2018-03-30","0"
"15","14","5","6","4","2018-04-13","0"
"24","22","7","9","6","2018-04-27","0"
"26","24","8","10","6","2018-05-11","0"
"24","22","7","9","6","2018-05-25","0"
"24","22","7","9","6","2018-06-08","0"
"24","22","7","9","6","2018-06-22","0"
"24","22","7","9","6","2018-07-06","0"
"24","22","7","9","6","2018-07-20","0"
"24","22","7","9","6","2018-08-03","0"
"24","22","7","9","6","2018-08-17","0"
"24","22","7","9","6","2018-08-31","0"
"24","22","7","9","6","2018-09-14","0"
"24","22","7","9","6","2018-09-28","0"
"24","22","7","9","6","2018-10-12","0"
"24","22","7","9","6","2018-10-26","0"
"24","22","7","9","6","2018-11-09","0"
"24","22","7","9","6","2018-11-23","0"
"24","22","7","9","6","2018-12-07","0"
"24","22","7","9","6","2018-12-21","0"
"24","22","7","9","6","2019-01-04","0"
"24","22","7","9","6","2019-01-18","0"
"24","22","7","9","6","2019-02-01","0"
"24","22","7","9","6","2019-02-15","0"
"24","22","7","9","6","2019-03-01","0"
"14","13","5","5","4","2019-03-15","0"
"7","6","2","3","2","2019-03-29","0"
"22","20","8","8","7","2019-04-12","0"
"24","22","9","9","7","2019-04-26","0"
"9","8","3","3","3","2019-05-10","0"
"17","16","6","8","5","2019-05-24","0"
"24","22","9","11","7","2019-06-07","0"
"22","20","8","10","7","2019-06-21","0"
"22","20","8","10","7","2019-07-05","0"
"26","24","10","12","8","2019-07-19","0"
"24","22","9","11","7","2019-08-02","0"
"24","22","9","11","7","2019-08-16","0"
"22","20","8","10","7","2019-08-30","0"
"22","20","8","10","7","2019-09-13","0"
"27","25","10","13","8","2019-09-27","0"
"24","22","9","11","7","2019-10-11","0"
"24","22","9","11","7","2019-10-25","0"
"24","22","9","11","7","2019-11-08","0"
"27","25","10","13","8","2019-11-22","0"
"26","24","10","12","8","2019-12-06","0"
"26","24","10","12","8","2019-12-20","0"
"22","20","8","10","7","2020-01-03","0"
"26","24","10","12","8","2020-01-17","0"
"26","24","10","12","8","2020-01-31","0"
"31","28","12","14","9","2020-02-14","0"
"24","22","9","11","7","2020-02-28","0"
"24","22","9","11","7","2020-03-13","0"
"24","22","9","11","7","2020-03-27","0"
"21","19","8","9","6","2020-04-10","0"
"24","22","9","11","7","2020-04-24","0"
"26","24","10","12","8","2020-05-08","0"
"22","20","8","10","7","2020-05-22","0"
"24","22","9","11","7","2020-06-05","0"
"29","27","11","13","9","2020-06-19","0"
"26","24","10","12","8","2020-07-03","0"
"22","20","8","10","7","2020-07-17","0"
"27","25","10","13","8","2020-07-31","0"
"24","22","9","11","7","2020-08-14","0"
"27","25","10","13","8","2020-08-28","0"
"22","20","8","10","7","2020-09-11","0"
"26","24","10","12","8","2020-09-25","0"
"26","24","10","12","8","2020-10-09","0"
"27","25","10","13","8","2020-10-23","0"
"31","28","12","14","9","2020-11-06","0"
"31","28","12","14","9","2020-11-20","0"
"29","27","11","13","9","2020-12-04","0"
"24","22","9","11","7","2020-12-18","0"
"29","27","11","13","9","2021-01-01","0"
"26","24","10","12","8","2021-01-15","0"
"27","25","10","13","8","2021-01-29","0"
"22","20","8","10","7","2021-02-12","0"
"26","24","10","12","8","2021-02-26","0"
"24","22","9","11","7","2021-03-12","0"
"26","24","10","12","8","2021-03-26","0"
"25","23","11","13","8","2021-04-09","0"
"26","23","12","14","9","2021-04-23","0"
"26","23","12","14","9","2021-05-07","0"
"26","23","12","14","9","2021-05-21","0"
