"21","113","492","1667","21978","999999","date","other"
"6","6","6","","2","0","2017-05-11","0"
"21","21","21","4","7","1","2017-05-25","0"
"21","21","21","5","7","1","2017-06-08","0"
"20","20","20","5","7","1","2017-06-22","0"
"21","22","21","5","7","1","2017-07-06","0"
"20","20","20","5","7","1","2017-07-20","0"
"18","19","18","5","6","1","2017-08-03","0"
"20","20","20","6","7","1","2017-08-17","0"
"9","9","9","3","3","1","2017-08-31","0"
"14","14","14","4","5","1","2017-09-14","0"
"12","13","12","3","4","1","2017-09-28","0"
"15","16","15","4","5","1","2017-10-12","0"
"12","13","12","3","4","1","2017-10-26","0"
"12","13","12","3","4","1","2017-11-09","0"
"14","14","14","4","5","1","2017-11-23","0"
"15","16","15","4","5","1","2017-12-07","0"
"14","14","14","4","5","","2017-12-21","0"
"11","11","11","3","4","","2018-01-04","0"
"14","14","14","4","5","","2018-01-18","0"
"12","13","12","3","4","","2018-02-01","0"
"11","11","11","3","4","","2018-02-15","0"
"14","14","14","4","5","","2018-03-01","0"
"14","14","14","4","5","","2018-03-15","0"
"14","14","14","4","5","","2018-03-29","0"
"17","17","17","5","6","","2018-04-12","0"
"23","24","23","6","8","","2018-04-26","0"
"21","22","21","6","7","","2018-05-10","0"
"21","22","21","6","7","","2018-05-24","0"
"20","21","20","6","7","","2018-06-07","0"
"21","23","21","7","8","","2018-06-21","0"
"21","23","21","7","8","","2018-07-05","0"
"21","23","21","7","8","","2018-07-19","0"
"21","23","21","7","8","","2018-08-02","0"
"21","23","21","7","8","","2018-08-16","0"
"21","23","21","7","8","","2018-08-30","0"
"21","23","21","7","8","","2018-09-13","0"
"21","23","21","7","8","","2018-09-27","0"
"21","23","21","7","8","","2018-10-11","0"
"21","23","21","7","8","","2018-10-25","0"
"22","24","22","8","8","","2018-11-08","0"
"22","24","22","8","8","","2018-11-22","0"
"22","24","22","8","8","","2018-12-06","0"
"22","24","22","8","8","","2018-12-20","0"
"22","24","22","8","8","","2019-01-03","0"
"20","22","20","7","7","","2019-01-17","0"
"22","24","22","8","8","","2019-01-31","0"
"22","24","22","8","8","","2019-02-14","0"
"22","24","22","8","8","","2019-02-28","0"
"11","12","11","4","4","","2019-03-14","0"
"2","2","2","1","1","","2019-03-28","0"
"22","24","22","8","8","","2019-04-11","0"
"22","24","22","8","8","","2019-04-25","0"
"8","9","8","3","3","","2019-05-09","0"
"16","17","16","6","6","","2019-05-23","0"
"28","31","28","10","12","","2019-06-06","0"
"22","24","22","8","9","","2019-06-20","0"
"22","24","22","8","9","","2019-07-04","0"
"20","22","20","7","8","","2019-07-18","0"
"24","26","24","9","10","","2019-08-01","0"
"20","22","20","7","8","","2019-08-15","0"
"22","24","22","8","9","","2019-08-29","0"
"20","22","20","7","8","","2019-09-12","0"
"22","24","22","8","9","","2019-09-26","0"
"20","22","20","7","8","","2019-10-10","0"
"22","24","22","8","9","","2019-10-24","0"
"17","19","17","6","7","","2019-11-07","0"
"24","26","24","9","10","","2019-11-21","0"
"25","27","25","9","11","","2019-12-05","0"
"35","38","35","13","16","","2019-12-19","0"
"24","26","24","9","11","","2020-01-02","0"
"24","26","24","9","11","","2020-01-16","0"
"27","29","27","10","12","","2020-01-30","0"
"28","31","28","10","13","","2020-02-13","0"
"22","24","22","8","10","","2020-02-27","0"
"24","26","24","9","11","","2020-03-12","0"
"24","26","24","9","11","","2020-03-26","0"
"27","29","27","10","12","","2020-04-09","0"
"20","22","20","7","9","","2020-04-23","0"
"22","24","22","8","10","","2020-05-07","0"
"22","24","22","8","10","","2020-05-21","0"
"24","26","24","9","11","","2020-06-04","0"
"22","25","22","9","10","","2020-06-18","0"
"24","27","24","10","11","","2020-07-02","0"
"19","21","19","8","9","","2020-07-16","0"
"24","27","24","10","11","","2020-07-30","0"
"20","23","20","8","9","","2020-08-13","0"
"27","30","27","11","12","","2020-08-27","0"
"20","23","20","8","9","","2020-09-10","0"
"22","25","22","9","10","","2020-09-24","0"
"25","29","25","10","11","","2020-10-08","0"
"27","30","27","11","12","","2020-10-22","0"
"25","29","25","10","11","","2020-11-05","0"
"28","32","28","12","13","","2020-11-19","0"
"22","25","22","9","10","","2020-12-03","0"
"25","29","25","10","11","","2020-12-17","0"
"33","38","33","14","15","","2020-12-31","0"
"25","29","25","10","11","","2021-01-14","0"
"31","36","31","13","14","","2021-01-28","0"
"13","14","13","5","6","","2021-02-11","0"
"27","30","27","11","12","","2021-02-25","0"
"22","25","22","9","10","","2021-03-11","0"
"24","27","24","10","11","","2021-03-25","0"
"22","25","22","9","10","","2021-04-08","0"
"22","25","22","9","10","","2021-04-22","0"
"24","27","24","10","11","","2021-05-06","0"
"22","25","22","9","10","","2021-05-20","0"
