"493","701","5055","21978","999999","date","other"
"3","2","1","1","0","2017-02-15","0"
"35","31","11","11","1","2017-03-01","0"
"30","27","9","9","1","2017-03-15","0"
"35","31","11","11","1","2017-03-29","0"
"35","31","11","11","1","2017-04-12","0"
"35","31","11","11","1","2017-04-26","0"
"35","31","11","11","1","2017-05-10","0"
"35","31","11","11","1","2017-05-24","0"
"35","31","11","11","1","2017-06-07","0"
"33","29","10","10","1","2017-06-21","0"
"35","31","11","11","1","2017-07-05","0"
"33","29","10","10","1","2017-07-19","0"
"30","27","9","9","1","2017-08-02","0"
"33","29","10","10","1","2017-08-16","0"
"18","16","6","6","1","2017-08-30","0"
"20","18","6","6","1","2017-09-13","0"
"18","16","6","6","1","2017-09-27","0"
"23","20","7","7","1","2017-10-11","0"
"20","18","6","6","1","2017-10-25","0"
"20","18","6","6","1","2017-11-08","0"
"23","20","7","7","1","2017-11-22","0"
"25","22","8","8","0","2017-12-06","0"
"20","18","6","6","","2017-12-20","0"
"23","20","7","7","","2018-01-03","0"
"18","16","6","6","","2018-01-17","0"
"25","22","8","8","","2018-01-31","0"
"25","22","8","8","","2018-02-14","0"
"23","20","7","7","","2018-02-28","0"
"20","18","6","6","","2018-03-14","0"
"18","16","6","6","","2018-03-28","0"
"18","16","6","6","","2018-04-11","0"
"35","31","11","11","","2018-04-25","0"
"35","31","11","11","","2018-05-09","0"
"35","31","11","11","","2018-05-23","0"
"33","29","10","10","","2018-06-06","0"
"35","31","11","11","","2018-06-20","0"
"35","31","11","11","","2018-07-04","0"
"53","31","11","11","","2018-07-18","0"
"56","31","11","11","","2018-08-01","0"
"56","31","11","11","","2018-08-15","0"
"56","31","11","11","","2018-08-29","0"
"60","33","12","12","","2018-09-12","0"
"56","31","11","11","","2018-09-26","0"
"56","31","11","11","","2018-10-10","0"
"56","31","11","11","","2018-10-24","0"
"56","31","11","11","","2018-11-07","0"
"56","31","11","11","","2018-11-21","0"
"56","31","11","11","","2018-12-05","0"
"56","31","11","11","","2018-12-19","0"
"56","31","11","11","","2019-01-02","0"
"56","31","11","11","","2019-01-16","0"
"56","31","11","11","","2019-01-30","0"
"56","31","11","11","","2019-02-13","0"
"56","31","11","11","","2019-02-27","0"
"32","18","6","6","","2019-03-13","0"
"12","7","2","2","","2019-03-27","0"
"48","27","9","9","","2019-04-10","0"
"56","31","11","11","","2019-04-24","0"
"24","13","5","5","","2019-05-08","0"
"32","18","6","6","","2019-05-22","0"
"60","33","12","12","","2019-06-05","0"
"60","33","12","12","","2019-06-19","0"
"56","31","11","11","","2019-07-03","0"
"64","35","13","13","","2019-07-17","0"
"56","31","11","11","","2019-07-31","0"
"56","31","11","11","","2019-08-14","0"
"56","31","11","11","","2019-08-28","0"
"56","31","11","11","","2019-09-11","0"
"56","31","11","11","","2019-09-25","0"
"64","35","13","13","","2019-10-09","0"
"56","31","11","11","","2019-10-23","0"
"52","29","10","10","","2019-11-06","0"
"60","33","12","12","","2019-11-20","0"
"60","33","12","12","","2019-12-04","0"
"76","42","15","16","","2019-12-18","0"
"96","53","19","21","","2020-01-01","0"
"56","31","11","12","","2020-01-15","0"
"32","29","10","11","","2020-01-29","0"
"23","33","12","13","","2020-02-12","0"
"20","29","10","11","","2020-02-26","0"
"23","33","12","13","","2020-03-11","0"
"20","29","10","11","","2020-03-25","0"
"23","33","12","13","","2020-04-08","0"
"21","31","11","12","","2020-04-22","0"
"23","33","12","13","","2020-05-06","0"
"24","35","13","14","","2020-05-20","0"
"23","33","12","13","","2020-06-03","0"
"21","31","11","12","","2020-06-17","0"
"24","35","13","14","","2020-07-01","0"
"21","31","11","12","","2020-07-15","0"
"24","35","13","14","","2020-07-29","0"
"21","31","11","12","","2020-08-12","0"
"23","33","12","13","","2020-08-26","0"
"24","35","13","14","","2020-09-09","0"
"23","33","12","13","","2020-09-23","0"
"21","31","11","12","","2020-10-07","0"
"27","40","14","15","","2020-10-21","0"
"27","40","14","15","","2020-11-04","0"
"29","42","15","16","","2020-11-18","0"
"33","49","17","19","","2020-12-02","0"
"26","38","13","15","","2020-12-16","0"
"26","38","13","15","","2020-12-30","0"
"27","40","14","15","","2021-01-13","0"
"30","44","16","17","","2021-01-27","0"
"17","24","9","9","","2021-02-10","0"
"23","33","12","13","","2021-02-24","0"
"21","31","11","12","","2021-03-10","0"
"21","31","11","12","","2021-03-24","0"
"21","31","11","12","","2021-04-07","0"
"21","31","11","12","","2021-04-21","0"
"21","31","11","12","","2021-05-05","0"
"21","31","11","12","","2021-05-19","0"
