"19","21","492","1667","date","other"
"20","","20","13","2017-02-17","0"
"23","","23","15","2017-03-03","0"
"20","","20","13","2017-03-17","0"
"23","","23","15","2017-03-31","0"
"23","","23","15","2017-04-14","0"
"23","","23","15","2017-04-28","0"
"23","","23","15","2017-05-12","0"
"23","","23","15","2017-05-26","0"
"21","","21","14","2017-06-09","0"
"23","","23","15","2017-06-23","0"
"23","","23","15","2017-07-07","0"
"21","","21","14","2017-07-21","0"
"20","","20","14","2017-08-04","0"
"20","","20","14","2017-08-18","0"
"12","","12","8","2017-09-01","0"
"16","","16","11","2017-09-15","0"
"16","","16","11","2017-09-29","0"
"20","","20","14","2017-10-13","0"
"16","","16","11","2017-10-27","0"
"15","","15","10","2017-11-10","0"
"18","","18","13","2017-11-24","0"
"16","","16","11","2017-12-08","0"
"15","","15","10","2017-12-22","0"
"13","","13","9","2018-01-05","0"
"13","","13","9","2018-01-19","0"
"16","","16","11","2018-02-02","0"
"13","","13","9","2018-02-16","0"
"15","","15","10","2018-03-02","0"
"13","","13","9","2018-03-16","0"
"15","","15","10","2018-03-30","0"
"15","","15","10","2018-04-13","0"
"23","","23","16","2018-04-27","0"
"23","","23","16","2018-05-11","0"
"23","","23","16","2018-05-25","0"
"21","","21","15","2018-06-08","0"
"23","","23","16","2018-06-22","0"
"23","","23","16","2018-07-06","0"
"23","","23","16","2018-07-20","0"
"23","","24","17","2018-08-03","0"
"23","","24","17","2018-08-17","0"
"23","","24","17","2018-08-31","0"
"23","","24","17","2018-09-14","0"
"23","","24","17","2018-09-28","0"
"23","","24","17","2018-10-12","0"
"23","","24","17","2018-10-26","0"
"23","","24","17","2018-11-09","0"
"23","","24","17","2018-11-23","0"
"32","","33","17","2018-12-07","0"
"33","","34","17","2018-12-21","0"
"33","1","34","17","2019-01-04","0"
"33","20","34","17","2019-01-18","0"
"33","20","34","17","2019-02-01","0"
"33","20","34","17","2019-02-15","0"
"33","20","34","17","2019-03-01","0"
"14","9","15","7","2019-03-15","0"
"5","3","5","2","2019-03-29","0"
"31","19","32","16","2019-04-12","0"
"35","21","36","18","2019-04-26","0"
"9","6","10","5","2019-05-10","0"
"24","14","33","12","2019-05-24","0"
"40","24","56","21","2019-06-07","0"
"33","20","46","17","2019-06-21","0"
"35","21","49","18","2019-07-05","0"
"33","20","46","17","2019-07-19","0"
"40","24","56","21","2019-08-02","0"
"28","17","39","15","2019-08-16","0"
"38","23","53","19","2019-08-30","0"
"31","19","43","16","2019-09-13","0"
"38","23","53","19","2019-09-27","0"
"45","27","62","23","2019-10-11","0"
"35","21","49","18","2019-10-25","0"
"31","19","43","16","2019-11-08","0"
"33","20","46","17","2019-11-22","0"
"40","24","56","21","2019-12-06","0"
"59","36","82","30","2019-12-20","0"
"33","20","46","17","2020-01-03","0"
"33","20","46","17","2020-01-17","0"
"38","23","53","19","2020-01-31","0"
"35","21","49","18","2020-02-14","0"
"38","23","53","19","2020-02-28","0"
"35","21","49","18","2020-03-13","0"
"35","21","49","18","2020-03-27","0"
"35","21","49","18","2020-04-10","0"
"31","19","43","16","2020-04-24","0"
"35","21","49","18","2020-05-08","0"
"33","20","46","17","2020-05-22","0"
"33","20","46","17","2020-06-05","0"
"38","23","53","19","2020-06-19","0"
"38","23","53","19","2020-07-03","0"
"28","17","39","15","2020-07-17","0"
"42","26","59","22","2020-07-31","0"
"38","23","53","19","2020-08-14","0"
"35","21","49","18","2020-08-28","0"
"33","20","46","17","2020-09-11","0"
"38","23","53","19","2020-09-25","0"
"45","27","62","23","2020-10-09","0"
"40","24","56","21","2020-10-23","0"
"35","21","49","18","2020-11-06","0"
"40","24","56","21","2020-11-20","0"
"40","24","56","21","2020-12-04","0"
"54","33","76","28","2020-12-18","0"
"42","26","59","22","2021-01-01","0"
"47","29","66","24","2021-01-15","0"
"35","21","49","18","2021-01-29","0"
"28","17","39","15","2021-02-12","0"
"31","19","43","16","2021-02-26","0"
"33","20","46","17","2021-03-12","0"
"33","20","46","17","2021-03-26","0"
"33","20","46","17","2021-04-09","0"
"33","20","46","17","2021-04-23","0"
"33","20","46","17","2021-05-07","0"
"35","21","49","18","2021-05-21","0"
