"492","597","1664","date","other"
"12","13","6","2017-06-23","0"
"21","22","11","2017-07-07","0"
"20","21","10","2017-07-21","0"
"19","20","9","2017-08-04","0"
"19","20","9","2017-08-18","0"
"13","13","6","2017-09-01","0"
"16","16","8","2017-09-15","0"
"19","20","9","2017-09-29","0"
"16","16","8","2017-10-13","0"
"16","16","8","2017-10-27","0"
"16","16","8","2017-11-10","0"
"16","16","9","2017-11-24","0"
"16","16","9","2017-12-08","0"
"19","20","11","2017-12-22","0"
"18","19","11","2018-01-05","0"
"20","21","12","2018-01-19","0"
"15","15","9","2018-02-02","0"
"16","17","10","2018-02-16","0"
"16","17","10","2018-03-02","0"
"20","21","12","2018-03-16","0"
"15","15","9","2018-03-30","0"
"13","14","8","2018-04-13","0"
"23","24","14","2018-04-27","0"
"25","26","15","2018-05-11","0"
"23","24","14","2018-05-25","0"
"23","24","14","2018-06-08","0"
"23","24","14","2018-06-22","0"
"23","24","14","2018-07-06","0"
"23","24","14","2018-07-20","0"
"23","24","14","2018-08-03","0"
"23","24","14","2018-08-17","0"
"23","24","14","2018-08-31","0"
"23","24","14","2018-09-14","0"
"23","24","14","2018-09-28","0"
"23","24","14","2018-10-12","0"
"23","24","14","2018-10-26","0"
"23","24","14","2018-11-09","0"
"23","24","14","2018-11-23","0"
"23","24","14","2018-12-07","0"
"23","24","14","2018-12-21","0"
"23","24","14","2019-01-04","0"
"23","24","14","2019-01-18","0"
"23","24","14","2019-02-01","0"
"23","24","14","2019-02-15","0"
"23","24","14","2019-03-01","0"
"13","14","8","2019-03-15","0"
"10","10","6","2019-03-29","0"
"21","22","13","2019-04-12","0"
"23","24","14","2019-04-26","0"
"7","7","4","2019-05-10","0"
"16","19","11","2019-05-24","0"
"25","28","16","2019-06-07","0"
"23","26","15","2019-06-21","0"
"23","26","15","2019-07-05","0"
"26","30","17","2019-07-19","0"
"21","24","14","2019-08-02","0"
"21","24","14","2019-08-16","0"
"26","30","17","2019-08-30","0"
"23","26","15","2019-09-13","0"
"23","26","15","2019-09-27","0"
"25","28","16","2019-10-11","0"
"23","26","15","2019-10-25","0"
"21","24","14","2019-11-08","0"
"25","28","16","2019-11-22","0"
"25","28","16","2019-12-06","0"
"28","32","18","2019-12-20","0"
"23","26","15","2020-01-03","0"
"26","30","17","2020-01-17","0"
"25","28","16","2020-01-31","0"
"23","26","15","2020-02-14","0"
"26","31","17","2020-02-28","0"
"26","31","17","2020-03-13","0"
"26","31","17","2020-03-27","0"
"21","25","14","2020-04-10","0"
"23","27","15","2020-04-24","0"
"23","27","15","2020-05-08","0"
"23","27","15","2020-05-22","0"
"23","27","15","2020-06-05","0"
"21","25","14","2020-06-19","0"
"23","27","15","2020-07-03","0"
"26","31","17","2020-07-17","0"
"21","25","14","2020-07-31","0"
"20","23","13","2020-08-14","0"
"23","27","15","2020-08-28","0"
"20","23","13","2020-09-11","0"
"21","25","14","2020-09-25","0"
"23","27","15","2020-10-09","0"
"21","25","14","2020-10-23","0"
"31","37","20","2020-11-06","0"
"28","33","18","2020-11-20","0"
"25","29","16","2020-12-04","0"
"26","31","17","2020-12-18","0"
"26","31","17","2021-01-01","0"
"30","35","19","2021-01-15","0"
"30","35","19","2021-01-29","0"
"20","23","13","2021-02-12","0"
"28","33","18","2021-02-26","0"
"23","27","15","2021-03-12","0"
"23","27","15","2021-03-26","0"
"23","27","15","2021-04-09","0"
"23","27","15","2021-04-23","0"
"23","27","15","2021-05-07","0"
"23","27","15","2021-05-21","0"
