"21","492","597","599","1664","4182","date","other"
"7","21","16","14","9","8","2017-05-26","0"
"9","28","20","18","11","10","2017-06-09","0"
"9","28","20","18","11","10","2017-06-23","0"
"10","30","22","19","12","11","2017-07-07","0"
"9","28","20","18","11","10","2017-07-21","0"
"9","26","19","16","10","9","2017-08-04","0"
"9","26","19","16","10","9","2017-08-18","0"
"5","15","11","10","6","6","2017-09-01","0"
"7","21","16","14","9","8","2017-09-15","0"
"7","21","16","14","9","8","2017-09-29","0"
"9","26","19","16","10","9","2017-10-13","0"
"7","21","16","14","9","8","2017-10-27","0"
"6","17","13","11","7","7","2017-11-10","0"
"7","21","16","14","9","9","2017-11-24","0"
"6","19","15","12","8","8","2017-12-08","0"
"7","22","17","14","9","9","2017-12-22","0"
"7","20","15","13","9","8","2018-01-05","0"
"5","13","10","9","6","6","2018-01-19","0"
"6","16","12","10","7","7","2018-02-02","0"
"8","22","17","14","10","9","2018-02-16","0"
"7","20","15","13","9","8","2018-03-02","0"
"7","20","15","13","9","8","2018-03-16","0"
"7","20","15","13","9","8","2018-03-30","0"
"7","20","15","13","9","8","2018-04-13","0"
"11","31","24","20","14","13","2018-04-27","0"
"11","31","24","20","14","13","2018-05-11","0"
"11","31","24","20","14","13","2018-05-25","0"
"11","31","24","20","14","13","2018-06-08","0"
"11","31","25","20","15","14","2018-06-22","0"
"11","31","25","20","15","14","2018-07-06","0"
"11","31","25","20","15","14","2018-07-20","0"
"11","32","25","21","15","14","2018-08-03","0"
"11","32","25","22","16","14","2018-08-17","0"
"11","32","25","22","16","14","2018-08-31","0"
"11","32","25","22","16","14","2018-09-14","0"
"11","32","25","22","16","14","2018-09-28","0"
"11","32","25","22","16","14","2018-10-12","0"
"11","32","25","22","16","14","2018-10-26","0"
"12","33","26","23","17","15","2018-11-09","0"
"12","33","26","23","17","15","2018-11-23","0"
"12","33","26","23","17","15","2018-12-07","0"
"12","33","26","23","17","15","2018-12-21","0"
"12","33","26","23","17","15","2019-01-04","0"
"12","33","26","23","17","15","2019-01-18","0"
"12","33","26","23","17","15","2019-02-01","0"
"12","33","26","23","17","15","2019-02-15","0"
"12","33","26","23","17","15","2019-03-01","0"
"6","17","13","12","9","8","2019-03-15","0"
"4","12","9","8","6","5","2019-03-29","0"
"11","31","24","21","16","14","2019-04-12","0"
"12","33","26","23","17","15","2019-04-26","0"
"3","9","7","7","5","4","2019-05-10","0"
"10","27","22","19","14","13","2019-05-24","0"
"14","36","30","26","19","17","2019-06-07","0"
"13","34","28","24","18","16","2019-06-21","0"
"12","32","26","22","17","15","2019-07-05","0"
"12","32","26","22","17","15","2019-07-19","0"
"14","36","30","26","19","17","2019-08-02","0"
"12","32","26","22","17","15","2019-08-16","0"
"13","34","28","24","18","16","2019-08-30","0"
"13","34","28","24","18","16","2019-09-13","0"
"14","36","30","26","19","17","2019-09-27","0"
"13","34","28","24","18","16","2019-10-11","0"
"13","34","28","24","18","16","2019-10-25","0"
"10","27","22","19","14","13","2019-11-08","0"
"13","34","28","24","18","16","2019-11-22","0"
"14","36","30","26","19","17","2019-12-06","0"
"13","34","28","24","18","16","2019-12-20","0"
"17","44","36","31","23","21","2020-01-03","0"
"13","34","28","24","18","16","2020-01-17","0"
"17","44","36","31","23","21","2020-01-31","0"
"14","36","30","26","19","17","2020-02-14","0"
"13","34","28","24","18","16","2020-02-28","0"
"12","32","26","22","17","15","2020-03-13","0"
"15","39","32","27","21","18","2020-03-27","0"
"17","44","36","31","23","21","2020-04-10","0"
"13","34","28","24","18","16","2020-04-24","0"
"13","34","28","24","18","16","2020-05-08","0"
"13","34","28","24","18","16","2020-05-22","0"
"15","39","32","27","21","18","2020-06-05","0"
"12","32","26","22","17","15","2020-06-19","0"
"14","36","30","26","19","17","2020-07-03","0"
"13","34","28","24","18","16","2020-07-17","0"
"13","34","28","24","18","16","2020-07-31","0"
"12","32","26","22","17","15","2020-08-14","0"
"13","34","28","24","18","16","2020-08-28","0"
"14","36","30","26","19","17","2020-09-11","0"
"12","32","26","22","17","15","2020-09-25","0"
"14","36","30","26","19","17","2020-10-09","0"
"17","44","36","31","23","21","2020-10-23","0"
"17","44","36","31","23","21","2020-11-06","0"
"15","39","32","27","21","18","2020-11-20","0"
"14","36","30","26","19","17","2020-12-04","0"
"17","44","36","31","23","21","2020-12-18","0"
"13","34","28","24","18","16","2021-01-01","0"
"15","39","32","27","21","18","2021-01-15","0"
"16","41","34","29","22","19","2021-01-29","0"
"15","39","32","27","21","18","2021-02-12","0"
"14","36","30","26","19","17","2021-02-26","0"
"13","34","28","24","18","16","2021-03-12","0"
"13","34","28","24","18","16","2021-03-26","0"
"13","34","28","24","18","16","2021-04-09","0"
"13","34","28","24","18","16","2021-04-23","0"
"13","34","28","24","18","16","2021-05-07","0"
"13","34","28","24","18","16","2021-05-21","0"
