"492","597","1664","4726","24003","date","other"
"6","6","3","","3","2017-08-18","0"
"12","12","7","2","7","2017-09-01","0"
"17","17","9","4","9","2017-09-15","0"
"17","17","9","4","9","2017-09-29","0"
"14","14","8","3","8","2017-10-13","0"
"12","12","7","3","7","2017-10-27","0"
"17","17","9","4","9","2017-11-10","0"
"12","12","7","3","7","2017-11-24","0"
"12","12","7","3","7","2017-12-08","0"
"15","15","9","4","9","2017-12-22","0"
"15","15","9","4","9","2018-01-05","0"
"14","14","8","3","8","2018-01-19","0"
"15","15","9","4","9","2018-02-02","0"
"15","15","9","4","9","2018-02-16","0"
"12","12","7","3","7","2018-03-02","0"
"12","12","7","3","7","2018-03-16","0"
"15","15","9","4","9","2018-03-30","0"
"11","11","7","3","7","2018-04-13","0"
"21","21","13","6","13","2018-04-27","0"
"21","21","13","6","13","2018-05-11","0"
"21","21","13","6","13","2018-05-25","0"
"21","21","13","6","13","2018-06-08","0"
"21","21","13","6","13","2018-06-22","0"
"21","21","13","6","13","2018-07-06","0"
"21","21","13","6","13","2018-07-20","0"
"21","21","13","6","13","2018-08-03","0"
"21","21","13","6","13","2018-08-17","0"
"21","21","13","6","13","2018-08-31","0"
"21","21","13","6","13","2018-09-14","0"
"21","21","13","6","13","2018-09-28","0"
"21","21","13","6","13","2018-10-12","0"
"21","21","13","6","13","2018-10-26","0"
"24","24","15","8","15","2018-11-09","0"
"22","22","14","7","14","2018-11-23","0"
"22","22","14","7","14","2018-12-07","0"
"22","22","14","7","14","2018-12-21","0"
"22","22","14","7","14","2019-01-04","0"
"22","22","14","7","14","2019-01-18","0"
"22","22","14","7","14","2019-02-01","0"
"22","22","14","7","14","2019-02-15","0"
"22","22","14","7","14","2019-03-01","0"
"11","11","7","4","7","2019-03-15","0"
"8","8","5","3","5","2019-03-29","0"
"20","20","13","7","13","2019-04-12","0"
"22","22","14","7","14","2019-04-26","0"
"8","8","5","3","5","2019-05-10","0"
"17","17","11","6","11","2019-05-24","0"
"25","25","16","8","16","2019-06-07","0"
"22","22","14","7","14","2019-06-21","0"
"20","20","13","7","13","2019-07-05","0"
"22","22","14","7","14","2019-07-19","0"
"24","24","15","8","15","2019-08-02","0"
"17","17","11","6","11","2019-08-16","0"
"24","24","15","8","15","2019-08-30","0"
"22","22","14","7","14","2019-09-13","0"
"25","25","16","8","16","2019-09-27","0"
"24","24","15","8","15","2019-10-11","0"
"24","24","15","8","15","2019-10-25","0"
"20","20","13","7","13","2019-11-08","0"
"24","24","15","8","15","2019-11-22","0"
"25","25","16","8","16","2019-12-06","0"
"24","24","15","8","15","2019-12-20","0"
"30","30","19","10","19","2020-01-03","0"
"24","24","15","8","15","2020-01-17","0"
"24","24","15","8","15","2020-01-31","0"
"22","22","14","7","14","2020-02-14","0"
"25","25","16","8","16","2020-02-28","0"
"30","30","19","10","19","2020-03-13","0"
"22","22","14","7","14","2020-03-27","0"
"22","22","14","7","14","2020-04-10","0"
"20","20","13","7","13","2020-04-24","0"
"33","33","15","8","15","2020-05-08","0"
"32","32","14","7","14","2020-05-22","0"
"32","32","14","7","14","2020-06-05","0"
"32","32","14","7","14","2020-06-19","0"
"34","34","15","8","15","2020-07-03","0"
"27","27","12","6","12","2020-07-17","0"
"34","34","15","8","15","2020-07-31","0"
"27","27","12","6","12","2020-08-14","0"
"34","34","15","8","15","2020-08-28","0"
"30","30","13","7","13","2020-09-11","0"
"34","34","15","8","15","2020-09-25","0"
"30","30","13","7","13","2020-10-09","0"
"37","37","16","8","16","2020-10-23","0"
"37","37","16","8","16","2020-11-06","0"
"37","37","16","8","16","2020-11-20","0"
"34","34","15","8","15","2020-12-04","0"
"37","37","16","8","16","2020-12-18","0"
"48","48","21","11","21","2021-01-01","0"
"41","41","18","9","18","2021-01-15","0"
"32","32","14","7","14","2021-01-29","0"
"30","30","13","7","13","2021-02-12","0"
"34","34","15","8","15","2021-02-26","0"
"32","32","14","7","14","2021-03-12","0"
"32","32","14","7","14","2021-03-26","0"
"37","37","16","8","16","2021-04-09","0"
"34","34","15","8","15","2021-04-23","0"
"32","32","14","7","14","2021-05-07","0"
"32","32","14","7","14","2021-05-21","0"
