"113","492","597","1685","3841","date","other"
"2","2","2","","","2017-12-08","0"
"22","22","22","","","2017-12-22","0"
"23","22","22","","","2018-01-05","0"
"23","22","22","","","2018-01-19","0"
"23","20","20","","","2018-02-02","0"
"24","21","22","","","2018-02-16","0"
"26","23","24","5","","2018-03-02","0"
"22","20","21","4","","2018-03-16","0"
"26","23","24","5","","2018-03-30","0"
"24","21","22","5","","2018-04-13","0"
"26","23","24","5","","2018-04-27","0"
"26","23","24","5","","2018-05-11","0"
"26","23","24","5","","2018-05-25","0"
"26","23","24","5","","2018-06-08","0"
"26","23","24","5","","2018-06-22","0"
"26","23","24","5","","2018-07-06","0"
"26","23","24","5","","2018-07-20","0"
"26","23","24","5","","2018-08-03","0"
"26","23","24","5","","2018-08-17","0"
"26","23","24","5","","2018-08-31","0"
"26","23","24","5","","2018-09-14","0"
"26","23","24","5","","2018-09-28","0"
"26","23","24","5","","2018-10-12","0"
"26","23","24","5","","2018-10-26","0"
"26","23","24","5","","2018-11-09","0"
"26","23","24","5","","2018-11-23","0"
"26","23","24","5","","2018-12-07","0"
"26","23","24","5","","2018-12-21","0"
"26","23","24","5","","2019-01-04","0"
"26","23","24","5","","2019-01-18","0"
"26","23","24","5","","2019-02-01","0"
"26","23","24","5","","2019-02-15","0"
"26","23","24","5","","2019-03-01","0"
"26","23","24","5","","2019-03-15","0"
"22","20","21","4","","2019-03-29","0"
"26","23","24","5","","2019-04-12","0"
"26","23","24","5","","2019-04-26","0"
"9","8","9","2","","2019-05-10","0"
"19","16","17","4","","2019-05-24","0"
"27","23","24","5","","2019-06-07","0"
"33","28","29","6","","2019-06-21","0"
"34","28","29","6","","2019-07-05","0"
"32","26","27","6","","2019-07-19","0"
"30","25","26","5","","2019-08-02","0"
"32","26","27","6","","2019-08-16","0"
"28","23","24","5","","2019-08-30","0"
"28","23","24","5","","2019-09-13","0"
"30","25","26","5","","2019-09-27","0"
"28","23","24","5","","2019-10-11","0"
"28","23","24","5","","2019-10-25","0"
"30","25","26","5","","2019-11-08","0"
"28","23","24","5","","2019-11-22","0"
"30","25","26","5","","2019-12-06","0"
"34","28","29","6","","2019-12-20","0"
"26","21","22","5","","2020-01-03","0"
"38","31","33","7","","2020-01-17","0"
"28","23","24","5","","2020-01-31","0"
"28","23","24","5","","2020-02-14","0"
"28","23","24","5","","2020-02-28","0"
"28","23","24","6","","2020-03-13","0"
"29","24","24","6","","2020-03-27","0"
"29","24","24","6","","2020-04-10","0"
"27","22","22","6","","2020-04-24","0"
"29","24","24","6","","2020-05-08","0"
"27","22","22","6","4","2020-05-22","0"
"29","24","24","6","5","2020-06-05","0"
"35","29","29","7","6","2020-06-19","0"
"31","26","26","6","5","2020-07-03","0"
"25","21","21","5","4","2020-07-17","0"
"37","31","31","8","6","2020-07-31","0"
"25","21","21","5","4","2020-08-14","0"
"29","24","24","6","5","2020-08-28","0"
"31","26","26","6","5","2020-09-11","0"
"37","31","31","8","6","2020-09-25","0"
"29","24","24","6","5","2020-10-09","0"
"33","27","27","7","6","2020-10-23","0"
"41","34","34","9","7","2020-11-06","0"
"33","27","27","7","6","2020-11-20","0"
"29","24","24","6","5","2020-12-04","0"
"29","24","24","6","5","2020-12-18","0"
"29","24","24","6","5","2021-01-01","0"
"33","27","27","7","6","2021-01-15","0"
"39","33","33","8","7","2021-01-29","0"
"21","17","17","4","4","2021-02-12","0"
"29","24","24","6","5","2021-02-26","0"
"29","24","24","6","5","2021-03-12","0"
"29","24","24","6","5","2021-03-26","0"
"29","24","24","6","5","2021-04-09","0"
"31","26","26","6","5","2021-04-23","0"
"29","24","24","6","5","2021-05-07","0"
"29","24","24","6","5","2021-05-21","0"
