"19","113","1755","3859","10816","date","other"
"18","19","8","","8","2017-09-15","0"
"30","33","14","0","13","2017-09-29","0"
"28","31","13","4","12","2017-10-13","0"
"18","20","8","3","8","2017-10-27","0"
"20","23","9","4","9","2017-11-10","0"
"18","21","9","4","8","2017-11-24","0"
"26","30","12","5","11","2017-12-08","0"
"23","27","11","5","10","2017-12-22","0"
"23","27","11","5","10","2018-01-05","0"
"23","27","11","5","10","2018-01-19","0"
"21","24","10","5","9","2018-02-02","0"
"18","21","9","4","8","2018-02-16","0"
"26","31","12","6","11","2018-03-02","0"
"21","25","10","5","9","2018-03-16","0"
"21","25","10","5","9","2018-03-30","0"
"21","25","10","5","9","2018-04-13","0"
"36","43","17","9","16","2018-04-27","0"
"36","43","17","9","16","2018-05-11","0"
"36","43","17","9","16","2018-05-25","0"
"36","43","17","9","16","2018-06-08","0"
"36","43","18","9","16","2018-06-22","0"
"37","45","19","10","17","2018-07-06","0"
"37","45","19","10","17","2018-07-20","0"
"37","45","19","10","17","2018-08-03","0"
"37","45","19","10","17","2018-08-17","0"
"37","45","19","10","17","2018-08-31","0"
"37","45","19","10","17","2018-09-14","0"
"37","45","19","10","17","2018-09-28","0"
"37","45","19","10","17","2018-10-12","0"
"37","45","19","10","17","2018-10-26","0"
"37","45","19","10","17","2018-11-09","0"
"37","45","19","10","17","2018-11-23","0"
"37","45","19","10","17","2018-12-07","0"
"37","45","19","10","17","2018-12-21","0"
"37","45","19","10","17","2019-01-04","0"
"37","45","19","10","17","2019-01-18","0"
"37","45","19","10","17","2019-02-01","0"
"37","45","19","10","17","2019-02-15","0"
"37","45","19","10","17","2019-03-01","0"
"19","23","10","5","9","2019-03-15","0"
"5","6","3","1","2","2019-03-29","0"
"34","42","18","9","16","2019-04-12","0"
"37","45","19","10","17","2019-04-26","0"
"13","16","7","4","6","2019-05-10","0"
"26","32","14","7","12","2019-05-24","0"
"38","45","19","11","17","2019-06-07","0"
"38","45","19","11","17","2019-06-21","0"
"38","45","19","11","17","2019-07-05","0"
"41","48","20","12","18","2019-07-19","0"
"38","45","19","11","17","2019-08-02","0"
"30","35","15","9","13","2019-08-16","0"
"41","48","20","12","18","2019-08-30","0"
"35","42","18","10","16","2019-09-13","0"
"38","45","19","11","17","2019-09-27","0"
"38","45","19","11","17","2019-10-11","0"
"38","45","19","11","17","2019-10-25","0"
"35","42","18","10","16","2019-11-08","0"
"38","45","19","11","17","2019-11-22","0"
"38","45","19","11","17","2019-12-06","0"
"35","42","18","10","16","2019-12-20","0"
"35","42","18","10","16","2020-01-03","0"
"38","45","19","11","17","2020-01-17","0"
"38","45","19","11","17","2020-01-31","0"
"38","45","19","11","17","2020-02-14","0"
"39","46","20","12","18","2020-02-28","0"
"61","72","31","20","28","2020-03-13","0"
"36","43","19","12","17","2020-03-27","0"
"36","43","19","12","17","2020-04-10","0"
"36","43","19","12","17","2020-04-24","0"
"39","46","20","14","18","2020-05-08","0"
"36","43","19","13","17","2020-05-22","0"
"42","49","21","15","19","2020-06-05","0"
"42","49","21","15","19","2020-06-19","0"
"39","46","20","14","18","2020-07-03","0"
"33","39","17","12","15","2020-07-17","0"
"39","46","21","14","18","2020-07-31","0"
"33","39","18","12","15","2020-08-14","0"
"39","46","21","14","18","2020-08-28","0"
"45","53","24","16","21","2020-09-11","0"
"36","43","20","13","17","2020-09-25","0"
"42","49","23","15","19","2020-10-09","0"
"36","43","20","13","17","2020-10-23","0"
"42","49","23","15","19","2020-11-06","0"
"61","72","33","22","28","2020-11-20","0"
"45","53","24","16","21","2020-12-04","0"
"42","49","23","15","19","2020-12-18","0"
"42","49","23","15","19","2021-01-01","0"
"50","59","27","18","23","2021-01-15","0"
"36","43","20","13","17","2021-01-29","0"
"28","33","15","10","13","2021-02-12","0"
"42","49","23","15","19","2021-02-26","0"
"42","49","23","15","19","2021-03-12","0"
"42","49","23","15","19","2021-03-26","0"
"39","46","21","14","18","2021-04-09","0"
"39","46","21","14","18","2021-04-23","0"
"42","49","23","15","19","2021-05-07","0"
"42","49","23","15","19","2021-05-21","0"
