"493","699","1685","3859","5711","date","other"
"4","3","2","1","1","2017-11-10","0"
"19","17","9","6","7","2017-11-24","0"
"24","21","10","8","9","2017-12-08","0"
"20","18","9","7","7","2017-12-22","0"
"20","18","8","7","7","2018-01-05","0"
"20","18","8","7","8","2018-01-19","0"
"16","14","6","6","6","2018-02-02","0"
"16","14","6","6","6","2018-02-16","0"
"20","18","8","7","8","2018-03-02","0"
"19","17","7","6","7","2018-03-16","0"
"19","17","7","6","7","2018-03-30","0"
"19","17","7","6","7","2018-04-13","0"
"29","26","11","10","11","2018-04-27","0"
"29","26","11","10","11","2018-05-11","0"
"29","26","11","10","11","2018-05-25","0"
"29","26","11","10","11","2018-06-08","0"
"29","26","11","10","11","2018-06-22","0"
"29","26","11","10","11","2018-07-06","0"
"51","26","11","10","11","2018-07-20","0"
"51","26","11","10","11","2018-08-03","0"
"51","26","11","10","11","2018-08-17","0"
"51","26","11","10","11","2018-08-31","0"
"51","26","11","10","11","2018-09-14","0"
"51","26","11","10","11","2018-09-28","0"
"51","26","11","10","11","2018-10-12","0"
"51","26","11","10","11","2018-10-26","0"
"51","26","11","10","11","2018-11-09","0"
"51","26","11","10","11","2018-11-23","0"
"51","26","11","10","11","2018-12-07","0"
"51","26","11","10","11","2018-12-21","0"
"51","26","11","10","11","2019-01-04","0"
"51","26","11","10","11","2019-01-18","0"
"51","26","11","10","11","2019-02-01","0"
"51","26","11","10","11","2019-02-15","0"
"51","26","11","10","11","2019-03-01","0"
"36","19","8","7","8","2019-03-15","0"
"18","9","4","4","4","2019-03-29","0"
"47","24","10","9","10","2019-04-12","0"
"51","26","11","10","11","2019-04-26","0"
"18","9","4","4","4","2019-05-10","0"
"43","22","9","9","9","2019-05-24","0"
"59","30","12","12","12","2019-06-07","0"
"51","26","10","10","10","2019-06-21","0"
"55","28","11","11","11","2019-07-05","0"
"55","28","11","11","11","2019-07-19","0"
"55","28","11","11","11","2019-08-02","0"
"51","26","10","10","10","2019-08-16","0"
"55","28","11","11","11","2019-08-30","0"
"51","26","10","10","10","2019-09-13","0"
"55","28","11","11","11","2019-09-27","0"
"55","28","11","11","11","2019-10-11","0"
"55","28","11","11","11","2019-10-25","0"
"51","26","10","10","10","2019-11-08","0"
"55","28","11","11","11","2019-11-22","0"
"55","28","11","11","11","2019-12-06","0"
"55","28","11","11","11","2019-12-20","0"
"43","22","8","9","9","2020-01-03","0"
"55","28","10","11","11","2020-01-17","0"
"35","30","11","12","12","2020-01-31","0"
"26","30","11","12","12","2020-02-14","0"
"22","26","9","10","10","2020-02-28","0"
"24","28","10","11","11","2020-03-13","0"
"24","28","10","11","11","2020-03-27","0"
"24","28","10","11","11","2020-04-10","0"
"22","26","9","10","10","2020-04-24","0"
"24","28","10","11","11","2020-05-08","0"
"24","28","10","11","11","2020-05-22","0"
"24","28","10","11","11","2020-06-05","0"
"27","32","11","13","13","2020-06-19","0"
"26","30","11","12","12","2020-07-03","0"
"22","26","9","10","10","2020-07-17","0"
"24","28","10","11","11","2020-07-31","0"
"22","26","9","10","10","2020-08-14","0"
"24","28","10","11","11","2020-08-28","0"
"26","30","11","12","12","2020-09-11","0"
"22","26","9","10","10","2020-09-25","0"
"22","26","9","10","10","2020-10-09","0"
"26","30","11","12","12","2020-10-23","0"
"31","36","13","14","14","2020-11-06","0"
"34","40","14","16","16","2020-11-20","0"
"33","38","14","15","15","2020-12-04","0"
"24","28","10","11","11","2020-12-18","0"
"22","26","9","10","10","2021-01-01","0"
"24","28","10","11","11","2021-01-15","0"
"22","26","9","10","10","2021-01-29","0"
"27","32","11","13","13","2021-02-12","0"
"27","32","11","13","13","2021-02-26","0"
"27","32","11","13","13","2021-03-12","0"
"24","28","10","11","11","2021-03-26","0"
"24","28","10","11","11","2021-04-09","0"
"24","28","10","11","11","2021-04-23","0"
"24","28","10","11","11","2021-05-07","0"
"24","28","10","11","11","2021-05-21","0"
