"19","492","3964","4345","4667","date","other"
"15","15","","15","15","2017-09-14","0"
"15","15","","15","15","2017-09-28","0"
"14","14","","14","14","2017-10-12","0"
"15","15","","15","15","2017-10-26","0"
"15","15","","15","15","2017-11-09","0"
"12","12","","12","12","2017-11-23","0"
"12","12","","12","12","2017-12-07","0"
"12","12","1","12","12","2017-12-21","0"
"12","12","3","12","12","2018-01-04","0"
"14","14","3","14","14","2018-01-18","0"
"14","14","3","14","14","2018-02-01","0"
"12","12","3","12","12","2018-02-15","0"
"15","15","3","15","15","2018-03-01","0"
"14","14","1","14","14","2018-03-15","0"
"11","11","3","11","11","2018-03-29","0"
"12","12","3","12","12","2018-04-12","0"
"20","20","5","20","20","2018-04-26","0"
"21","21","5","21","21","2018-05-10","0"
"21","21","5","21","21","2018-05-24","0"
"21","21","5","21","21","2018-06-07","0"
"21","21","5","21","21","2018-06-21","0"
"21","21","5","21","21","2018-07-05","0"
"21","21","5","21","21","2018-07-19","0"
"21","21","5","21","21","2018-08-02","0"
"21","21","5","21","21","2018-08-16","0"
"21","21","5","21","21","2018-08-30","0"
"21","21","5","21","21","2018-09-13","0"
"21","21","5","21","21","2018-09-27","0"
"21","21","5","21","21","2018-10-11","0"
"21","21","5","21","21","2018-10-25","0"
"21","21","5","21","21","2018-11-08","0"
"21","21","5","21","21","2018-11-22","0"
"21","21","5","21","21","2018-12-06","0"
"21","21","5","21","21","2018-12-20","0"
"21","21","5","21","21","2019-01-03","0"
"20","20","5","20","20","2019-01-17","0"
"21","21","5","21","21","2019-01-31","0"
"21","21","5","21","21","2019-02-14","0"
"21","21","5","21","21","2019-02-28","0"
"11","11","3","11","11","2019-03-14","0"
"3","3","1","3","3","2019-03-28","0"
"20","20","5","20","20","2019-04-11","0"
"21","21","5","21","21","2019-04-25","0"
"8","8","2","8","8","2019-05-09","0"
"14","14","3","14","14","2019-05-23","0"
"21","21","5","21","21","2019-06-06","0"
"24","24","6","24","24","2019-06-20","0"
"23","23","5","23","23","2019-07-04","0"
"23","23","5","23","23","2019-07-18","0"
"21","21","5","21","21","2019-08-01","0"
"23","23","5","23","23","2019-08-15","0"
"21","21","5","21","21","2019-08-29","0"
"21","21","5","21","21","2019-09-12","0"
"24","24","6","24","24","2019-09-26","0"
"21","21","5","21","21","2019-10-10","0"
"23","23","5","23","23","2019-10-24","0"
"23","23","5","23","23","2019-11-07","0"
"20","20","5","20","20","2019-11-21","0"
"21","21","5","21","21","2019-12-05","0"
"27","27","6","27","27","2019-12-19","0"
"20","20","5","20","20","2020-01-02","0"
"27","27","6","27","27","2020-01-16","0"
"22","21","6","22","22","2020-01-30","0"
"25","24","7","25","25","2020-02-13","0"
"22","21","6","22","22","2020-02-27","0"
"35","33","9","35","35","2020-03-12","0"
"22","21","6","22","22","2020-03-26","0"
"20","20","6","20","20","2020-04-09","0"
"20","20","6","20","20","2020-04-23","0"
"22","21","6","22","22","2020-05-07","0"
"20","20","6","20","20","2020-05-21","0"
"28","27","8","28","28","2020-06-04","0"
"24","23","6","24","24","2020-06-18","0"
"22","21","6","22","22","2020-07-02","0"
"20","20","6","20","20","2020-07-16","0"
"24","23","6","24","24","2020-07-30","0"
"20","20","6","20","20","2020-08-13","0"
"24","23","6","24","24","2020-08-27","0"
"28","27","8","28","28","2020-09-10","0"
"24","23","6","24","24","2020-09-24","0"
"20","20","6","20","20","2020-10-08","0"
"22","21","6","22","22","2020-10-22","0"
"22","21","6","22","22","2020-11-05","0"
"30","29","8","30","30","2020-11-19","0"
"31","30","9","31","31","2020-12-03","0"
"36","35","10","36","36","2020-12-17","0"
"31","30","9","31","31","2020-12-31","0"
"33","32","9","33","33","2021-01-14","0"
"27","26","7","27","27","2021-01-28","0"
"17","17","5","17","17","2021-02-11","0"
"28","27","8","28","28","2021-02-25","0"
"24","23","6","24","24","2021-03-11","0"
"22","21","6","22","22","2021-03-25","0"
"22","21","6","22","22","2021-04-08","0"
"24","23","6","24","24","2021-04-22","0"
"22","21","6","22","22","2021-05-06","0"
"22","21","6","22","22","2021-05-20","0"
