"113","1667","21978","999999","date","other"
"19","4","4","1","2017-10-13","0"
"34","8","9","1","2017-10-27","0"
"33","9","9","1","2017-11-10","0"
"23","6","6","1","2017-11-24","0"
"34","10","10","0","2017-12-08","0"
"34","11","10","","2017-12-22","0"
"32","11","9","","2018-01-05","0"
"38","13","11","","2018-01-19","0"
"35","12","10","","2018-02-02","0"
"36","13","11","","2018-02-16","0"
"40","15","12","","2018-03-02","0"
"37","14","11","","2018-03-16","0"
"40","15","12","","2018-03-30","0"
"37","14","11","","2018-04-13","0"
"40","15","13","","2018-04-27","0"
"40","15","13","","2018-05-11","0"
"40","15","13","","2018-05-25","0"
"40","15","13","","2018-06-08","0"
"40","15","14","","2018-06-22","0"
"40","15","14","","2018-07-06","0"
"40","15","14","","2018-07-20","0"
"40","16","14","","2018-08-03","0"
"40","16","14","","2018-08-17","0"
"40","16","14","","2018-08-31","0"
"38","16","13","","2018-09-14","0"
"42","18","14","","2018-09-28","0"
"42","18","13","","2018-10-12","0"
"42","18","13","","2018-10-26","0"
"42","18","13","","2018-11-09","0"
"42","18","13","","2018-11-23","0"
"42","18","13","","2018-12-07","0"
"42","18","13","","2018-12-21","0"
"42","18","14","","2019-01-04","0"
"42","18","14","","2019-01-18","0"
"42","18","14","","2019-02-01","0"
"42","18","14","","2019-02-15","0"
"42","18","14","","2019-03-01","0"
"42","18","14","","2019-03-15","0"
"36","15","12","","2019-03-29","0"
"42","18","14","","2019-04-12","0"
"42","18","15","","2019-04-26","0"
"15","6","5","","2019-05-10","0"
"30","12","10","","2019-05-24","0"
"50","19","16","","2019-06-07","0"
"44","17","15","","2019-06-21","0"
"44","17","15","","2019-07-05","0"
"50","19","17","","2019-07-19","0"
"47","18","16","","2019-08-02","0"
"44","17","15","","2019-08-16","0"
"50","19","17","","2019-08-30","0"
"44","17","15","","2019-09-13","0"
"50","19","17","","2019-09-27","0"
"40","15","14","","2019-10-11","0"
"47","18","16","","2019-10-25","0"
"50","19","17","","2019-11-08","0"
"50","19","17","","2019-11-22","0"
"57","22","20","","2019-12-06","0"
"57","22","21","","2019-12-20","0"
"40","15","15","","2020-01-03","0"
"67","26","24","","2020-01-17","0"
"57","22","21","","2020-01-31","0"
"50","19","18","","2020-02-14","0"
"47","18","17","","2020-02-28","0"
"54","21","19","","2020-03-13","0"
"47","18","17","","2020-03-27","0"
"40","15","15","","2020-04-10","0"
"47","18","17","","2020-04-24","0"
"50","19","18","","2020-05-08","0"
"44","17","16","","2020-05-22","0"
"47","18","17","","2020-06-05","0"
"47","18","17","","2020-06-19","0"
"54","21","19","","2020-07-03","0"
"47","18","17","","2020-07-17","0"
"50","19","18","","2020-07-31","0"
"50","19","18","","2020-08-14","0"
"50","19","18","","2020-08-28","0"
"50","19","18","","2020-09-11","0"
"47","18","17","","2020-09-25","0"
"47","18","17","","2020-10-09","0"
"54","21","19","","2020-10-23","0"
"54","21","19","","2020-11-06","0"
"60","23","22","","2020-11-20","0"
"60","23","22","","2020-12-04","0"
"57","22","21","","2020-12-18","0"
"57","22","21","","2021-01-01","0"
"50","19","18","","2021-01-15","0"
"57","22","21","","2021-01-29","0"
"34","13","13","","2021-02-12","0"
"54","21","21","","2021-02-26","0"
"47","18","18","","2021-03-12","0"
"47","18","18","","2021-03-26","0"
"47","18","18","","2021-04-09","0"
"54","21","21","","2021-04-23","0"
"47","18","18","","2021-05-07","0"
"48","18","18","","2021-05-21","0"
