"493","1662","1695","1702","1775","3859","date","other"
"11","9","9","9","5","10","2017-03-02","0"
"15","13","13","13","9","14","2017-03-16","0"
"18","15","15","15","10","16","2017-03-30","0"
"18","15","15","15","10","16","2017-04-13","0"
"18","15","15","15","10","16","2017-04-27","0"
"18","16","15","16","11","16","2017-05-11","0"
"18","16","15","16","11","16","2017-05-25","0"
"18","16","15","16","11","16","2017-06-08","0"
"17","15","14","15","10","15","2017-06-22","0"
"18","16","15","16","11","16","2017-07-06","0"
"17","15","14","15","10","15","2017-07-20","0"
"15","14","13","14","9","14","2017-08-03","0"
"17","15","14","15","10","15","2017-08-17","0"
"8","7","6","7","5","7","2017-08-31","0"
"13","11","11","11","8","11","2017-09-14","0"
"9","8","8","8","6","8","2017-09-28","0"
"12","10","10","10","7","10","2017-10-12","0"
"10","9","9","9","6","9","2017-10-26","0"
"10","9","9","9","6","9","2017-11-09","0"
"10","9","9","9","6","9","2017-11-23","0"
"13","11","11","11","8","11","2017-12-07","0"
"13","11","11","11","8","11","2017-12-21","0"
"9","8","8","8","6","8","2018-01-04","0"
"12","10","10","10","7","10","2018-01-18","0"
"9","8","8","8","6","8","2018-02-01","0"
"11","10","9","10","7","10","2018-02-15","0"
"14","12","11","12","9","12","2018-03-01","0"
"12","11","10","11","8","11","2018-03-15","0"
"11","10","9","10","7","10","2018-03-29","0"
"12","11","10","11","8","11","2018-04-12","0"
"19","17","16","17","12","17","2018-04-26","0"
"19","17","16","17","12","17","2018-05-10","0"
"20","18","17","18","13","18","2018-05-24","0"
"18","16","15","16","11","16","2018-06-07","0"
"19","17","16","17","12","17","2018-06-21","0"
"19","17","16","17","12","17","2018-07-05","0"
"45","17","16","17","12","17","2018-07-19","0"
"47","17","16","17","12","17","2018-08-02","0"
"47","17","16","17","12","17","2018-08-16","0"
"47","17","16","17","12","17","2018-08-30","0"
"47","17","16","17","12","17","2018-09-13","0"
"47","17","16","17","12","17","2018-09-27","0"
"47","17","16","17","12","17","2018-10-11","0"
"47","17","16","17","12","17","2018-10-25","0"
"47","17","16","17","12","17","2018-11-08","0"
"47","17","16","17","12","17","2018-11-22","0"
"47","17","16","17","12","17","2018-12-06","0"
"47","17","16","17","12","17","2018-12-20","0"
"47","17","16","17","12","17","2019-01-03","0"
"47","17","16","17","12","17","2019-01-17","0"
"47","17","16","17","12","17","2019-01-31","0"
"47","17","16","17","12","17","2019-02-14","0"
"47","17","16","17","12","17","2019-02-28","0"
"20","7","7","7","5","7","2019-03-14","0"
"10","4","3","4","3","4","2019-03-28","0"
"44","16","15","16","11","16","2019-04-11","0"
"47","17","16","17","12","17","2019-04-25","0"
"17","6","6","6","4","6","2019-05-09","0"
"40","15","14","15","10","15","2019-05-23","0"
"54","19","18","19","14","19","2019-06-06","0"
"44","16","15","16","11","16","2019-06-20","0"
"47","17","16","17","12","17","2019-07-04","0"
"40","15","14","15","10","15","2019-07-18","0"
"47","17","16","17","12","17","2019-08-01","0"
"67","24","23","24","17","24","2019-08-15","0"
"50","18","17","18","13","18","2019-08-29","0"
"44","16","15","16","11","16","2019-09-12","0"
"47","17","16","17","12","17","2019-09-26","0"
"50","18","17","18","13","18","2019-10-10","0"
"47","17","16","17","12","17","2019-10-24","0"
"44","16","15","16","11","16","2019-11-07","0"
"50","18","17","18","13","18","2019-11-21","0"
"47","17","16","17","12","17","2019-12-05","0"
"50","18","17","18","13","18","2019-12-19","0"
"47","17","16","17","12","17","2020-01-02","0"
"47","17","16","17","12","17","2020-01-16","0"
"31","17","16","17","12","17","2020-01-30","0"
"20","16","15","16","11","16","2020-02-13","0"
"22","17","16","17","12","17","2020-02-27","0"
"20","16","15","16","11","16","2020-03-12","0"
"22","17","16","17","12","17","2020-03-26","0"
"22","17","16","17","12","17","2020-04-09","0"
"20","16","15","16","11","16","2020-04-23","0"
"24","18","17","18","13","18","2020-05-07","0"
"27","21","19","21","15","21","2020-05-21","0"
"22","17","16","17","12","17","2020-06-04","0"
"22","17","16","17","12","17","2020-06-18","0"
"22","17","16","17","12","17","2020-07-02","0"
"24","18","17","18","13","18","2020-07-16","0"
"22","17","16","17","12","17","2020-07-30","0"
"22","17","16","17","12","17","2020-08-13","0"
"22","17","16","17","12","17","2020-08-27","0"
"25","19","18","19","14","19","2020-09-10","0"
"22","17","16","17","12","17","2020-09-24","0"
"24","18","17","18","13","18","2020-10-08","0"
"20","16","15","16","11","16","2020-10-22","0"
"28","22","21","22","15","22","2020-11-05","0"
"28","22","21","22","15","22","2020-11-19","0"
"24","18","17","18","13","18","2020-12-03","0"
"35","27","25","27","19","27","2020-12-17","0"
"24","18","17","18","13","18","2020-12-31","0"
"27","21","19","21","15","21","2021-01-14","0"
"31","24","23","24","17","24","2021-01-28","0"
"17","13","13","13","9","13","2021-02-11","0"
"27","21","19","21","15","21","2021-02-25","0"
"24","18","17","18","13","18","2021-03-11","0"
"22","17","16","17","12","17","2021-03-25","0"
"22","17","16","17","12","17","2021-04-08","0"
"22","17","16","17","12","17","2021-04-22","0"
"22","17","16","17","12","17","2021-05-06","0"
"24","18","17","18","13","18","2021-05-20","0"
