"19","1659","1663","1667","1774","3859","4345","4667","21978","999999","date","other"
"13","","","","","","13","13","4","1","2017-11-08","0"
"22","","","","","","22","22","7","1","2017-11-22","0"
"19","","","","","","19","19","7","1","2017-12-06","0"
"21","","","","","","21","21","8","","2017-12-20","0"
"23","","","","","","23","23","11","","2018-01-03","0"
"23","","","","","","23","23","11","","2018-01-17","0"
"18","","","","","","18","18","9","","2018-01-31","0"
"18","","","","","","18","18","9","","2018-02-14","0"
"20","","","","","","20","20","9","","2018-02-28","0"
"18","","","","","","18","18","9","","2018-03-14","0"
"21","","","","","","21","21","10","","2018-03-28","0"
"20","","","","","","20","20","9","","2018-04-11","0"
"25","","","","","","25","25","12","","2018-04-25","0"
"25","","","","","","25","25","12","","2018-05-09","0"
"25","","","","","","25","25","12","","2018-05-23","0"
"25","","","","","","25","25","12","","2018-06-06","0"
"26","","","4","","","26","26","13","","2018-06-20","0"
"26","","","5","","","26","26","13","","2018-07-04","0"
"26","","","5","","","26","26","13","","2018-07-18","0"
"27","","","5","","5","26","26","13","1","2018-08-01","0"
"27","","","5","","6","26","26","13","1","2018-08-15","0"
"27","","","6","","6","26","26","14","1","2018-08-29","0"
"27","","","6","","6","26","26","14","1","2018-09-12","0"
"27","","","6","","6","26","26","14","1","2018-09-26","0"
"27","","","7","","6","26","26","15","1","2018-10-10","0"
"27","","","8","","6","26","26","16","1","2018-10-24","0"
"28","","","8","","6","26","26","16","1","2018-11-07","0"
"28","","","8","","6","26","26","16","1","2018-11-21","0"
"28","","","8","","6","26","26","16","1","2018-12-05","0"
"28","","","8","","6","26","26","16","1","2018-12-19","0"
"29","","","8","","7","27","27","16","1","2019-01-02","0"
"29","","","8","","7","27","27","16","1","2019-01-16","0"
"29","","","8","","7","27","27","16","1","2019-01-30","0"
"29","","","8","","7","27","27","16","1","2019-02-13","0"
"29","","","8","","7","27","27","16","1","2019-02-27","0"
"19","","","5","","5","17","17","10","1","2019-03-13","0"
"12","","","3","","3","12","12","7","0","2019-03-27","0"
"25","","","7","","6","23","23","14","1","2019-04-10","0"
"29","","","8","","7","27","27","17","1","2019-04-24","0"
"15","","","4","","4","14","14","9","1","2019-05-08","0"
"18","4","","5","","5","17","16","12","1","2019-05-22","0"
"31","7","","9","","8","29","28","21","1","2019-06-05","0"
"31","8","","10","","9","29","28","23","1","2019-06-19","0"
"33","9","","11","","10","31","30","25","1","2019-07-03","0"
"33","9","","11","","10","31","30","25","1","2019-07-17","0"
"32","8","","10","","9","29","28","24","1","2019-07-31","0"
"34","9","","11","","10","31","30","26","1","2019-08-14","0"
"32","8","","10","","9","29","28","24","1","2019-08-28","0"
"34","9","","11","","10","31","30","26","1","2019-09-11","0"
"34","9","","11","","10","31","30","26","1","2019-09-25","0"
"32","8","","10","","9","29","28","24","1","2019-10-09","0"
"33","8","","10","","10","30","29","24","1","2019-10-23","0"
"31","7","2","9","","9","28","27","22","1","2019-11-06","0"
"31","7","5","9","","9","28","27","22","1","2019-11-20","0"
"33","8","5","10","","10","30","29","24","1","2019-12-04","0"
"35","9","6","11","","11","32","31","26","1","2019-12-18","0"
"35","9","6","11","","11","32","31","26","1","2020-01-01","0"
"33","8","6","11","","11","30","29","24","1","2020-01-15","0"
"35","9","6","12","","12","32","31","26","1","2020-01-29","0"
"36","7","6","10","","10","28","27","22","1","2020-02-12","0"
"43","8","6","11","","11","30","29","24","1","2020-02-26","0"
"43","8","6","11","","11","30","29","24","1","2020-03-11","0"
"40","7","6","10","","10","28","27","22","1","2020-03-25","0"
"46","9","6","12","","12","32","31","26","1","2020-04-08","0"
"40","7","6","10","","10","28","27","22","1","2020-04-22","0"
"43","8","6","11","","12","30","29","24","1","2020-05-06","0"
"43","8","6","11","","12","30","29","24","1","2020-05-20","0"
"49","9","7","13","","14","34","33","27","1","2020-06-03","0"
"43","8","6","11","","12","30","29","24","1","2020-06-17","0"
"46","9","6","12","","13","32","31","26","1","2020-07-01","0"
"37","7","5","9","","10","26","25","21","1","2020-07-15","0"
"43","8","6","11","","12","30","29","24","1","2020-07-29","0"
"37","7","5","9","","10","26","25","21","1","2020-08-12","0"
"40","7","6","10","3","11","28","27","22","1","2020-08-26","0"
"40","7","6","10","5","11","28","27","22","1","2020-09-09","0"
"40","7","6","10","5","11","28","27","22","1","2020-09-23","0"
"43","7","6","11","5","12","30","29","24","1","2020-10-07","0"
"40","7","6","10","5","11","28","27","23","1","2020-10-21","0"
"52","9","7","13","6","15","36","35","30","1","2020-11-04","0"
"52","9","7","13","6","15","36","35","30","1","2020-11-18","0"
"43","7","6","11","5","12","30","29","25","1","2020-12-02","0"
"46","8","6","12","5","13","32","31","27","1","2020-12-16","0"
"41","7","6","11","5","11","28","27","24","1","2020-12-30","0"
"53","10","7","15","6","15","36","35","32","1","2021-01-13","0"
"50","9","7","14","6","14","34","33","30","1","2021-01-27","0"
"35","6","5","9","4","9","24","23","20","1","2021-02-10","0"
"53","10","7","15","6","15","36","35","32","1","2021-02-24","0"
"44","8","6","12","5","12","30","29","26","1","2021-03-10","0"
"47","9","6","13","5","13","32","31","28","1","2021-03-24","0"
"44","8","6","12","5","12","30","29","26","1","2021-04-07","0"
"44","8","6","12","5","12","30","29","26","1","2021-04-21","0"
"47","9","6","13","5","13","32","31","28","1","2021-05-05","0"
"44","8","6","12","5","12","30","29","26","1","2021-05-19","0"
