"19","492","597","4026","date","other"
"14","14","14","6","2019-11-20","0"
"20","20","20","8","2019-12-04","0"
"20","20","20","8","2019-12-18","0"
"23","23","23","10","2020-01-01","0"
"21","21","21","9","2020-01-15","0"
"21","21","21","9","2020-01-29","0"
"20","20","20","8","2020-02-12","0"
"21","21","21","9","2020-02-26","0"
"21","21","21","9","2020-03-11","0"
"18","18","18","8","2020-03-25","0"
"20","20","20","8","2020-04-08","0"
"20","20","20","8","2020-04-22","0"
"23","23","23","10","2020-05-06","0"
"20","20","20","8","2020-05-20","0"
"21","21","21","9","2020-06-03","0"
"21","21","21","9","2020-06-17","0"
"23","23","23","10","2020-07-01","0"
"20","20","20","8","2020-07-15","0"
"24","24","24","10","2020-07-29","0"
"21","21","21","9","2020-08-12","0"
"21","21","21","9","2020-08-26","0"
"20","20","20","8","2020-09-09","0"
"20","20","20","8","2020-09-23","0"
"21","21","21","9","2020-10-07","0"
"21","21","21","9","2020-10-21","0"
"24","24","24","10","2020-11-04","0"
"26","26","26","11","2020-11-18","0"
"23","23","23","10","2020-12-02","0"
"29","29","29","12","2020-12-16","0"
"21","21","21","9","2020-12-30","0"
"27","27","27","12","2021-01-13","0"
"23","23","23","10","2021-01-27","0"
"14","14","14","6","2021-02-10","0"
"24","24","24","10","2021-02-24","0"
"21","21","21","9","2021-03-10","0"
"21","21","21","9","2021-03-24","0"
"21","21","21","9","2021-04-07","0"
"21","21","21","9","2021-04-21","0"
"23","23","23","10","2021-05-05","0"
"21","21","21","9","2021-05-19","0"
