"599","699","701","3859","1100687","date","other"
"","4","","","","2017-09-01","0"
"","25","","","","2017-09-15","0"
"","21","","","","2017-09-29","0"
"","19","","","","2017-10-13","0"
"","16","","","","2017-10-27","0"
"","18","","","","2017-11-10","0"
"","18","","","","2017-11-24","0"
"","22","","","","2017-12-08","0"
"","18","","","","2017-12-22","0"
"","23","","","","2018-01-05","0"
"","21","","","","2018-01-19","0"
"","19","","3","","2018-02-02","0"
"","21","","4","","2018-02-16","0"
"","23","","4","","2018-03-02","0"
"","19","","3","","2018-03-16","0"
"","24","","6","","2018-03-30","0"
"","20","","5","","2018-04-13","0"
"","33","","8","","2018-04-27","0"
"3","32","","8","","2018-05-11","0"
"5","32","","8","","2018-05-25","0"
"6","33","","9","","2018-06-08","0"
"6","33","","9","","2018-06-22","0"
"6","33","","9","","2018-07-06","0"
"6","33","","9","","2018-07-20","0"
"6","33","","9","","2018-08-03","0"
"6","33","","9","","2018-08-17","0"
"6","33","","9","","2018-08-31","0"
"6","33","","9","","2018-09-14","0"
"6","33","","9","","2018-09-28","0"
"6","33","","9","","2018-10-12","0"
"6","33","","9","","2018-10-26","0"
"6","33","","9","","2018-11-09","0"
"6","33","","9","","2018-11-23","0"
"6","33","","9","","2018-12-07","0"
"6","33","","9","","2018-12-21","0"
"6","33","","9","","2019-01-04","0"
"6","33","","9","","2019-01-18","0"
"6","33","","9","","2019-02-01","0"
"6","33","","9","","2019-02-15","0"
"6","33","","9","","2019-03-01","0"
"3","14","","4","","2019-03-15","0"
"3","14","","4","","2019-03-29","0"
"6","31","","8","","2019-04-12","0"
"6","33","","9","","2019-04-26","0"
"2","12","","3","","2019-05-10","0"
"5","25","4","6","","2019-05-24","0"
"8","38","6","10","","2019-06-07","0"
"7","35","6","9","","2019-06-21","0"
"7","35","6","9","","2019-07-05","0"
"8","38","6","10","","2019-07-19","0"
"8","38","6","10","","2019-08-02","0"
"8","38","6","10","","2019-08-16","0"
"7","35","6","9","","2019-08-30","0"
"7","35","6","9","","2019-09-13","0"
"9","43","7","11","","2019-09-27","0"
"9","45","8","12","","2019-10-11","0"
"7","35","6","9","","2019-10-25","0"
"7","33","6","8","","2019-11-08","0"
"7","35","6","9","","2019-11-22","0"
"9","74","8","12","4","2019-12-06","0"
"8","75","6","10","27","2019-12-20","0"
"9","90","8","12","32","2020-01-03","0"
"9","91","8","12","33","2020-01-17","0"
"8","87","8","10","30","2020-01-31","0"
"10","110","10","12","35","2020-02-14","0"
"8","87","8","10","28","2020-02-28","0"
"11","127","11","14","41","2020-03-13","0"
"10","110","10","12","35","2020-03-27","0"
"8","87","8","10","28","2020-04-10","0"
"7","81","7","9","26","2020-04-24","0"
"9","101","8","11","32","2020-05-08","0"
"7","85","6","8","24","2020-05-22","0"
"10","124","8","12","35","2020-06-05","0"
"9","111","7","11","32","2020-06-19","0"
"7","91","6","9","26","2020-07-03","0"
"7","91","6","9","26","2020-07-17","0"
"8","104","7","10","30","2020-07-31","0"
"6","78","5","8","22","2020-08-14","0"
"7","91","6","9","26","2020-08-28","0"
"8","92","7","10","27","2020-09-11","0"
"9","99","8","11","29","2020-09-25","0"
"9","105","8","11","31","2020-10-09","0"
"9","99","8","11","29","2020-10-23","0"
"9","99","8","11","29","2020-11-06","0"
"13","133","11","16","40","2020-11-20","0"
"10","106","9","13","32","2020-12-04","0"
"9","93","8","11","28","2020-12-18","0"
"11","113","10","13","34","2021-01-01","0"
"9","93","8","11","28","2021-01-15","0"
"10","106","9","13","32","2021-01-29","0"
"8","80","7","9","24","2021-02-12","0"
"10","100","9","12","30","2021-02-26","0"
"9","93","8","11","28","2021-03-12","0"
"10","100","9","12","30","2021-03-26","0"
"9","93","8","11","28","2021-04-09","0"
"10","100","9","12","30","2021-04-23","0"
"9","93","8","11","28","2021-05-07","0"
"9","93","8","11","28","2021-05-21","0"
