"21","492","493","599","1662","1695","3859","4166","4175","4182","5160","date","other"
"12","60","73","98","81","73","23","12","81","47","98","2020-10-23","0"
"14","67","81","110","91","81","26","14","91","53","110","2020-11-06","0"
"11","56","69","93","77","69","22","11","77","45","93","2020-11-20","0"
"11","53","64","87","72","64","20","11","72","42","87","2020-12-04","0"
"11","53","64","87","72","64","20","11","72","42","87","2020-12-18","0"
"10","49","60","81","67","60","19","10","67","39","81","2021-01-01","0"
"12","61","74","98","83","73","23","12","83","47","100","2021-01-15","0"
"11","50","61","82","68","60","18","10","68","39","82","2021-01-29","0"
"7","32","39","53","44","39","12","6","44","25","53","2021-02-12","0"
"12","54","65","88","73","64","19","11","73","42","89","2021-02-26","0"
"11","50","61","82","68","60","18","10","68","39","83","2021-03-12","0"
"11","50","61","82","68","60","18","10","68","39","83","2021-03-26","0"
"11","50","61","82","68","60","18","10","68","39","83","2021-04-09","0"
"11","50","61","82","68","60","18","10","68","39","83","2021-04-23","0"
"11","50","61","83","69","60","18","10","69","39","83","2021-05-07","0"
"11","50","61","83","69","60","18","10","69","39","83","2021-05-21","0"
