"492","3839","4094","4234","5537","date","other"
"29","11","10","11","9","2020-08-12","0"
"31","12","11","12","10","2020-08-26","0"
"29","11","10","11","9","2020-09-09","0"
"31","12","11","12","10","2020-09-23","0"
"22","9","8","9","7","2020-10-07","0"
"31","12","11","12","10","2020-10-21","0"
"35","14","13","14","11","2020-11-04","0"
"33","13","12","13","11","2020-11-18","0"
"31","12","11","12","10","2020-12-02","0"
"29","11","10","11","9","2020-12-16","0"
"27","10","9","10","9","2020-12-30","0"
"27","10","9","10","9","2021-01-13","0"
"35","14","13","14","11","2021-01-27","0"
"24","9","9","9","8","2021-02-10","0"
"38","15","13","15","12","2021-02-24","0"
"31","12","11","12","10","2021-03-10","0"
"33","13","12","13","11","2021-03-24","0"
"31","12","11","12","10","2021-04-07","0"
"31","12","11","12","10","2021-04-21","0"
"31","12","11","12","10","2021-05-05","0"
"33","13","12","13","11","2021-05-19","0"
