"492","597","699","date","other"
"9","9","9","2019-11-21","0"
"26","26","24","2019-12-05","0"
"24","24","23","2019-12-19","0"
"20","20","19","2020-01-02","0"
"30","30","29","2020-01-16","0"
"23","23","21","2020-01-30","0"
"21","21","20","2020-02-13","0"
"23","23","21","2020-02-27","0"
"23","23","21","2020-03-12","0"
"24","24","23","2020-03-26","0"
"26","26","24","2020-04-09","0"
"17","17","16","2020-04-23","0"
"24","24","23","2020-05-07","0"
"21","21","20","2020-05-21","0"
"21","21","20","2020-06-04","0"
"23","23","22","2020-06-18","0"
"20","20","20","2020-07-02","0"
"17","17","17","2020-07-16","0"
"21","22","21","2020-07-30","0"
"20","20","20","2020-08-13","0"
"20","20","20","2020-08-27","0"
"21","22","21","2020-09-10","0"
"29","30","29","2020-09-24","0"
"23","24","23","2020-10-08","0"
"23","24","23","2020-10-22","0"
"24","25","24","2020-11-05","0"
"21","22","21","2020-11-19","0"
"36","38","36","2020-12-03","0"
"21","22","21","2020-12-17","0"
"24","25","24","2020-12-31","0"
"29","30","29","2021-01-14","0"
"32","33","32","2021-01-28","0"
"14","14","14","2021-02-11","0"
"21","22","21","2021-02-25","0"
"21","22","21","2021-03-11","0"
"21","22","21","2021-03-25","0"
"21","22","21","2021-04-08","0"
"21","22","21","2021-04-22","0"
"21","22","21","2021-05-06","0"
