"19","21","492","699","1625","date","other"
"12","11","11","12","","2017-04-14","0"
"21","20","20","21","","2017-04-28","0"
"21","20","20","21","","2017-05-12","0"
"21","20","20","21","","2017-05-26","0"
"20","19","19","20","","2017-06-09","0"
"21","20","20","21","","2017-06-23","0"
"21","20","20","21","","2017-07-07","0"
"21","20","20","21","","2017-07-21","0"
"18","17","17","17","","2017-08-04","0"
"18","17","17","17","","2017-08-18","0"
"11","10","10","10","","2017-09-01","0"
"14","13","13","13","3","2017-09-15","0"
"19","18","18","18","4","2017-09-29","0"
"17","17","17","17","4","2017-10-13","0"
"16","15","15","15","4","2017-10-27","0"
"14","14","14","14","3","2017-11-10","0"
"13","12","12","12","3","2017-11-24","0"
"11","11","11","11","3","2017-12-08","0"
"13","12","12","12","3","2017-12-22","0"
"17","17","17","17","4","2018-01-05","0"
"13","12","12","12","3","2018-01-19","0"
"16","15","15","15","4","2018-02-02","0"
"17","17","17","17","4","2018-02-16","0"
"16","15","15","15","4","2018-03-02","0"
"13","12","12","12","3","2018-03-16","0"
"16","15","15","15","4","2018-03-30","0"
"16","15","15","15","4","2018-04-13","0"
"22","21","21","21","5","2018-04-27","0"
"22","20","21","21","5","2018-05-11","0"
"22","20","21","21","5","2018-05-25","0"
"20","19","20","20","5","2018-06-08","0"
"22","20","21","21","5","2018-06-22","0"
"22","20","21","21","6","2018-07-06","0"
"22","20","21","21","6","2018-07-20","0"
"22","20","21","21","6","2018-08-03","0"
"22","20","21","21","6","2018-08-17","0"
"22","20","21","21","6","2018-08-31","0"
"22","20","21","21","6","2018-09-14","0"
"22","20","21","21","6","2018-09-28","0"
"22","20","21","21","6","2018-10-12","0"
"22","20","21","21","6","2018-10-26","0"
"22","20","21","21","6","2018-11-09","0"
"22","20","21","21","6","2018-11-23","0"
"22","20","21","21","6","2018-12-07","0"
"22","20","21","21","6","2018-12-21","0"
"22","20","21","21","6","2019-01-04","0"
"22","20","21","21","6","2019-01-18","0"
"22","20","21","21","6","2019-02-01","0"
"22","20","21","21","6","2019-02-15","0"
"22","20","21","21","6","2019-03-01","0"
"14","13","14","14","4","2019-03-15","0"
"8","7","8","8","2","2019-03-29","0"
"20","19","20","20","6","2019-04-12","0"
"22","20","21","21","6","2019-04-26","0"
"6","6","6","6","2","2019-05-10","0"
"16","14","15","15","4","2019-05-24","0"
"22","20","21","21","6","2019-06-07","0"
"24","21","23","23","6","2019-06-21","0"
"25","23","24","24","7","2019-07-05","0"
"20","19","20","20","6","2019-07-19","0"
"24","21","23","23","6","2019-08-02","0"
"20","19","20","20","6","2019-08-16","0"
"24","21","23","23","6","2019-08-30","0"
"20","19","20","20","6","2019-09-13","0"
"22","20","21","21","6","2019-09-27","0"
"22","20","21","21","6","2019-10-11","0"
"22","20","21","21","6","2019-10-25","0"
"17","16","17","17","5","2019-11-08","0"
"20","19","20","20","6","2019-11-22","0"
"24","21","23","23","6","2019-12-06","0"
"25","23","24","24","7","2019-12-20","0"
"30","27","28","28","7","2020-01-03","0"
"30","28","29","29","6","2020-01-17","0"
"34","32","33","33","6","2020-01-31","0"
"37","34","35","35","7","2020-02-14","0"
"32","30","31","31","6","2020-02-28","0"
"32","29","31","30","7","2020-03-13","0"
"32","29","31","30","7","2020-03-27","0"
"39","35","38","36","9","2020-04-10","0"
"30","27","29","28","7","2020-04-24","0"
"37","33","35","34","8","2020-05-08","0"
"34","31","33","32","8","2020-05-22","0"
"32","29","31","30","7","2020-06-05","0"
"34","31","33","32","8","2020-06-19","0"
"32","29","31","30","7","2020-07-03","0"
"27","25","27","26","6","2020-07-17","0"
"41","37","40","40","10","2020-07-31","0"
"27","25","27","27","7","2020-08-14","0"
"32","29","31","31","8","2020-08-28","0"
"37","33","35","35","9","2020-09-11","0"
"32","29","31","31","8","2020-09-25","0"
"37","33","35","35","9","2020-10-09","0"
"30","27","29","29","7","2020-10-23","0"
"46","41","44","44","11","2020-11-06","0"
"32","29","31","31","8","2020-11-20","0"
"46","41","44","44","11","2020-12-04","0"
"34","31","33","33","9","2020-12-18","0"
"34","31","33","33","9","2021-01-01","0"
"41","37","40","40","10","2021-01-15","0"
"50","46","49","49","13","2021-01-29","0"
"23","21","22","22","6","2021-02-12","0"
"41","37","40","40","10","2021-02-26","0"
"32","29","31","31","8","2021-03-12","0"
"32","29","31","31","8","2021-03-26","0"
"34","31","33","33","9","2021-04-09","0"
"37","33","35","35","9","2021-04-23","0"
"32","29","31","31","8","2021-05-07","0"
"32","29","31","31","8","2021-05-21","0"
