"19","492","493","21978","999999","date","other"
"6","6","7","2","0","2017-01-18","0"
"21","21","24","6","1","2017-02-01","0"
"21","21","24","6","1","2017-02-15","0"
"21","21","24","6","1","2017-03-01","0"
"18","18","21","5","1","2017-03-15","0"
"21","21","24","6","1","2017-03-29","0"
"21","21","24","6","1","2017-04-12","0"
"21","21","24","6","1","2017-04-26","0"
"21","21","24","6","1","2017-05-10","0"
"21","21","24","6","1","2017-05-24","0"
"21","21","24","6","1","2017-06-07","0"
"21","21","24","6","1","2017-06-21","0"
"21","21","24","6","1","2017-07-05","0"
"20","20","22","6","1","2017-07-19","0"
"18","18","21","5","1","2017-08-02","0"
"20","20","22","6","1","2017-08-16","0"
"11","11","12","3","1","2017-08-30","0"
"15","15","17","4","1","2017-09-13","0"
"15","15","17","4","1","2017-09-27","0"
"14","14","15","4","1","2017-10-11","0"
"14","14","15","4","1","2017-10-25","0"
"12","12","14","3","1","2017-11-08","0"
"15","15","17","4","1","2017-11-22","0"
"12","12","14","3","0","2017-12-06","0"
"11","11","12","3","","2017-12-20","0"
"17","17","19","5","","2018-01-03","0"
"12","12","14","3","","2018-01-17","0"
"12","12","14","3","","2018-01-31","0"
"14","14","15","4","","2018-02-14","0"
"15","15","17","4","","2018-02-28","0"
"12","12","14","3","","2018-03-14","0"
"15","15","17","4","","2018-03-28","0"
"14","14","15","4","","2018-04-11","0"
"21","21","24","7","","2018-04-25","0"
"23","23","26","8","","2018-05-09","0"
"21","21","24","7","","2018-05-23","0"
"21","21","24","7","","2018-06-06","0"
"21","21","24","7","","2018-06-20","0"
"21","21","24","7","","2018-07-04","0"
"21","21","42","7","","2018-07-18","0"
"21","21","45","7","","2018-08-01","0"
"21","21","45","7","","2018-08-15","0"
"23","23","48","8","","2018-08-29","0"
"21","21","45","7","","2018-09-12","0"
"21","21","45","7","","2018-09-26","0"
"21","21","45","7","","2018-10-10","0"
"21","21","45","7","","2018-10-24","0"
"21","21","45","7","","2018-11-07","0"
"21","21","45","7","","2018-11-21","0"
"21","21","45","7","","2018-12-05","0"
"21","21","45","7","","2018-12-19","0"
"21","21","45","7","","2019-01-02","0"
"21","21","45","7","","2019-01-16","0"
"21","21","45","7","","2019-01-30","0"
"21","21","45","7","","2019-02-13","0"
"21","21","45","7","","2019-02-27","0"
"11","11","23","4","","2019-03-13","0"
"5","5","10","2","","2019-03-27","0"
"18","18","39","6","","2019-04-10","0"
"21","21","45","7","","2019-04-24","0"
"11","11","23","4","","2019-05-08","0"
"12","12","26","4","","2019-05-22","0"
"23","23","48","8","","2019-06-05","0"
"23","23","48","8","","2019-06-19","0"
"24","24","51","8","","2019-07-03","0"
"21","21","45","7","","2019-07-17","0"
"23","23","48","8","","2019-07-31","0"
"18","18","39","6","","2019-08-14","0"
"24","24","51","8","","2019-08-28","0"
"18","18","39","6","","2019-09-11","0"
"21","21","45","7","","2019-09-25","0"
"23","23","48","8","","2019-10-09","0"
"24","24","51","8","","2019-10-23","0"
"20","20","42","7","","2019-11-06","0"
"21","21","45","7","","2019-11-20","0"
"23","23","48","8","","2019-12-04","0"
"33","33","71","13","","2019-12-18","0"
"32","32","68","12","","2020-01-01","0"
"23","23","48","9","","2020-01-15","0"
"18","18","27","7","","2020-01-29","0"
"24","24","24","9","","2020-02-12","0"
"23","23","23","9","","2020-02-26","0"
"24","24","24","9","","2020-03-11","0"
"20","20","20","7","","2020-03-25","0"
"23","23","23","9","","2020-04-08","0"
"23","23","23","9","","2020-04-22","0"
"24","24","24","9","","2020-05-06","0"
"23","23","23","9","","2020-05-20","0"
"27","27","27","10","","2020-06-03","0"
"21","21","21","8","","2020-06-17","0"
"24","24","24","9","","2020-07-01","0"
"18","18","18","7","","2020-07-15","0"
"23","23","23","9","","2020-07-29","0"
"38","38","38","14","","2020-08-12","0"
"23","23","23","9","","2020-08-26","0"
"23","23","23","9","","2020-09-09","0"
"30","30","30","11","","2020-09-23","0"
"30","30","30","11","","2020-10-07","0"
"21","21","21","8","","2020-10-21","0"
"21","21","21","8","","2020-11-04","0"
"27","27","27","10","","2020-11-18","0"
"30","30","30","11","","2020-12-02","0"
"23","23","23","9","","2020-12-16","0"
"24","24","24","9","","2020-12-30","0"
"23","23","23","9","","2021-01-13","0"
"23","23","23","9","","2021-01-27","0"
"21","21","21","8","","2021-02-10","0"
"29","29","29","11","","2021-02-24","0"
"21","21","21","8","","2021-03-10","0"
"21","21","21","8","","2021-03-24","0"
"21","21","21","8","","2021-04-07","0"
"21","21","21","8","","2021-04-21","0"
"21","21","21","8","","2021-05-05","0"
"21","21","21","8","","2021-05-19","0"
