"113","492","599","21978","999999","date","other"
"21","21","21","2","1","2017-02-02","0"
"21","21","20","6","1","2017-02-16","0"
"21","21","20","6","1","2017-03-02","0"
"18","18","17","5","1","2017-03-16","0"
"21","21","20","6","1","2017-03-30","0"
"21","21","20","6","1","2017-04-13","0"
"21","21","20","6","1","2017-04-27","0"
"21","21","20","6","1","2017-05-11","0"
"21","21","20","6","1","2017-05-25","0"
"21","21","20","6","1","2017-06-08","0"
"20","20","19","6","1","2017-06-22","0"
"21","21","20","6","1","2017-07-06","0"
"20","20","19","6","1","2017-07-20","0"
"18","18","17","5","1","2017-08-03","0"
"20","20","19","6","1","2017-08-17","0"
"9","9","9","3","1","2017-08-31","0"
"14","14","13","4","1","2017-09-14","0"
"14","14","13","4","1","2017-09-28","0"
"15","15","14","4","1","2017-10-12","0"
"12","12","11","3","1","2017-10-26","0"
"12","12","11","3","1","2017-11-09","0"
"14","14","13","4","1","2017-11-23","0"
"6","6","6","2","0","2017-12-07","0"
"21","21","20","6","","2019-01-31","0"
"17","17","16","5","","2019-02-14","0"
"17","17","16","5","","2019-02-28","0"
"3","3","3","1","","2019-03-14","0"
"2","2","1","0","","2019-03-28","0"
"3","3","3","1","","2019-04-11","0"
"2","2","1","0","","2019-04-25","0"
"2","2","1","1","","2019-05-09","0"
"2","2","1","1","","2019-05-23","0"
"3","3","3","1","","2019-06-20","0"
"5","5","4","2","","2019-07-04","0"
"2","2","1","1","","2019-08-01","0"
"11","11","10","4","","2020-09-24","0"
"24","24","23","9","","2020-10-08","0"
"26","26","24","10","","2020-10-22","0"
"24","24","23","9","","2020-11-05","0"
"21","21","20","8","","2020-11-19","0"
"26","26","24","10","","2020-12-03","0"
"30","30","29","11","","2020-12-17","0"
"27","27","26","10","","2020-12-31","0"
"27","27","26","10","","2021-01-14","0"
"23","23","21","9","","2021-01-28","0"
"15","15","14","6","","2021-02-11","0"
"20","20","19","7","","2021-02-25","0"
"21","21","20","8","","2021-03-11","0"
"21","21","20","8","","2021-03-25","0"
"21","21","20","8","","2021-04-08","0"
"21","21","20","8","","2021-04-22","0"
"23","23","21","9","","2021-05-06","0"
"23","23","21","9","","2021-05-20","0"
