"113","492","597","599","21978","999999","date","other"
"12","8","9","9","3","0","2017-08-31","0"
"27","19","19","21","8","1","2017-09-14","0"
"27","19","19","22","8","1","2017-09-28","0"
"26","18","18","20","7","1","2017-10-12","0"
"26","18","18","20","7","1","2017-10-26","0"
"26","18","19","21","7","1","2017-11-09","0"
"24","16","17","19","6","1","2017-11-23","0"
"21","14","15","17","6","0","2017-12-07","0"
"24","16","17","19","6","","2017-12-21","0"
"19","13","13","15","5","","2018-01-04","0"
"29","20","20","23","8","","2018-01-18","0"
"19","13","13","15","5","","2018-02-01","0"
"24","16","17","19","6","","2018-02-15","0"
"24","16","17","19","6","","2018-03-01","0"
"21","14","15","17","6","","2018-03-15","0"
"21","14","15","17","6","","2018-03-29","0"
"26","18","19","21","7","","2018-04-12","0"
"34","23","24","27","9","","2018-04-26","0"
"37","25","26","29","10","","2018-05-10","0"
"37","25","26","29","10","","2018-05-24","0"
"37","25","26","29","10","","2018-06-07","0"
"37","25","26","29","10","","2018-06-21","0"
"37","25","26","29","10","","2018-07-05","0"
"37","25","26","29","10","","2018-07-19","0"
"37","25","26","29","10","","2018-08-02","0"
"37","25","26","29","10","","2018-08-16","0"
"37","25","26","29","10","","2018-08-30","0"
"37","25","26","29","10","","2018-09-13","0"
"37","25","26","29","10","","2018-09-27","0"
"37","25","26","29","10","","2018-10-11","0"
"37","25","26","29","10","","2018-10-25","0"
"37","25","26","29","10","","2018-11-08","0"
"37","25","26","29","10","","2018-11-22","0"
"37","25","26","29","10","","2018-12-06","0"
"37","25","26","29","10","","2018-12-20","0"
"37","25","26","29","10","","2019-01-03","0"
"37","25","26","29","10","","2019-01-17","0"
"37","25","26","29","10","","2019-01-31","0"
"37","25","26","29","10","","2019-02-14","0"
"37","25","26","29","10","","2019-02-28","0"
"19","13","13","15","5","","2019-03-14","0"
"3","2","2","2","1","","2019-03-28","0"
"34","23","24","27","9","","2019-04-11","0"
"37","25","26","29","10","","2019-04-25","0"
"16","11","11","12","4","","2019-05-09","0"
"24","16","17","19","6","","2019-05-23","0"
"42","29","30","33","11","","2019-06-06","0"
"40","27","28","31","11","","2019-06-20","0"
"32","21","22","25","9","","2019-07-04","0"
"40","27","28","31","11","","2019-07-18","0"
"37","25","26","29","10","","2019-08-01","0"
"34","23","24","27","9","","2019-08-15","0"
"37","25","26","29","10","","2019-08-29","0"
"37","25","26","29","10","","2019-09-12","0"
"42","29","30","33","11","","2019-09-26","0"
"37","25","26","29","10","","2019-10-10","0"
"37","25","26","29","10","","2019-10-24","0"
"34","23","24","27","9","","2019-11-07","0"
"42","29","30","33","11","","2019-11-21","0"
"40","27","28","31","12","","2019-12-05","0"
"42","29","30","33","13","","2019-12-19","0"
"37","25","26","29","11","","2020-01-02","0"
"45","30","32","35","13","","2020-01-16","0"
"42","29","30","33","13","","2020-01-30","0"
"37","25","26","29","11","","2020-02-13","0"
"53","36","37","41","16","","2020-02-27","0"
"45","30","32","35","13","","2020-03-12","0"
"40","27","28","31","12","","2020-03-26","0"
"34","23","24","27","11","","2020-04-09","0"
"50","34","35","39","16","","2020-04-23","0"
"40","27","28","31","13","","2020-05-07","0"
"40","27","28","31","13","","2020-05-21","0"
"45","30","32","35","15","","2020-06-04","0"
"40","27","28","31","13","","2020-06-18","0"
"45","30","32","35","15","","2020-07-02","0"
"37","25","26","29","12","","2020-07-16","0"
"40","27","28","31","13","","2020-07-30","0"
"32","21","22","25","10","","2020-08-13","0"
"40","27","28","31","13","","2020-08-27","0"
"45","30","32","35","15","","2020-09-10","0"
"34","23","24","27","11","","2020-09-24","0"
"50","34","35","39","16","","2020-10-08","0"
"32","21","22","25","10","","2020-10-22","0"
"56","38","39","44","18","","2020-11-05","0"
"42","29","30","33","14","","2020-11-19","0"
"42","29","30","33","14","","2020-12-03","0"
"37","25","26","29","12","","2020-12-17","0"
"40","27","28","31","13","","2020-12-31","0"
"48","32","33","37","15","","2021-01-14","0"
"40","27","28","31","13","","2021-01-28","0"
"29","20","20","23","9","","2021-02-11","0"
"40","27","28","31","13","","2021-02-25","0"
"37","25","26","29","12","","2021-03-11","0"
"37","25","26","29","12","","2021-03-25","0"
"37","25","26","29","12","","2021-04-08","0"
"37","25","26","29","12","","2021-04-22","0"
"37","25","26","29","12","","2021-05-06","0"
"37","25","26","29","12","","2021-05-20","0"
