"492","597","3799","4085","date","other"
"8","8","2","2","2017-12-22","0"
"20","21","6","5","2018-01-05","0"
"19","20","6","4","2018-01-19","0"
"19","20","6","4","2018-02-02","0"
"16","16","5","4","2018-02-16","0"
"17","18","6","4","2018-03-02","0"
"13","13","4","3","2018-03-16","0"
"17","18","6","4","2018-03-30","0"
"16","16","5","4","2018-04-13","0"
"22","23","7","5","2018-04-27","0"
"22","23","7","5","2018-05-11","0"
"22","23","7","5","2018-05-25","0"
"22","23","7","5","2018-06-08","0"
"22","23","7","5","2018-06-22","0"
"22","23","7","5","2018-07-06","0"
"22","23","7","5","2018-07-20","0"
"22","23","7","5","2018-08-03","0"
"22","23","7","5","2018-08-17","0"
"22","23","7","5","2018-08-31","0"
"22","23","7","5","2018-09-14","0"
"22","23","7","5","2018-09-28","0"
"22","23","7","5","2018-10-12","0"
"22","23","7","5","2018-10-26","0"
"22","23","7","5","2018-11-09","0"
"22","23","7","5","2018-11-23","0"
"22","23","7","5","2018-12-07","0"
"22","23","7","6","2018-12-21","0"
"22","23","7","6","2019-01-04","0"
"22","23","7","6","2019-01-18","0"
"22","23","7","6","2019-02-01","0"
"22","22","7","6","2019-02-15","0"
"22","22","7","6","2019-03-01","0"
"8","8","3","2","2019-03-15","0"
"3","3","1","1","2019-03-29","0"
"22","22","7","6","2019-04-12","0"
"22","22","7","6","2019-04-26","0"
"8","8","3","2","2019-05-10","0"
"16","16","6","4","2019-05-24","0"
"23","23","9","6","2019-06-07","0"
"23","23","9","6","2019-06-21","0"
"23","23","9","6","2019-07-05","0"
"25","25","10","6","2019-07-19","0"
"26","26","10","7","2019-08-02","0"
"25","25","10","6","2019-08-16","0"
"25","25","10","6","2019-08-30","0"
"25","25","10","6","2019-09-13","0"
"28","28","11","7","2019-09-27","0"
"23","23","9","6","2019-10-11","0"
"26","26","10","7","2019-10-25","0"
"23","23","9","6","2019-11-08","0"
"23","23","9","6","2019-11-22","0"
"25","25","10","6","2019-12-06","0"
"28","28","11","7","2019-12-20","0"
"27","27","8","6","2020-01-03","0"
"40","40","11","7","2020-01-17","0"
"35","35","10","6","2020-01-31","0"
"35","35","10","6","2020-02-14","0"
"33","33","9","6","2020-02-28","0"
"35","35","10","6","2020-03-13","0"
"33","33","9","6","2020-03-27","0"
"47","47","11","7","2020-04-10","0"
"46","46","10","6","2020-04-24","0"
"46","46","10","6","2020-05-08","0"
"37","37","8","5","2020-05-22","0"
"43","43","9","6","2020-06-05","0"
"52","52","11","7","2020-06-19","0"
"43","43","9","6","2020-07-03","0"
"40","40","8","6","2020-07-17","0"
"46","46","10","6","2020-07-31","0"
"40","40","8","6","2020-08-14","0"
"46","46","10","6","2020-08-28","0"
"52","52","11","7","2020-09-11","0"
"43","43","9","6","2020-09-25","0"
"52","52","11","7","2020-10-09","0"
"55","55","12","8","2020-10-23","0"
"46","46","10","6","2020-11-06","0"
"55","55","12","8","2020-11-20","0"
"58","58","12","8","2020-12-04","0"
"58","58","12","8","2020-12-18","0"
"46","46","10","6","2021-01-01","0"
"49","49","10","7","2021-01-15","0"
"58","58","12","8","2021-01-29","0"
"25","25","5","3","2021-02-12","0"
"52","52","11","7","2021-02-26","0"
"43","43","9","6","2021-03-12","0"
"43","43","9","6","2021-03-26","0"
"49","49","10","7","2021-04-09","0"
"46","46","10","6","2021-04-23","0"
"43","43","9","6","2021-05-07","0"
"43","43","9","6","2021-05-21","0"
