"21","492","1667","1721","3839","3978","date","other"
"20","30","12","10","","11","2017-06-09","0"
"21","32","14","11","","12","2017-06-23","0"
"21","32","14","11","","12","2017-07-07","0"
"22","33","16","12","","13","2017-07-21","0"
"19","29","15","10","","11","2017-08-04","0"
"19","29","15","10","","11","2017-08-18","0"
"13","19","10","7","","7","2017-09-01","0"
"20","32","16","11","","12","2017-09-15","0"
"21","32","17","12","","13","2017-09-29","0"
"21","33","17","12","","13","2017-10-13","0"
"21","33","17","12","","13","2017-10-27","0"
"21","33","17","12","","13","2017-11-10","0"
"18","28","14","10","","11","2017-11-24","0"
"20","30","15","11","","12","2017-12-08","0"
"20","30","15","11","","12","2017-12-22","0"
"20","33","17","11","","12","2018-01-05","0"
"22","35","18","12","","13","2018-01-19","0"
"22","35","18","12","","13","2018-02-02","0"
"19","30","15","10","","11","2018-02-16","0"
"22","35","18","12","","13","2018-03-02","0"
"17","28","14","9","","10","2018-03-16","0"
"17","28","14","9","","10","2018-03-30","0"
"17","28","14","9","","10","2018-04-13","0"
"22","35","18","12","","13","2018-04-27","0"
"22","35","18","12","","13","2018-05-11","0"
"22","35","18","12","","13","2018-05-25","0"
"22","35","18","12","","13","2018-06-08","0"
"22","35","18","12","","14","2018-06-22","0"
"22","35","18","12","","14","2018-07-06","0"
"22","35","18","12","","14","2018-07-20","0"
"22","35","18","12","","14","2018-08-03","0"
"22","35","18","12","","14","2018-08-17","0"
"22","35","18","12","","14","2018-08-31","0"
"22","35","18","12","","14","2018-09-14","0"
"22","35","18","12","","14","2018-09-28","0"
"22","35","18","12","","14","2018-10-12","0"
"22","35","18","12","3","14","2018-10-26","0"
"22","35","18","12","5","14","2018-11-09","0"
"22","35","18","12","5","14","2018-11-23","0"
"22","35","18","12","5","14","2018-12-07","0"
"22","35","18","12","5","14","2018-12-21","0"
"22","35","18","12","5","14","2019-01-04","0"
"22","35","18","12","5","14","2019-01-18","0"
"22","35","18","12","5","14","2019-02-01","0"
"22","35","18","12","5","14","2019-02-15","0"
"22","35","18","12","5","14","2019-03-01","0"
"13","20","10","7","3","8","2019-03-15","0"
"8","13","6","4","2","5","2019-03-29","0"
"20","33","17","11","5","13","2019-04-12","0"
"22","35","18","12","5","14","2019-04-26","0"
"6","10","5","3","1","4","2019-05-10","0"
"16","25","13","9","4","10","2019-05-24","0"
"25","40","21","14","6","16","2019-06-07","0"
"24","38","19","13","5","15","2019-06-21","0"
"24","38","19","13","5","15","2019-07-05","0"
"24","38","19","13","5","15","2019-07-19","0"
"20","33","17","11","5","13","2019-08-02","0"
"22","35","18","12","5","14","2019-08-16","0"
"24","38","19","13","5","15","2019-08-30","0"
"22","35","18","12","5","14","2019-09-13","0"
"22","35","18","12","5","14","2019-09-27","0"
"22","35","18","12","5","14","2019-10-11","0"
"25","40","21","14","6","16","2019-10-25","0"
"19","30","15","10","4","12","2019-11-08","0"
"22","35","18","12","5","14","2019-11-22","0"
"20","33","17","11","5","13","2019-12-06","0"
"31","50","26","17","7","20","2019-12-20","0"
"19","30","15","10","4","12","2020-01-03","0"
"22","35","18","12","5","14","2020-01-17","0"
"24","38","19","13","5","15","2020-01-31","0"
"25","40","21","14","6","16","2020-02-14","0"
"24","38","19","13","5","15","2020-02-28","0"
"28","45","23","15","6","18","2020-03-13","0"
"22","35","18","12","5","14","2020-03-27","0"
"22","35","18","12","5","14","2020-04-10","0"
"20","33","17","11","5","13","2020-04-24","0"
"28","41","18","12","5","14","2020-05-08","0"
"30","42","17","11","5","13","2020-05-22","0"
"34","48","19","13","5","15","2020-06-05","0"
"46","64","26","17","7","20","2020-06-19","0"
"32","45","18","12","5","14","2020-07-03","0"
"32","45","18","12","5","14","2020-07-17","0"
"32","45","18","12","5","14","2020-07-31","0"
"27","39","15","10","4","12","2020-08-14","0"
"37","51","21","14","6","16","2020-08-28","0"
"27","39","15","10","4","12","2020-09-11","0"
"30","42","17","11","5","13","2020-09-25","0"
"34","48","19","13","5","15","2020-10-09","0"
"39","55","22","15","6","17","2020-10-23","0"
"39","55","22","15","6","17","2020-11-06","0"
"43","61","24","16","7","19","2020-11-20","0"
"37","51","21","14","6","16","2020-12-04","0"
"39","55","22","15","6","17","2020-12-18","0"
"39","55","22","15","6","17","2021-01-01","0"
"37","51","21","14","6","16","2021-01-15","0"
"30","42","17","11","5","13","2021-01-29","0"
"30","42","17","11","5","13","2021-02-12","0"
"32","45","18","12","5","14","2021-02-26","0"
"32","45","18","12","5","14","2021-03-12","0"
"32","45","18","12","5","14","2021-03-26","0"
"32","45","18","12","5","14","2021-04-09","0"
"32","45","18","12","5","14","2021-04-23","0"
"41","58","23","15","6","18","2021-05-07","0"
"34","48","19","13","6","15","2021-05-21","0"
