"19","492","1774","3859","3871","date","other"
"9","9","","2","","2017-11-24","0"
"20","19","","5","4","2017-12-08","0"
"16","16","","4","4","2017-12-22","0"
"16","16","","4","4","2018-01-05","0"
"19","18","","5","4","2018-01-19","0"
"17","15","2","6","4","2018-02-02","0"
"19","17","4","6","5","2018-02-16","0"
"19","17","4","6","5","2018-03-02","0"
"15","14","3","5","4","2018-03-16","0"
"17","15","3","6","5","2018-03-30","0"
"17","15","3","6","5","2018-04-13","0"
"26","24","5","9","7","2018-04-27","0"
"26","24","5","9","7","2018-05-11","0"
"26","24","5","9","7","2018-05-25","0"
"26","24","5","9","7","2018-06-08","0"
"26","24","5","9","7","2018-06-22","0"
"26","24","5","9","7","2018-07-06","0"
"26","24","5","9","7","2018-07-20","0"
"26","24","5","9","7","2018-08-03","0"
"26","24","5","9","7","2018-08-17","0"
"26","24","5","9","7","2018-08-31","0"
"26","24","5","9","7","2018-09-14","0"
"26","24","5","9","7","2018-09-28","0"
"26","24","5","9","7","2018-10-12","0"
"26","24","5","9","7","2018-10-26","0"
"26","24","5","9","7","2018-11-09","0"
"26","24","5","9","7","2018-11-23","0"
"26","24","5","9","7","2018-12-07","0"
"26","24","5","9","7","2018-12-21","0"
"26","24","5","9","7","2019-01-04","0"
"26","24","5","9","7","2019-01-18","0"
"27","25","6","10","8","2019-02-01","0"
"27","25","6","10","8","2019-02-15","0"
"27","25","6","10","8","2019-03-01","0"
"15","14","3","6","5","2019-03-15","0"
"8","7","2","3","2","2019-03-29","0"
"27","25","6","10","8","2019-04-12","0"
"27","25","6","10","8","2019-04-26","0"
"10","9","2","4","3","2019-05-10","0"
"19","18","4","7","6","2019-05-24","0"
"27","25","6","10","8","2019-06-07","0"
"27","25","6","10","8","2019-06-21","0"
"27","25","6","10","8","2019-07-05","0"
"27","25","6","10","8","2019-07-19","0"
"29","27","6","11","9","2019-08-02","0"
"29","27","6","11","9","2019-08-16","0"
"29","27","6","11","9","2019-08-30","0"
"27","25","6","10","8","2019-09-13","0"
"27","25","6","10","8","2019-09-27","0"
"27","25","6","10","8","2019-10-11","0"
"27","25","6","10","8","2019-10-25","0"
"25","23","6","9","7","2019-11-08","0"
"25","23","6","9","7","2019-11-22","0"
"31","29","7","11","9","2019-12-06","0"
"33","30","7","12","10","2019-12-20","0"
"27","25","6","9","7","2020-01-03","0"
"45","43","7","12","10","2020-01-17","0"
"40","38","6","11","9","2020-01-31","0"
"37","35","6","10","8","2020-02-14","0"
"40","38","6","11","9","2020-02-28","0"
"40","38","6","10","8","2020-03-13","0"
"71","69","7","11","9","2020-03-27","0"
"68","66","8","11","9","2020-04-10","0"
"69","67","8","11","10","2020-04-24","0"
"74","72","9","12","11","2020-05-08","0"
"69","67","8","11","10","2020-05-22","0"
"79","77","10","13","12","2020-06-05","0"
"74","72","9","12","11","2020-06-19","0"
"74","72","9","12","11","2020-07-03","0"
"79","77","10","13","12","2020-07-17","0"
"85","82","10","14","13","2020-07-31","0"
"69","67","8","11","11","2020-08-14","0"
"74","72","9","12","12","2020-08-28","0"
"69","67","8","11","11","2020-09-11","0"
"74","72","9","12","12","2020-09-25","0"
"74","72","9","12","12","2020-10-09","0"
"95","93","12","15","15","2020-10-23","0"
"85","82","10","14","14","2020-11-06","0"
"95","93","12","15","15","2020-11-20","0"
"106","103","13","17","17","2020-12-04","0"
"74","72","9","12","12","2020-12-18","0"
"74","72","9","12","12","2021-01-01","0"
"90","87","11","15","15","2021-01-15","0"
"85","82","10","14","14","2021-01-29","0"
"53","51","6","9","9","2021-02-12","0"
"74","72","9","12","12","2021-02-26","0"
"74","72","9","12","12","2021-03-12","0"
"74","72","9","12","12","2021-03-26","0"
"74","72","9","12","12","2021-04-09","0"
"74","72","9","12","12","2021-04-23","0"
"79","77","10","13","13","2021-05-07","0"
"79","77","10","13","13","2021-05-21","0"
