"21","1667","1698","3964","7432","date","other"
"5","","1","","3","2017-04-28","0"
"25","","6","","15","2017-05-12","0"
"25","","6","","15","2017-05-26","0"
"23","","6","","14","2017-06-09","0"
"25","","6","","15","2017-06-23","0"
"25","","6","","15","2017-07-07","0"
"23","","6","","14","2017-07-21","0"
"21","","6","","14","2017-08-04","0"
"21","","6","","14","2017-08-18","0"
"13","","4","","8","2017-09-01","0"
"16","","5","","10","2017-09-15","0"
"18","","5","","11","2017-09-29","0"
"23","","7","","15","2017-10-13","0"
"20","","6","","13","2017-10-27","0"
"13","","4","","8","2017-11-10","0"
"18","","5","","11","2017-11-24","0"
"23","","7","","16","2017-12-08","0"
"20","","6","","13","2017-12-22","0"
"18","","5","","12","2018-01-05","0"
"20","","6","","13","2018-01-19","0"
"13","","4","","9","2018-02-02","0"
"20","","6","","13","2018-02-16","0"
"18","","5","","12","2018-03-02","0"
"16","","5","","12","2018-03-16","0"
"16","","5","","12","2018-03-30","0"
"18","","5","","13","2018-04-13","0"
"25","","7","","18","2018-04-27","0"
"25","","7","","18","2018-05-11","0"
"25","","7","","18","2018-05-25","0"
"26","","8","","19","2018-06-08","0"
"26","","8","","19","2018-06-22","0"
"26","","8","","19","2018-07-06","0"
"26","","8","","19","2018-07-20","0"
"26","","8","","19","2018-08-03","0"
"26","","8","","19","2018-08-17","0"
"26","","8","","19","2018-08-31","0"
"26","","8","","19","2018-09-14","0"
"26","","8","","19","2018-09-28","0"
"26","","8","2","19","2018-10-12","0"
"26","","9","5","19","2018-10-26","0"
"26","","9","5","19","2018-11-09","0"
"26","","9","5","19","2018-11-23","0"
"26","","9","5","19","2018-12-07","0"
"26","","9","5","19","2018-12-21","0"
"26","","9","5","19","2019-01-04","0"
"26","","9","5","19","2019-01-18","0"
"26","","9","5","19","2019-02-01","0"
"26","","9","5","19","2019-02-15","0"
"26","","9","5","19","2019-03-01","0"
"15","","5","3","11","2019-03-15","0"
"4","","1","1","3","2019-03-29","0"
"25","","9","6","19","2019-04-12","0"
"27","","10","6","20","2019-04-26","0"
"8","","3","2","6","2019-05-10","0"
"21","","9","5","16","2019-05-24","0"
"29","","12","7","22","2019-06-07","0"
"29","","12","7","22","2019-06-21","0"
"31","","13","8","24","2019-07-05","0"
"29","","12","7","22","2019-07-19","0"
"29","","12","7","22","2019-08-02","0"
"27","","11","7","20","2019-08-16","0"
"29","","12","7","22","2019-08-30","0"
"29","","12","7","22","2019-09-13","0"
"29","","12","7","22","2019-09-27","0"
"33","","14","8","25","2019-10-11","0"
"31","","13","8","24","2019-10-25","0"
"24","","10","6","18","2019-11-08","0"
"28","","12","7","21","2019-11-22","0"
"34","","15","9","26","2019-12-06","0"
"30","","13","8","23","2019-12-20","0"
"32","","14","9","25","2020-01-03","0"
"30","","13","8","23","2020-01-17","0"
"30","","13","8","23","2020-01-31","0"
"32","","14","9","25","2020-02-14","0"
"30","","13","8","23","2020-02-28","0"
"34","","15","9","26","2020-03-13","0"
"34","","15","9","26","2020-03-27","0"
"32","","14","9","25","2020-04-10","0"
"30","","13","8","24","2020-04-24","0"
"30","","13","8","24","2020-05-08","0"
"32","","14","9","26","2020-05-22","0"
"32","3","14","9","26","2020-06-05","0"
"28","5","12","7","22","2020-06-19","0"
"30","5","13","8","24","2020-07-03","0"
"49","8","21","13","39","2020-07-17","0"
"34","6","15","9","27","2020-07-31","0"
"26","4","11","7","21","2020-08-14","0"
"32","5","14","9","26","2020-08-28","0"
"30","5","13","8","24","2020-09-11","0"
"36","6","16","10","29","2020-09-25","0"
"28","5","12","7","22","2020-10-09","0"
"28","5","12","7","22","2020-10-23","0"
"39","6","17","10","31","2020-11-06","0"
"41","7","18","11","33","2020-11-20","0"
"34","6","15","9","27","2020-12-04","0"
"41","7","18","11","33","2020-12-18","0"
"28","5","12","7","22","2021-01-01","0"
"32","5","14","9","26","2021-01-15","0"
"30","5","13","8","24","2021-01-29","0"
"26","4","11","7","21","2021-02-12","0"
"32","5","14","9","26","2021-02-26","0"
"30","5","13","8","24","2021-03-12","0"
"30","5","13","8","24","2021-03-26","0"
"30","5","13","8","24","2021-04-09","0"
"32","5","14","9","26","2021-04-23","0"
"30","5","13","8","24","2021-05-07","0"
"30","5","13","8","24","2021-05-21","0"
