"492","599","699","15045","21978","date","other"
"13","19","18","7","7","2018-03-15","0"
"17","27","25","10","9","2018-03-29","0"
"17","27","25","11","9","2018-04-12","0"
"22","35","32","14","12","2018-04-26","0"
"22","35","32","14","12","2018-05-10","0"
"22","35","32","14","12","2018-05-24","0"
"22","35","32","14","13","2018-06-07","0"
"22","35","32","14","13","2018-06-21","0"
"22","35","32","14","13","2018-07-05","0"
"20","33","30","13","12","2018-07-19","0"
"22","35","32","14","13","2018-08-02","0"
"22","35","32","14","13","2018-08-16","0"
"22","35","32","14","13","2018-08-30","0"
"22","35","32","14","13","2018-09-13","0"
"22","36","32","15","14","2018-09-27","0"
"22","36","32","15","14","2018-10-11","0"
"22","36","32","15","14","2018-10-25","0"
"22","36","32","15","14","2018-11-08","0"
"22","36","32","15","14","2018-11-22","0"
"22","36","32","15","14","2018-12-06","0"
"22","36","32","15","14","2018-12-20","0"
"22","36","32","15","14","2019-01-03","0"
"22","36","32","15","14","2019-01-17","0"
"22","36","32","15","14","2019-01-31","0"
"22","36","32","15","14","2019-02-14","0"
"22","36","32","15","14","2019-02-28","0"
"14","23","21","10","9","2019-03-14","0"
"3","5","5","2","2","2019-03-28","0"
"22","36","32","15","13","2019-04-11","0"
"22","36","32","15","13","2019-04-25","0"
"9","15","14","6","6","2019-05-09","0"
"13","21","18","9","7","2019-05-23","0"
"22","37","32","15","13","2019-06-06","0"
"22","37","32","15","13","2019-06-20","0"
"24","40","34","16","14","2019-07-04","0"
"25","42","37","17","15","2019-07-18","0"
"22","37","32","15","13","2019-08-01","0"
"19","32","27","13","11","2019-08-15","0"
"21","37","32","15","13","2019-08-29","0"
"18","32","27","13","11","2019-09-12","0"
"21","37","32","15","13","2019-09-26","0"
"23","40","34","16","14","2019-10-10","0"
"21","37","32","15","13","2019-10-24","0"
"38","66","57","27","23","2019-11-07","0"
"23","40","34","16","14","2019-11-21","0"
"21","37","32","15","13","2019-12-05","0"
"27","48","41","19","17","2019-12-19","0"
"21","37","32","15","13","2020-01-02","0"
"20","34","30","14","12","2020-01-16","0"
"20","34","30","14","12","2020-01-30","0"
"23","40","34","16","14","2020-02-13","0"
"24","42","37","17","15","2020-02-27","0"
"23","40","34","16","14","2020-03-12","0"
"21","37","32","15","13","2020-03-26","0"
"23","40","34","16","14","2020-04-09","0"
"21","37","32","15","13","2020-04-23","0"
"23","40","34","16","14","2020-05-07","0"
"23","40","34","16","14","2020-05-21","0"
"20","34","30","14","12","2020-06-04","0"
"20","34","30","14","12","2020-06-18","0"
"21","37","32","15","13","2020-07-02","0"
"24","42","37","17","15","2020-07-16","0"
"21","37","32","15","13","2020-07-30","0"
"18","32","27","13","11","2020-08-13","0"
"27","48","41","19","17","2020-08-27","0"
"23","40","34","16","14","2020-09-10","0"
"26","45","39","18","16","2020-09-24","0"
"23","40","34","16","14","2020-10-08","0"
"24","42","37","17","15","2020-10-22","0"
"24","42","38","18","15","2020-11-05","0"
"21","37","33","16","13","2020-11-19","0"
"26","45","40","19","16","2020-12-03","0"
"23","40","35","17","14","2020-12-17","0"
"20","34","31","15","12","2020-12-31","0"
"27","48","42","21","17","2021-01-14","0"
"23","40","35","17","14","2021-01-28","0"
"14","24","21","10","8","2021-02-11","0"
"20","34","31","15","12","2021-02-25","0"
"21","37","33","16","13","2021-03-11","0"
"21","37","33","16","13","2021-03-25","0"
"21","37","33","16","13","2021-04-08","0"
"21","37","33","16","13","2021-04-22","0"
"23","40","35","17","14","2021-05-06","0"
"21","37","33","16","13","2021-05-20","0"
