"19","492","493","1663","date","other"
"18","18","21","","2017-04-28","0"
"21","21","24","","2017-05-12","0"
"21","21","24","","2017-05-26","0"
"20","20","22","","2017-06-09","0"
"21","21","24","","2017-06-23","0"
"21","21","21","0","2017-07-07","0"
"21","21","","5","2017-07-21","0"
"18","18","","4","2017-08-04","0"
"18","18","","4","2017-08-18","0"
"11","11","","3","2017-09-01","0"
"15","15","","4","2017-09-15","0"
"20","20","","5","2017-09-29","0"
"17","17","","4","2017-10-13","0"
"14","14","","3","2017-10-27","0"
"12","12","","2","2017-11-10","0"
"11","11","","1","2017-11-24","0"
"22","22","","5","2017-12-08","0"
"17","17","","4","2017-12-22","0"
"16","16","","4","2018-01-05","0"
"13","13","","3","2018-01-19","0"
"11","11","","3","2018-02-02","0"
"14","15","","4","2018-02-16","0"
"19","20","","5","2018-03-02","0"
"11","12","","3","2018-03-16","0"
"17","18","","5","2018-03-30","0"
"16","16","","4","2018-04-13","0"
"22","23","","6","2018-04-27","0"
"22","23","","6","2018-05-11","0"
"22","23","","6","2018-05-25","0"
"22","23","","6","2018-06-08","0"
"22","23","","6","2018-06-22","0"
"22","23","","6","2018-07-06","0"
"22","23","","6","2018-07-20","0"
"22","23","","6","2018-08-03","0"
"22","23","","6","2018-08-17","0"
"22","23","","6","2018-08-31","0"
"22","23","","6","2018-09-14","0"
"22","23","","6","2018-09-28","0"
"22","23","","6","2018-10-12","0"
"22","23","","6","2018-10-26","0"
"22","23","","6","2018-11-09","0"
"22","23","","6","2018-11-23","0"
"22","23","","6","2018-12-07","0"
"22","23","","6","2018-12-21","0"
"22","23","","6","2019-01-04","0"
"22","23","","6","2019-01-18","0"
"22","23","","6","2019-02-01","0"
"22","23","","6","2019-02-15","0"
"22","23","","7","2019-03-01","0"
"9","10","","3","2019-03-15","0"
"11","12","","4","2019-03-29","0"
"20","21","","7","2019-04-12","0"
"22","23","","7","2019-04-26","0"
"6","7","","2","2019-05-10","0"
"17","19","","5","2019-05-24","0"
"26","28","","8","2019-06-07","0"
"24","26","","7","2019-06-21","0"
"24","26","","7","2019-07-05","0"
"26","28","","8","2019-07-19","0"
"24","26","","7","2019-08-02","0"
"22","24","","7","2019-08-16","0"
"22","24","","7","2019-08-30","0"
"22","24","","7","2019-09-13","0"
"24","26","","7","2019-09-27","0"
"24","26","","7","2019-10-11","0"
"24","26","","7","2019-10-25","0"
"22","24","","7","2019-11-08","0"
"24","26","","8","2019-11-22","0"
"24","26","","8","2019-12-06","0"
"25","26","","9","2019-12-20","0"
"20","20","","7","2020-01-03","0"
"25","26","","9","2020-01-17","0"
"25","26","","9","2020-01-31","0"
"27","28","","10","2020-02-14","0"
"21","22","","8","2020-02-28","0"
"25","26","","9","2020-03-13","0"
"27","28","","10","2020-03-27","0"
"27","28","","10","2020-04-10","0"
"23","24","","8","2020-04-24","0"
"30","31","","11","2020-05-08","0"
"24","25","","9","2020-05-22","0"
"26","27","","10","2020-06-05","0"
"28","29","","11","2020-06-19","0"
"26","27","","10","2020-07-03","0"
"22","23","","9","2020-07-17","0"
"28","29","","11","2020-07-31","0"
"22","23","","9","2020-08-14","0"
"28","29","","11","2020-08-28","0"
"24","25","","9","2020-09-11","0"
"24","25","","9","2020-09-25","0"
"24","25","","9","2020-10-09","0"
"33","35","","13","2020-10-23","0"
"32","33","","12","2020-11-06","0"
"26","27","","10","2020-11-20","0"
"28","29","","11","2020-12-04","0"
"30","31","","11","2020-12-18","0"
"26","27","","10","2021-01-01","0"
"11","37","","14","2021-01-15","0"
"13","27","","10","2021-01-29","0"
"20","21","","8","2021-02-12","0"
"26","27","","10","2021-02-26","0"
"28","29","","11","2021-03-12","0"
"26","27","","10","2021-03-26","0"
"26","27","","10","2021-04-09","0"
"28","29","","11","2021-04-23","0"
"30","31","","11","2021-05-07","0"
"26","27","","10","2021-05-21","0"
