"19","493","1663","3859","21978","999999","date","other"
"3","3","","","","","2016-05-27","0"
"22","25","","","14","","2016-06-10","0"
"24","27","6","4","20","","2016-06-24","0"
"24","27","8","6","21","","2016-07-08","0"
"24","27","8","6","21","","2016-07-22","0"
"24","27","8","6","21","","2016-08-05","0"
"24","27","8","6","21","","2016-08-19","0"
"24","27","8","6","21","0","2016-09-02","0"
"24","27","8","6","21","1","2016-09-16","0"
"24","27","8","6","21","1","2016-09-30","0"
"24","27","8","6","21","1","2016-10-14","0"
"24","27","8","6","21","1","2016-10-28","0"
"24","27","8","6","21","1","2016-11-11","0"
"24","27","8","6","21","1","2016-11-25","0"
"24","27","8","6","21","1","2016-12-09","0"
"24","27","8","6","21","1","2016-12-23","0"
"24","27","8","6","21","1","2017-01-06","0"
"24","27","8","6","21","1","2017-01-20","0"
"24","27","8","6","21","1","2017-02-03","0"
"24","27","8","6","21","1","2017-02-17","0"
"24","27","8","6","21","1","2017-03-03","0"
"24","27","8","6","21","1","2017-03-17","0"
"24","27","8","6","21","1","2017-03-31","0"
"24","27","8","6","21","1","2017-04-14","0"
"24","27","8","6","21","1","2017-04-28","0"
"24","27","8","6","21","1","2017-05-12","0"
"24","25","8","6","21","1","2017-05-26","0"
"25","","10","8","24","1","2017-06-09","0"
"25","","9","8","24","1","2017-06-23","0"
"25","","9","8","24","1","2017-07-07","0"
"25","","9","8","24","1","2017-07-21","0"
"20","","7","6","19","1","2017-08-04","0"
"21","","8","7","21","1","2017-08-18","0"
"13","","5","4","12","1","2017-09-01","0"
"20","","7","6","19","1","2017-09-15","0"
"23","","8","7","22","1","2017-09-29","0"
"18","","6","6","17","1","2017-10-13","0"
"16","","6","5","15","1","2017-10-27","0"
"16","","6","5","15","1","2017-11-10","0"
"20","","7","6","19","1","2017-11-24","0"
"20","","7","6","19","0","2017-12-08","0"
"18","","6","6","17","","2017-12-22","0"
"20","","7","6","19","","2018-01-05","0"
"14","","5","5","14","","2018-01-19","0"
"21","","8","7","21","","2018-02-02","0"
"20","","7","6","19","","2018-02-16","0"
"14","","5","5","14","","2018-03-02","0"
"14","","5","5","14","","2018-03-16","0"
"20","","7","6","19","","2018-03-30","0"
"14","","5","5","14","","2018-04-13","0"
"25","","9","8","24","","2018-04-27","0"
"30","","11","10","29","","2018-05-11","0"
"25","","9","8","24","","2018-05-25","0"
"25","","9","8","24","","2018-06-08","0"
"25","","9","8","24","","2018-06-22","0"
"25","","9","8","24","","2018-07-06","0"
"25","","9","8","24","","2018-07-20","0"
"25","","9","8","24","","2018-08-03","0"
"25","","9","8","24","","2018-08-17","0"
"25","","9","8","24","","2018-08-31","0"
"25","","9","8","24","","2018-09-14","0"
"25","","9","8","24","","2018-09-28","0"
"25","","9","8","24","","2018-10-12","0"
"25","","9","8","24","","2018-10-26","0"
"25","","9","8","24","","2018-11-09","0"
"25","","9","8","24","","2018-11-23","0"
"25","","9","8","24","","2018-12-07","0"
"25","","9","8","24","","2018-12-21","0"
"25","","9","8","24","","2019-01-04","0"
"25","","9","8","24","","2019-01-18","0"
"25","","9","8","24","","2019-02-01","0"
"27","","10","9","26","","2019-02-15","0"
"25","","9","8","24","","2019-03-01","0"
"13","","5","4","12","","2019-03-15","0"
"9","","3","3","9","","2019-03-29","0"
"23","","8","7","22","","2019-04-12","0"
"25","","9","8","24","","2019-04-26","0"
"7","","3","2","7","","2019-05-10","0"
"18","","6","6","17","","2019-05-24","0"
"25","","9","8","24","","2019-06-07","0"
"27","","10","9","26","","2019-06-21","0"
"25","","9","8","24","","2019-07-05","0"
"30","","11","10","29","","2019-07-19","0"
"29","","10","9","27","","2019-08-02","0"
"27","","10","9","26","","2019-08-16","0"
"27","","10","9","26","","2019-08-30","0"
"23","","8","7","22","","2019-09-13","0"
"23","","8","7","22","","2019-09-27","0"
"25","","9","8","24","","2019-10-11","0"
"27","","10","9","26","","2019-10-25","0"
"25","","9","8","24","","2019-11-08","0"
"25","","10","8","24","","2019-11-22","0"
"25","","10","8","25","","2019-12-06","0"
"34","","14","11","34","","2019-12-20","0"
"23","","9","7","23","","2020-01-03","0"
"30","","12","10","30","","2020-01-17","0"
"29","","11","9","29","","2020-01-31","0"
"29","","11","9","29","","2020-02-14","0"
"27","","11","9","27","","2020-02-28","0"
"27","","11","9","27","","2020-03-13","0"
"25","","10","8","25","","2020-03-27","0"
"25","","10","8","25","","2020-04-10","0"
"23","","9","7","23","","2020-04-24","0"
"25","","10","8","25","","2020-05-08","0"
"23","","9","7","23","","2020-05-22","0"
