"21","492","3799","4085","5613","date","other"
"11","12","7","1","","2017-03-03","0"
"21","25","13","","1","2017-03-17","0"
"22","25","14","","5","2017-03-31","0"
"22","25","14","","5","2017-04-14","0"
"22","25","14","1","5","2017-04-28","0"
"22","26","15","5","6","2017-05-12","0"
"22","26","15","5","6","2017-05-26","0"
"22","26","15","5","6","2017-06-09","0"
"22","26","15","6","7","2017-06-23","0"
"22","26","16","7","8","2017-07-07","0"
"22","26","16","7","8","2017-07-21","0"
"19","22","14","6","8","2017-08-04","0"
"19","22","14","5","8","2017-08-18","0"
"11","13","8","3","5","2017-09-01","0"
"19","22","14","5","8","2017-09-15","0"
"16","19","11","4","6","2017-09-29","0"
"16","19","11","4","6","2017-10-13","0"
"22","26","16","6","9","2017-10-27","0"
"16","19","11","4","6","2017-11-10","0"
"16","19","11","4","6","2017-11-24","0"
"16","19","11","4","6","2017-12-08","0"
"19","22","14","5","9","2017-12-22","0"
"17","20","13","5","9","2018-01-05","0"
"16","19","12","4","8","2018-01-19","0"
"11","13","9","3","6","2018-02-02","0"
"14","17","11","4","7","2018-02-16","0"
"19","22","15","4","9","2018-03-02","0"
"16","19","13","4","8","2018-03-16","0"
"14","17","12","3","7","2018-03-30","0"
"14","17","12","3","7","2018-04-13","0"
"22","26","18","5","11","2018-04-27","0"
"22","26","18","5","11","2018-05-11","0"
"22","26","18","5","11","2018-05-25","0"
"20","24","17","5","10","2018-06-08","0"
"22","26","18","5","11","2018-06-22","0"
"22","26","18","5","11","2018-07-06","0"
"22","26","18","5","11","2018-07-20","0"
"22","26","18","5","11","2018-08-03","0"
"22","26","18","5","11","2018-08-17","0"
"22","26","18","5","11","2018-08-31","0"
"22","27","19","5","12","2018-09-14","0"
"22","27","19","5","12","2018-09-28","0"
"22","27","19","5","12","2018-10-12","0"
"22","27","19","5","12","2018-10-26","0"
"22","27","19","5","12","2018-11-09","0"
"22","27","19","5","12","2018-11-23","0"
"22","27","19","5","12","2018-12-07","0"
"22","27","19","5","12","2018-12-21","0"
"22","27","19","5","12","2019-01-04","0"
"22","27","19","5","12","2019-01-18","0"
"23","28","20","6","13","2019-02-01","0"
"23","28","21","6","13","2019-02-15","0"
"23","28","21","6","13","2019-03-01","0"
"15","18","14","4","8","2019-03-15","0"
"7","8","6","2","4","2019-03-29","0"
"21","26","19","6","12","2019-04-12","0"
"23","28","20","6","13","2019-04-26","0"
"7","8","6","2","4","2019-05-10","0"
"17","23","16","5","11","2019-05-24","0"
"24","32","22","7","16","2019-06-07","0"
"22","30","20","7","15","2019-06-21","0"
"26","34","24","8","17","2019-07-05","0"
"24","32","22","7","16","2019-07-19","0"
"27","37","26","8","19","2019-08-02","0"
"22","30","21","7","16","2019-08-16","0"
"26","34","24","8","18","2019-08-30","0"
"22","30","20","7","16","2019-09-13","0"
"26","34","24","8","18","2019-09-27","0"
"26","34","24","8","18","2019-10-11","0"
"25","32","23","7","17","2019-10-25","0"
"23","30","21","7","16","2019-11-08","0"
"30","39","28","9","21","2019-11-22","0"
"35","42","25","8","18","2019-12-06","0"
"40","48","26","8","19","2019-12-20","0"
"35","42","23","7","17","2020-01-03","0"
"35","42","23","7","17","2020-01-17","0"
"35","42","23","7","17","2020-01-31","0"
"30","36","20","6","15","2020-02-14","0"
"35","42","23","7","17","2020-02-28","0"
"31","36","20","7","15","2020-03-13","0"
"36","42","24","8","18","2020-03-27","0"
"39","45","26","9","19","2020-04-10","0"
"36","42","24","8","18","2020-04-24","0"
"39","45","26","9","19","2020-05-08","0"
"36","42","24","8","18","2020-05-22","0"
"39","45","26","9","19","2020-06-05","0"
"36","42","24","8","18","2020-06-19","0"
"36","42","24","8","18","2020-07-03","0"
"39","45","26","9","19","2020-07-17","0"
"41","48","27","9","21","2020-07-31","0"
"31","37","21","8","17","2020-08-14","0"
"41","49","29","10","23","2020-08-28","0"
"33","40","23","8","19","2020-09-11","0"
"36","43","25","9","20","2020-09-25","0"
"33","40","23","8","19","2020-10-09","0"
"46","55","32","12","26","2020-10-23","0"
"39","46","28","10","23","2020-11-06","0"
"41","49","30","10","24","2020-11-20","0"
"39","46","28","10","23","2020-12-04","0"
"44","52","32","11","26","2020-12-18","0"
"33","40","24","8","20","2021-01-01","0"
"44","52","32","11","26","2021-01-15","0"
"39","46","28","10","23","2021-01-29","0"
"41","49","30","10","24","2021-02-12","0"
"44","52","32","11","26","2021-02-26","0"
"36","43","26","9","21","2021-03-12","0"
"39","46","28","10","23","2021-03-26","0"
"36","43","26","9","21","2021-04-09","0"
"36","43","26","9","21","2021-04-23","0"
"36","43","26","9","21","2021-05-07","0"
"36","43","26","9","21","2021-05-21","0"
