"9","492","493","597","1036","1698","4182","5350","7250","21978","999999","date","other"
"15","15","17","15","","","","","","3","1","2016-12-21","0"
"21","21","24","21","","","","","","5","1","2017-01-04","0"
"21","21","24","21","","","","","","5","1","2017-01-18","0"
"21","21","24","21","","","","","","5","1","2017-02-01","0"
"21","21","24","21","","","","","","5","1","2017-02-15","0"
"21","21","22","21","","","","","","5","1","2017-03-01","0"
"1","2","","2","","","","","","0","0","2017-03-15","0"
"4","5","","5","","","","","","2","","2018-03-14","0"
"9","9","","9","","","","","","3","","2018-03-28","0"
"11","12","","12","","","","","","5","","2018-04-11","0"
"20","21","","21","","","","","","9","","2018-04-25","0"
"20","21","","21","","","","","","9","","2018-05-09","0"
"20","21","","21","","","","","","9","","2018-05-23","0"
"19","20","","20","","","","","","8","","2018-06-06","0"
"20","21","","21","","","","","","9","","2018-06-20","0"
"20","21","","21","","","","","","9","","2018-07-04","0"
"20","21","","21","","","","","","9","","2018-07-18","0"
"20","21","","21","","","","","","9","","2018-08-01","0"
"20","21","","21","","","","","","9","","2018-08-15","0"
"20","21","","21","","","","","","9","","2018-08-29","0"
"20","21","","21","","","","","","9","","2018-09-12","0"
"20","21","","21","","","","","","9","","2018-09-26","0"
"20","21","","21","","","","","","9","","2018-10-10","0"
"20","21","","21","","","","","","9","","2018-10-24","0"
"20","21","","21","","","","","","9","","2018-11-07","0"
"20","21","","21","","","","","","9","","2018-11-21","0"
"20","21","","21","","","","","","9","","2018-12-05","0"
"20","21","","21","","","","","","9","","2018-12-19","0"
"20","21","","21","","","","","","9","","2019-01-02","0"
"20","21","","21","","","","","","9","","2019-01-16","0"
"20","21","","21","","","","","","9","","2019-01-30","0"
"20","21","","21","","","","","","9","","2019-02-13","0"
"20","21","","21","","","","","","9","","2019-02-27","0"
"10","11","","11","","","","","","5","","2019-03-13","0"
"3","3","","3","","","","","","1","","2019-03-27","0"
"19","20","","20","","","","","","8","","2019-04-10","0"
"20","21","","21","","","","","","9","","2019-04-24","0"
"9","9","","9","","","","","","4","","2019-05-08","0"
"11","12","","12","","","","","","6","","2019-05-22","0"
"21","23","","23","","","","","","11","","2019-06-05","0"
"20","21","","21","","","","","","10","","2019-06-19","0"
"20","21","","21","","","","","","10","","2019-07-03","0"
"19","20","","20","","","","","","9","","2019-07-17","0"
"20","21","","21","","","","","","10","","2019-07-31","0"
"20","21","","21","","","","","","10","","2019-08-14","0"
"21","23","","23","","","","","","11","","2019-08-28","0"
"19","20","","20","","","","","","9","","2019-09-11","0"
"23","24","","24","","","","","","11","","2019-09-25","0"
"20","21","","21","","","","","","10","","2019-10-09","0"
"21","23","","23","","","","","","11","","2019-10-23","0"
"17","18","","18","","","","","","9","","2019-11-06","0"
"21","23","","23","","","","","","11","","2019-11-20","0"
"21","23","","23","","","","","","11","","2019-12-04","0"
"21","23","","23","","","","","","12","","2019-12-18","0"
"24","26","","26","","","","","","13","","2020-01-01","0"
"26","27","","27","","","","","","14","","2020-01-15","0"
"19","20","","20","","","","","","10","","2020-01-29","0"
"20","21","","21","","","","","","11","","2020-02-12","0"
"20","21","","21","","","","","","11","","2020-02-26","0"
"20","21","","21","","","","","","11","","2020-03-11","0"
"21","23","","23","","","","","","12","","2020-03-25","0"
"23","24","","24","","","","","","13","","2020-04-08","0"
"20","21","","21","","","","","","11","","2020-04-22","0"
"20","21","","21","","","","","","11","","2020-05-06","0"
"19","20","","20","","","","","","10","","2020-05-20","0"
"20","21","","21","","","","","","11","","2020-06-03","0"
"20","21","","21","","","","","","11","","2020-06-17","0"
"20","21","","21","","","","","","11","","2020-07-01","0"
"17","18","","18","","","","","","9","","2020-07-15","0"
"24","26","","26","","","","","","13","","2020-07-29","0"
"17","18","","18","","","","","","9","","2020-08-12","0"
"20","21","","21","","","","","","11","","2020-08-26","0"
"23","24","","24","","","","","","13","","2020-09-09","0"
"21","23","","23","","","","","","12","","2020-09-23","0"
"21","23","","23","","","","","","12","","2020-10-07","0"
"20","21","","21","","","","","","11","","2020-10-21","0"
"21","23","","23","","","","","","12","","2020-11-04","0"
"24","26","","26","","","","","","13","","2020-11-18","0"
"23","24","","24","","","","","","13","","2020-12-02","0"
"24","26","","26","","","","","","13","","2020-12-16","0"
"19","20","","20","","","","","","10","","2020-12-30","0"
"23","24","","24","","","","","","13","","2021-01-13","0"
"24","26","","26","","","","","","13","","2021-01-27","0"
"16","17","","17","","","","","","9","","2021-02-10","0"
"24","26","","26","","","","","","13","","2021-02-24","0"
"20","21","","21","","","","","","11","","2021-03-10","0"
"49","52","19","56","25","29","21","24","22","38","","2021-03-24","0"
"59","62","27","68","35","41","29","33","31","48","","2021-04-07","0"
"63","66","29","73","38","44","31","35","33","51","","2021-04-21","0"
"63","66","29","73","38","44","31","35","33","51","","2021-05-05","0"
"59","62","27","68","35","41","29","33","31","48","","2021-05-19","0"
