"19","492","4637","4791","date","other"
"5","5","2","2","2018-03-15","0"
"13","13","5","6","2018-03-29","0"
"16","16","6","7","2018-04-12","0"
"23","22","9","10","2018-04-26","0"
"23","22","9","10","2018-05-10","0"
"23","22","9","10","2018-05-24","0"
"23","22","9","10","2018-06-07","0"
"23","22","9","10","2018-06-21","0"
"23","22","9","10","2018-07-05","0"
"23","22","9","10","2018-07-19","0"
"23","22","9","10","2018-08-02","0"
"23","22","9","10","2018-08-16","0"
"23","22","9","10","2018-08-30","0"
"23","22","9","10","2018-09-13","0"
"23","22","9","10","2018-09-27","0"
"23","22","9","10","2018-10-11","0"
"23","22","9","10","2018-10-25","0"
"23","22","9","10","2018-11-08","0"
"23","22","9","10","2018-11-22","0"
"23","22","9","10","2018-12-06","0"
"23","22","9","10","2018-12-20","0"
"23","22","9","10","2019-01-03","0"
"21","20","8","9","2019-01-17","0"
"23","22","9","10","2019-01-31","0"
"23","22","9","10","2019-02-14","0"
"23","22","9","10","2019-02-28","0"
"10","9","4","4","2019-03-14","0"
"5","5","2","2","2019-03-28","0"
"21","20","8","9","2019-04-11","0"
"23","22","9","10","2019-04-25","0"
"10","9","4","4","2019-05-09","0"
"21","21","12","6","2019-05-23","0"
"33","32","19","10","2019-06-06","0"
"33","32","19","10","2019-06-20","0"
"33","32","19","10","2019-07-04","0"
"33","32","19","10","2019-07-18","0"
"33","32","19","10","2019-08-01","0"
"33","32","19","10","2019-08-15","0"
"33","32","19","10","2019-08-29","0"
"33","32","19","10","2019-09-12","0"
"33","32","19","10","2019-09-26","0"
"33","32","19","10","2019-10-10","0"
"33","32","19","10","2019-10-24","0"
"31","30","18","9","2019-11-07","0"
"35","34","20","11","2019-11-21","0"
"39","38","19","10","2019-12-05","0"
"49","48","22","11","2019-12-19","0"
"43","42","19","10","2020-01-02","0"
"49","48","22","11","2020-01-16","0"
"46","45","20","11","2020-01-30","0"
"40","39","18","9","2020-02-13","0"
"43","42","19","10","2020-02-27","0"
"46","45","20","11","2020-03-12","0"
"43","42","19","10","2020-03-26","0"
"46","45","20","11","2020-04-09","0"
"40","39","18","9","2020-04-23","0"
"43","42","19","10","2020-05-07","0"
"43","42","19","10","2020-05-21","0"
"46","45","20","11","2020-06-04","0"
"46","45","20","11","2020-06-18","0"
"43","42","19","10","2020-07-02","0"
"37","36","16","9","2020-07-16","0"
"46","45","20","11","2020-07-30","0"
"37","36","16","9","2020-08-13","0"
"46","45","20","11","2020-08-27","0"
"40","39","18","9","2020-09-10","0"
"52","51","23","12","2020-09-24","0"
"46","45","20","11","2020-10-08","0"
"43","42","19","10","2020-10-22","0"
"52","51","24","13","2020-11-05","0"
"52","51","24","13","2020-11-19","0"
"68","66","31","17","2020-12-03","0"
"49","48","23","13","2020-12-17","0"
"49","48","23","13","2020-12-31","0"
"43","42","20","11","2021-01-14","0"
"58","57","27","15","2021-01-28","0"
"31","30","14","8","2021-02-11","0"
"43","42","20","11","2021-02-25","0"
"43","42","20","11","2021-03-11","0"
"46","45","21","12","2021-03-25","0"
"43","42","20","11","2021-04-08","0"
"46","45","21","12","2021-04-22","0"
"43","42","20","11","2021-05-06","0"
"43","42","20","11","2021-05-20","0"
