"19","21","492","597","1667","1721","5144","date","other"
"9","6","9","9","3","3","","2018-02-01","0"
"19","11","19","19","6","5","","2018-02-15","0"
"24","14","24","24","7","6","","2018-03-01","0"
"12","7","12","12","4","3","","2018-03-15","0"
"17","10","17","17","5","5","","2018-03-29","0"
"19","11","19","19","6","5","","2018-04-12","0"
"31","18","31","31","8","7","","2018-04-26","0"
"35","20","35","35","10","9","","2018-05-10","0"
"33","19","33","33","9","8","","2018-05-24","0"
"33","19","33","33","9","8","","2018-06-07","0"
"33","19","33","33","9","8","","2018-06-21","0"
"33","19","33","33","9","8","","2018-07-05","0"
"33","19","33","33","9","8","","2018-07-19","0"
"33","21","33","33","9","8","","2018-08-02","0"
"33","29","33","33","9","8","","2018-08-16","0"
"33","29","33","33","9","8","","2018-08-30","0"
"33","29","33","33","9","8","","2018-09-13","0"
"33","29","33","33","9","8","","2018-09-27","0"
"33","29","33","33","9","8","","2018-10-11","0"
"33","29","33","33","8","7","","2018-10-25","0"
"33","29","33","33","8","7","","2018-11-08","0"
"33","29","33","33","8","7","","2018-11-22","0"
"33","29","33","33","8","7","","2018-12-06","0"
"33","29","33","33","8","7","","2018-12-20","0"
"33","29","33","33","8","7","","2019-01-03","0"
"33","29","33","33","8","7","","2019-01-17","0"
"33","29","33","33","8","7","","2019-01-31","0"
"33","29","33","33","8","7","","2019-02-14","0"
"33","29","33","33","8","7","","2019-02-28","0"
"19","17","19","19","5","4","","2019-03-14","0"
"31","27","31","31","7","7","","2019-04-11","0"
"33","29","33","33","8","7","4","2019-04-25","0"
"14","12","14","14","3","3","4","2019-05-09","0"
"22","19","21","21","5","5","6","2019-05-23","0"
"34","30","33","33","8","7","10","2019-06-06","0"
"34","30","33","33","8","7","10","2019-06-20","0"
"36","32","35","35","9","8","11","2019-07-04","0"
"41","36","40","40","10","9","12","2019-07-18","0"
"36","32","35","35","9","8","11","2019-08-01","0"
"27","24","26","26","6","6","8","2019-08-15","0"
"36","32","35","35","9","8","11","2019-08-29","0"
"32","28","31","31","7","7","9","2019-09-12","0"
"36","32","35","35","9","8","11","2019-09-26","0"
"39","34","38","38","9","8","11","2019-10-10","0"
"36","32","35","35","9","8","11","2019-10-24","0"
"34","30","33","33","8","7","10","2019-11-07","0"
"41","36","40","40","10","9","12","2019-11-21","0"
"32","28","31","31","7","7","9","2019-12-05","0"
"39","34","38","38","9","8","11","2019-12-19","0"
"44","39","42","42","10","9","13","2020-01-02","0"
"34","30","33","33","8","7","10","2020-01-16","0"
"44","39","42","42","10","9","13","2020-01-30","0"
"32","28","31","31","7","7","9","2020-02-13","0"
"36","32","35","35","9","8","11","2020-02-27","0"
"46","41","45","45","11","10","14","2020-03-12","0"
"41","36","40","40","10","9","12","2020-03-26","0"
"39","34","38","38","9","8","11","2020-04-09","0"
"36","32","35","35","9","8","11","2020-04-23","0"
"36","32","35","35","9","8","10","2020-05-07","0"
"39","34","38","38","9","8","10","2020-05-21","0"
"34","30","33","33","8","7","9","2020-06-04","0"
"36","32","35","35","9","8","10","2020-06-18","0"
"34","30","33","33","8","7","9","2020-07-02","0"
"32","28","31","31","7","7","8","2020-07-16","0"
"36","32","35","35","9","8","10","2020-07-30","0"
"34","30","33","33","8","7","5","2020-08-13","0"
"36","32","35","35","9","8","","2020-08-27","0"
"36","32","35","35","9","8","","2020-09-10","0"
"44","39","42","42","10","9","","2020-09-24","0"
"34","30","33","33","8","7","","2020-10-08","0"
"34","30","33","33","8","7","","2020-10-22","0"
"51","45","50","50","12","11","","2020-11-05","0"
"44","39","42","42","10","9","","2020-11-19","0"
"44","39","42","42","10","9","","2020-12-03","0"
"34","30","33","33","8","7","","2020-12-17","0"
"34","30","33","33","8","7","","2020-12-31","0"
"44","39","42","42","10","9","","2021-01-14","0"
"44","39","42","42","10","9","","2021-01-28","0"
"24","21","24","24","6","5","","2021-02-11","0"
"41","36","40","40","10","9","","2021-02-25","0"
"34","30","33","33","8","7","","2021-03-11","0"
"34","30","33","33","8","7","","2021-03-25","0"
"36","32","35","35","9","8","","2021-04-08","0"
"34","30","33","33","8","7","","2021-04-22","0"
"34","30","33","33","8","7","","2021-05-06","0"
"36","32","35","35","9","8","","2021-05-20","0"
