"19","4667","56690","date","other"
"2","1","","2018-03-14","0"
"3","3","","2018-04-11","0"
"20","19","","2018-04-25","0"
"22","20","","2018-05-09","0"
"22","20","","2018-05-23","0"
"22","20","","2018-06-06","0"
"22","20","","2018-06-20","0"
"22","20","","2018-07-04","0"
"22","20","","2018-07-18","0"
"22","20","","2018-08-01","0"
"23","20","","2018-08-15","0"
"23","20","","2018-08-29","0"
"23","20","","2018-09-12","0"
"23","20","","2018-09-26","0"
"23","20","","2018-10-10","0"
"23","20","","2018-10-24","0"
"23","20","","2018-11-07","0"
"23","20","","2018-11-21","0"
"23","20","","2018-12-05","0"
"23","20","","2018-12-19","0"
"23","20","","2019-01-02","0"
"23","20","","2019-01-16","0"
"23","20","","2019-01-30","0"
"23","20","","2019-02-13","0"
"23","20","","2019-02-27","0"
"15","13","","2019-03-13","0"
"21","19","5","2019-04-10","0"
"23","20","5","2019-04-24","0"
"12","10","3","2019-05-08","0"
"12","10","3","2019-05-22","0"
"23","20","5","2019-06-05","0"
"21","19","5","2019-06-19","0"
"21","19","5","2019-07-03","0"
"28","24","6","2019-07-17","0"
"26","23","6","2019-07-31","0"
"21","19","5","2019-08-14","0"
"25","21","5","2019-08-28","0"
"25","21","5","2019-09-11","0"
"25","21","5","2019-09-25","0"
"25","21","5","2019-10-09","0"
"25","21","5","2019-10-23","0"
"23","20","5","2019-11-06","0"
"23","20","5","2019-11-20","0"
"25","21","5","2019-12-04","0"
"28","24","6","2019-12-18","0"
"18","16","4","2020-01-01","0"
"21","19","5","2020-01-15","0"
"23","20","5","2020-01-29","0"
"23","20","5","2020-02-12","0"
"28","24","6","2020-02-26","0"
"31","27","7","2020-03-11","0"
"25","21","5","2020-03-25","0"
"21","19","5","2020-04-08","0"
"23","20","5","2020-04-22","0"
"25","21","5","2020-05-06","0"
"21","19","5","2020-05-20","0"
"28","24","6","2020-06-03","0"
"23","20","5","2020-06-17","0"
"23","20","5","2020-07-01","0"
"23","9","5","2020-07-15","0"
"23","","5","2020-07-29","0"
"21","","5","2020-08-12","0"
"23","","5","2020-08-26","0"
"21","","5","2020-09-09","0"
"21","","5","2020-09-23","0"
"26","","6","2020-10-07","0"
"21","","5","2020-10-21","0"
"31","","7","2020-11-04","0"
"30","","6","2020-11-18","0"
"30","","6","2020-12-02","0"
"35","","8","2020-12-16","0"
"28","","6","2020-12-30","0"
"36","","8","2021-01-13","0"
"38","","8","2021-01-27","0"
"18","","4","2021-02-10","0"
"30","","6","2021-02-24","0"
"23","","5","2021-03-10","0"
"23","","5","2021-03-24","0"
"23","","5","2021-04-07","0"
"25","","5","2021-04-21","0"
"23","","5","2021-05-05","0"
"23","","5","2021-05-19","0"
