"21","492","1667","4667","21978","999999","date","other"
"3","3","","3","1","0","2017-01-05","0"
"21","21","","21","10","1","2017-01-19","0"
"21","21","","21","10","1","2017-02-02","0"
"21","21","","21","10","1","2017-02-16","0"
"21","21","","21","10","1","2017-03-02","0"
"9","9","","9","4","0","2017-03-16","0"
"21","21","","21","10","1","2017-03-30","0"
"21","21","","21","10","1","2017-04-13","0"
"21","21","","21","10","1","2017-04-27","0"
"21","21","","21","11","1","2017-05-11","0"
"21","21","","21","11","1","2017-05-25","0"
"21","21","","21","11","1","2017-06-08","0"
"20","20","","20","10","1","2017-06-22","0"
"21","21","","21","11","1","2017-07-06","0"
"20","20","","20","10","1","2017-07-20","0"
"18","18","","18","9","1","2017-08-03","0"
"20","20","","20","11","1","2017-08-17","0"
"9","9","","9","5","1","2017-08-31","0"
"14","14","","14","8","1","2017-09-14","0"
"14","14","","14","8","1","2017-09-28","0"
"17","17","","17","10","1","2017-10-12","0"
"17","17","","17","10","1","2017-10-26","0"
"14","14","","14","8","1","2017-11-09","0"
"17","17","","17","10","1","2017-11-23","0"
"12","12","","12","7","0","2017-12-07","0"
"15","15","","15","9","","2017-12-21","0"
"19","18","","18","12","","2018-01-04","0"
"14","14","","14","9","","2018-01-18","0"
"16","15","","15","10","","2018-02-01","0"
"19","18","","18","13","","2018-02-15","0"
"19","18","","18","13","","2018-03-01","0"
"19","18","","18","13","","2018-03-15","0"
"17","17","","17","12","","2018-03-29","0"
"16","15","","15","11","","2018-04-12","0"
"24","23","","23","16","","2018-04-26","0"
"22","21","","21","15","","2018-05-10","0"
"22","21","","21","15","","2018-05-24","0"
"20","20","","20","14","","2018-06-07","0"
"24","23","","23","16","","2018-06-21","0"
"22","21","","21","15","","2018-07-05","0"
"22","21","","21","15","","2018-07-19","0"
"22","21","","21","15","","2018-08-02","0"
"22","21","","21","15","","2018-08-16","0"
"22","21","","21","15","","2018-08-30","0"
"22","21","","21","15","","2018-09-13","0"
"22","21","","21","15","","2018-09-27","0"
"22","21","","21","15","","2018-10-11","0"
"22","21","3","21","15","","2018-10-25","0"
"22","21","5","21","15","","2018-11-08","0"
"22","21","5","21","15","","2018-11-22","0"
"22","21","5","21","15","","2018-12-06","0"
"22","21","5","21","15","","2018-12-20","0"
"22","21","5","22","15","","2019-01-03","0"
"23","21","6","23","15","","2019-01-17","0"
"23","21","6","23","15","","2019-01-31","0"
"23","21","6","23","15","","2019-02-14","0"
"25","23","7","25","16","","2019-02-28","0"
"13","12","4","13","9","","2019-03-14","0"
"7","6","2","7","4","","2019-03-28","0"
"21","20","7","21","14","","2019-04-11","0"
"23","21","7","23","15","","2019-04-25","0"
"8","8","3","8","5","","2019-05-09","0"
"15","14","5","15","10","","2019-05-23","0"
"25","23","8","25","16","","2019-06-06","0"
"25","23","8","25","16","","2019-06-20","0"
"23","22","7","23","15","","2019-07-04","0"
"23","22","7","23","15","","2019-07-18","0"
"28","27","9","28","18","","2019-08-01","0"
"23","22","7","23","15","","2019-08-15","0"
"23","22","7","23","15","","2019-08-29","0"
"20","19","7","20","14","","2019-09-12","0"
"28","27","10","28","19","","2019-09-26","0"
"26","25","9","26","18","","2019-10-10","0"
"23","22","8","23","16","","2019-10-24","0"
"21","20","7","21","15","","2019-11-07","0"
"21","20","7","21","15","","2019-11-21","0"
"25","24","9","25","18","","2019-12-05","0"
"36","35","13","36","27","","2019-12-19","0"
"23","22","8","23","17","","2020-01-02","0"
"21","20","8","21","16","","2020-01-16","0"
"26","25","10","26","21","","2020-01-30","0"
"23","22","9","23","18","","2020-02-13","0"
"25","24","10","25","20","","2020-02-27","0"
"21","20","9","21","18","","2020-03-12","0"
"28","27","12","28","23","","2020-03-26","0"
"23","22","10","23","19","","2020-04-09","0"
"23","22","10","23","19","","2020-04-23","0"
"25","24","11","25","20","","2020-05-07","0"
"21","20","9","21","18","","2020-05-21","0"
"23","22","10","23","19","","2020-06-04","0"
"23","22","10","23","19","","2020-06-18","0"
"23","22","10","23","20","","2020-07-02","0"
"21","20","9","21","19","","2020-07-16","0"
"25","24","11","25","21","","2020-07-30","0"
"21","20","10","21","19","","2020-08-13","0"
"23","22","11","23","21","","2020-08-27","0"
"21","20","10","21","20","","2020-09-10","0"
"30","28","14","30","27","","2020-09-24","0"
"26","25","13","26","24","","2020-10-08","0"
"31","30","15","31","29","","2020-10-22","0"
"31","30","15","31","29","","2020-11-05","0"
"28","27","13","28","26","","2020-11-19","0"
"38","36","18","38","35","","2020-12-03","0"
"26","25","13","26","24","","2020-12-17","0"
"25","24","12","25","23","","2020-12-31","0"
"30","28","14","30","27","","2021-01-14","0"
"28","27","13","28","26","","2021-01-28","0"
"13","13","6","13","12","","2021-02-11","0"
"28","27","13","28","26","","2021-02-25","0"
"23","22","11","23","21","","2021-03-11","0"
"23","22","11","23","21","","2021-03-25","0"
"26","25","13","26","24","","2021-04-08","0"
"25","24","12","25","23","","2021-04-22","0"
"25","24","12","25","23","","2021-05-06","0"
"23","22","11","23","21","","2021-05-20","0"
