"122","4085","5577","6650","7208","12095","date","other"
"6","2","2","7","","","2017-12-21","0"
"22","7","7","24","","","2018-01-04","0"
"22","7","7","24","","","2018-01-18","0"
"17","6","6","19","","","2018-02-01","0"
"20","7","7","22","","","2018-02-15","0"
"14","5","5","15","","","2018-03-01","0"
"20","7","7","22","","","2018-03-15","0"
"16","5","5","17","","","2018-03-29","0"
"17","6","6","20","","","2018-04-12","0"
"20","7","7","23","","","2018-04-26","0"
"22","7","7","25","","","2018-05-10","0"
"22","7","7","25","","","2018-05-24","0"
"22","7","7","25","","","2018-06-07","0"
"23","8","7","25","","","2018-06-21","0"
"23","8","7","25","","","2018-07-05","0"
"23","8","7","25","","","2018-07-19","0"
"23","8","7","25","","","2018-08-02","0"
"23","8","7","25","","","2018-08-16","0"
"23","8","7","25","","","2018-08-30","0"
"23","8","7","25","","","2018-09-13","0"
"23","8","7","25","","","2018-09-27","0"
"24","8","8","25","","","2018-10-11","0"
"24","8","8","25","","","2018-10-25","0"
"24","8","8","25","","","2018-11-08","0"
"24","8","8","25","","","2018-11-22","0"
"24","8","8","25","","","2018-12-06","0"
"24","8","8","25","","","2018-12-20","0"
"24","8","8","25","","","2019-01-03","0"
"24","8","8","25","","","2019-01-17","0"
"24","8","8","25","","","2019-01-31","0"
"24","8","8","25","","","2019-02-14","0"
"24","8","8","25","","","2019-02-28","0"
"19","6","6","20","0","","2019-03-14","0"
"9","3","3","9","2","","2019-03-28","0"
"22","7","7","23","5","","2019-04-11","0"
"24","8","8","25","5","","2019-04-25","0"
"10","3","3","11","2","","2019-05-09","0"
"15","5","5","16","3","","2019-05-23","0"
"26","9","9","27","5","","2019-06-06","0"
"24","8","8","25","5","","2019-06-20","0"
"24","8","8","25","5","","2019-07-04","0"
"26","9","9","27","5","","2019-07-18","0"
"27","9","9","29","6","","2019-08-01","0"
"24","8","8","25","5","","2019-08-15","0"
"26","9","9","27","5","","2019-08-29","0"
"27","9","9","29","6","6","2019-09-12","0"
"24","8","8","25","5","5","2019-09-26","0"
"26","9","9","28","5","5","2019-10-10","0"
"26","9","9","28","5","5","2019-10-24","0"
"22","7","7","24","5","5","2019-11-07","0"
"24","8","8","26","5","5","2019-11-21","0"
"26","9","9","28","5","5","2019-12-05","0"
"33","11","11","35","7","7","2019-12-19","0"
"22","7","7","24","5","5","2020-01-02","0"
"24","8","8","26","5","5","2020-01-16","0"
"26","9","9","28","5","5","2020-01-30","0"
"24","8","8","26","5","5","2020-02-13","0"
"29","10","10","32","6","6","2020-02-27","0"
"22","7","7","24","5","5","2020-03-12","0"
"26","9","9","28","5","5","2020-03-26","0"
"22","7","7","24","5","5","2020-04-09","0"
"26","9","9","28","5","5","2020-04-23","0"
"26","9","9","28","5","5","2020-05-07","0"
"26","9","9","28","5","5","2020-05-21","0"
"24","8","8","26","5","5","2020-06-04","0"
"24","8","8","27","6","6","2020-06-18","0"
"27","9","9","31","7","7","2020-07-02","0"
"24","8","8","27","6","6","2020-07-16","0"
"29","10","10","33","7","7","2020-07-30","0"
"21","7","7","23","5","5","2020-08-13","0"
"22","7","7","25","6","6","2020-08-27","0"
"27","9","9","31","7","7","2020-09-10","0"
"24","8","8","27","6","6","2020-09-24","0"
"26","9","9","29","6","6","2020-10-08","0"
"31","10","10","35","8","8","2020-10-22","0"
"33","11","11","37","8","8","2020-11-05","0"
"27","9","9","31","7","7","2020-11-19","0"
"29","10","10","33","7","7","2020-12-03","0"
"27","9","9","31","7","7","2020-12-17","0"
"26","9","9","29","6","6","2020-12-31","0"
"27","9","9","31","7","7","2021-01-14","0"
"33","11","11","37","8","8","2021-01-28","0"
"17","6","6","19","4","4","2021-02-11","0"
"26","9","9","29","6","6","2021-02-25","0"
"24","8","8","27","6","6","2021-03-11","0"
"24","8","8","27","6","6","2021-03-25","0"
"24","8","8","27","6","6","2021-04-08","0"
"24","8","8","27","6","6","2021-04-22","0"
"24","8","8","27","6","6","2021-05-06","0"
"24","8","8","27","6","6","2021-05-20","0"
