"9","19","492","1645","date","other"
"9","13","9","5","2018-11-22","0"
"21","31","21","12","2018-12-06","0"
"21","31","21","12","2018-12-20","0"
"21","31","21","12","2019-01-03","0"
"21","31","21","12","2019-01-17","0"
"21","31","21","12","2019-01-31","0"
"21","31","21","12","2019-02-14","0"
"21","31","21","12","2019-02-28","0"
"20","29","20","11","2019-03-14","0"
"18","27","18","10","2019-03-28","0"
"21","31","21","12","2019-04-11","0"
"21","31","21","12","2019-04-25","0"
"9","13","9","5","2019-05-09","0"
"14","20","14","8","2019-05-23","0"
"21","31","21","12","2019-06-06","0"
"23","33","23","13","2019-06-20","0"
"24","35","24","14","2019-07-04","0"
"20","29","20","11","2019-07-18","0"
"20","29","20","11","2019-08-01","0"
"23","33","23","13","2019-08-15","0"
"20","29","20","11","2019-08-29","0"
"21","31","21","12","2019-09-12","0"
"21","31","21","12","2019-09-26","0"
"21","31","21","12","2019-10-10","0"
"23","33","23","13","2019-10-24","0"
"23","33","23","13","2019-11-07","0"
"21","31","21","12","2019-11-21","0"
"27","40","27","15","2019-12-05","0"
"24","35","24","14","2019-12-19","0"
"23","33","23","13","2020-01-02","0"
"20","29","20","11","2020-01-16","0"
"20","29","20","11","2020-01-30","0"
"23","33","23","13","2020-02-13","0"
"23","33","23","13","2020-02-27","0"
"21","31","21","12","2020-03-12","0"
"24","35","24","14","2020-03-26","0"
"21","31","21","12","2020-04-09","0"
"18","27","18","10","2020-04-23","0"
"23","33","23","13","2020-05-07","0"
"21","31","21","12","2020-05-21","0"
"21","31","21","12","2020-06-04","0"
"23","33","23","13","2020-06-18","0"
"23","33","23","13","2020-07-02","0"
"23","33","23","13","2020-07-16","0"
"20","29","20","11","2020-07-30","0"
"14","20","14","8","2020-08-13","0"
"20","29","20","11","2020-08-27","0"
"24","35","24","14","2020-09-10","0"
"23","33","23","13","2020-09-24","0"
"21","31","21","12","2020-10-08","0"
"24","35","24","14","2020-10-22","0"
"21","31","21","12","2020-11-05","0"
"27","40","27","15","2020-11-19","0"
"24","35","24","14","2020-12-03","0"
"32","47","32","18","2020-12-17","0"
"21","31","21","12","2020-12-31","0"
"20","29","20","11","2021-01-14","0"
"26","38","26","15","2021-01-28","0"
"17","24","17","9","2021-02-11","0"
"21","31","21","12","2021-02-25","0"
"21","31","21","12","2021-03-11","0"
"21","31","21","12","2021-03-25","0"
"21","31","21","12","2021-04-08","0"
"21","31","21","12","2021-04-22","0"
"21","31","21","12","2021-05-06","0"
