"9","492","599","date","other"
"8","8","8","2017-02-03","0"
"20","20","21","2017-02-17","0"
"22","22","23","2017-03-03","0"
"19","19","20","2017-03-17","0"
"22","22","23","2017-03-31","0"
"22","22","23","2017-04-14","0"
"22","22","23","2017-04-28","0"
"22","22","23","2017-05-12","0"
"22","22","23","2017-05-26","0"
"22","22","23","2017-06-09","0"
"22","22","23","2017-06-23","0"
"22","22","23","2017-07-07","0"
"20","20","21","2017-07-21","0"
"19","19","20","2017-08-04","0"
"19","19","20","2017-08-18","0"
"11","11","12","2017-09-01","0"
"14","14","15","2017-09-15","0"
"13","13","13","2017-09-29","0"
"16","16","16","2017-10-13","0"
"13","13","13","2017-10-27","0"
"17","17","18","2017-11-10","0"
"11","11","12","2017-11-24","0"
"14","14","15","2017-12-08","0"
"13","13","13","2017-12-22","0"
"11","11","12","2018-01-05","0"
"14","14","15","2018-01-19","0"
"14","14","15","2018-02-02","0"
"13","13","13","2018-02-16","0"
"13","13","13","2018-03-02","0"
"11","11","12","2018-03-16","0"
"14","14","15","2018-03-30","0"
"11","11","12","2018-04-13","0"
"22","22","23","2018-04-27","0"
"22","22","23","2018-05-11","0"
"22","22","23","2018-05-25","0"
"20","20","21","2018-06-08","0"
"22","22","23","2018-06-22","0"
"22","22","23","2018-07-06","0"
"22","22","23","2018-07-20","0"
"22","22","23","2018-08-03","0"
"22","22","23","2018-08-17","0"
"22","22","23","2018-08-31","0"
"22","22","23","2018-09-14","0"
"22","22","23","2018-09-28","0"
"22","22","23","2018-10-12","0"
"22","22","23","2018-10-26","0"
"22","22","23","2018-11-09","0"
"22","22","23","2018-11-23","0"
"22","22","23","2018-12-07","0"
"22","22","23","2018-12-21","0"
"22","22","23","2019-01-04","0"
"22","22","23","2019-01-18","0"
"22","22","23","2019-02-01","0"
"22","22","23","2019-02-15","0"
"22","22","23","2019-03-01","0"
"8","8","8","2019-03-15","0"
"3","3","3","2019-03-29","0"
"20","20","21","2019-04-12","0"
"22","22","23","2019-04-26","0"
"6","6","7","2019-05-10","0"
"16","16","16","2019-05-24","0"
"24","24","25","2019-06-07","0"
"22","22","23","2019-06-21","0"
"22","22","23","2019-07-05","0"
"20","20","21","2019-07-19","0"
"22","22","23","2019-08-02","0"
"22","22","23","2019-08-16","0"
"22","22","23","2019-08-30","0"
"19","19","20","2019-09-13","0"
"22","22","23","2019-09-27","0"
"22","22","23","2019-10-11","0"
"22","22","23","2019-10-25","0"
"17","17","18","2019-11-08","0"
"20","20","21","2019-11-22","0"
"22","22","23","2019-12-06","0"
"24","24","25","2019-12-20","0"
"19","19","20","2020-01-03","0"
"28","28","29","2020-01-17","0"
"32","32","33","2020-01-31","0"
"25","25","26","2020-02-14","0"
"37","37","38","2020-02-28","0"
"30","30","31","2020-03-13","0"
"34","34","35","2020-03-27","0"
"37","37","38","2020-04-10","0"
"32","32","33","2020-04-24","0"
"32","32","33","2020-05-08","0"
"30","30","31","2020-05-22","0"
"32","32","33","2020-06-05","0"
"32","32","33","2020-06-19","0"
"32","32","33","2020-07-03","0"
"34","34","35","2020-07-17","0"
"34","34","35","2020-07-31","0"
"27","27","28","2020-08-14","0"
"39","39","40","2020-08-28","0"
"34","34","35","2020-09-11","0"
"32","32","33","2020-09-25","0"
"32","32","33","2020-10-09","0"
"34","34","35","2020-10-23","0"
"39","39","40","2020-11-06","0"
"39","39","40","2020-11-20","0"
"34","34","35","2020-12-04","0"
"37","37","38","2020-12-18","0"
"39","39","40","2021-01-01","0"
"32","32","33","2021-01-15","0"
"34","34","35","2021-01-29","0"
"25","25","26","2021-02-12","0"
"37","37","38","2021-02-26","0"
"34","34","35","2021-03-12","0"
"32","32","33","2021-03-26","0"
"32","32","33","2021-04-09","0"
"32","32","33","2021-04-23","0"
"34","34","35","2021-05-07","0"
"32","32","33","2021-05-21","0"
