"492","597","599","699","701","date","other"
"2","2","2","1","2","2017-09-01","0"
"15","16","15","14","15","2017-09-15","0"
"17","18","17","16","17","2017-09-29","0"
"15","16","15","14","15","2017-10-13","0"
"15","16","15","14","15","2017-10-27","0"
"12","13","12","11","12","2017-11-10","0"
"12","13","12","11","12","2017-11-24","0"
"14","15","14","13","14","2017-12-08","0"
"11","12","11","10","11","2017-12-22","0"
"15","16","15","15","15","2018-01-05","0"
"15","16","15","15","15","2018-01-19","0"
"12","14","12","12","12","2018-02-02","0"
"16","17","15","16","16","2018-02-16","0"
"14","15","14","14","14","2018-03-02","0"
"13","14","12","13","13","2018-03-16","0"
"9","10","9","9","9","2018-03-30","0"
"16","17","15","16","16","2018-04-13","0"
"22","24","21","22","22","2018-04-27","0"
"22","24","21","22","22","2018-05-11","0"
"22","24","21","22","22","2018-05-25","0"
"22","24","21","22","22","2018-06-08","0"
"22","24","21","22","22","2018-06-22","0"
"22","24","21","22","22","2018-07-06","0"
"22","24","21","22","22","2018-07-20","0"
"22","24","21","22","22","2018-08-03","0"
"22","24","21","22","22","2018-08-17","0"
"22","24","21","22","22","2018-08-31","0"
"22","24","21","22","22","2018-09-14","0"
"22","24","21","22","22","2018-09-28","0"
"22","24","21","22","22","2018-10-12","0"
"22","24","21","22","22","2018-10-26","0"
"22","24","21","22","22","2018-11-09","0"
"24","26","23","24","24","2018-11-23","0"
"22","24","21","22","22","2018-12-07","0"
"22","24","21","22","22","2018-12-21","0"
"24","26","23","24","24","2019-01-04","0"
"22","24","21","22","22","2019-01-18","0"
"22","23","21","22","22","2019-02-01","0"
"22","23","21","22","22","2019-02-15","0"
"22","23","21","22","22","2019-03-01","0"
"13","13","12","13","13","2019-03-15","0"
"8","8","8","8","8","2019-03-29","0"
"22","23","21","22","22","2019-04-12","0"
"22","23","21","22","22","2019-04-26","0"
"6","7","6","6","6","2019-05-10","0"
"16","16","15","16","16","2019-05-24","0"
"24","25","23","24","24","2019-06-07","0"
"22","23","21","22","22","2019-06-21","0"
"25","26","24","25","25","2019-07-05","0"
"20","21","20","20","20","2019-07-19","0"
"24","25","23","24","24","2019-08-02","0"
"25","26","24","25","25","2019-08-16","0"
"24","25","23","24","24","2019-08-30","0"
"28","30","27","28","28","2019-09-13","0"
"22","23","21","22","22","2019-09-27","0"
"25","26","24","25","25","2019-10-11","0"
"25","26","24","25","25","2019-10-25","0"
"17","18","17","17","17","2019-11-08","0"
"24","25","23","24","24","2019-11-22","0"
"25","26","24","25","25","2019-12-06","0"
"24","25","23","24","24","2019-12-20","0"
"33","35","32","33","33","2020-01-03","0"
"24","25","23","24","24","2020-01-17","0"
"24","25","23","24","24","2020-01-31","0"
"27","28","26","27","27","2020-02-14","0"
"24","25","23","24","24","2020-02-28","0"
"24","25","23","24","24","2020-03-13","0"
"25","26","24","25","25","2020-03-27","0"
"27","28","26","27","27","2020-04-10","0"
"24","25","23","24","24","2020-04-24","0"
"24","25","23","24","24","2020-05-08","0"
"24","25","23","24","24","2020-05-22","0"
"22","23","21","22","22","2020-06-05","0"
"20","21","20","20","20","2020-06-19","0"
"25","26","24","25","25","2020-07-03","0"
"19","20","18","19","19","2020-07-17","0"
"22","23","21","22","22","2020-07-31","0"
"19","20","18","19","19","2020-08-14","0"
"24","25","23","24","24","2020-08-28","0"
"30","31","29","30","30","2020-09-11","0"
"38","39","36","38","38","2020-09-25","0"
"22","23","21","22","22","2020-10-09","0"
"22","23","22","22","23","2020-10-23","0"
"24","25","24","24","25","2020-11-06","0"
"35","36","35","35","36","2020-11-20","0"
"27","28","27","27","28","2020-12-04","0"
"27","28","27","27","28","2020-12-18","0"
"35","36","35","35","36","2021-01-01","0"
"28","30","28","28","30","2021-01-15","0"
"22","23","22","22","23","2021-01-29","0"
"17","18","17","17","18","2021-02-12","0"
"31","33","31","31","33","2021-02-26","0"
"22","23","22","22","23","2021-03-12","0"
"22","23","22","22","23","2021-03-26","0"
"24","25","24","24","25","2021-04-09","0"
"22","23","22","22","23","2021-04-23","0"
"22","23","22","22","23","2021-05-07","0"
"22","23","22","22","23","2021-05-21","0"
