"492","597","3799","4085","date","other"
"3","3","0","1","2017-12-08","0"
"21","21","7","7","2017-12-22","0"
"22","21","8","5","2018-01-05","0"
"22","21","8","","2018-01-19","0"
"19","18","7","2","2018-02-02","0"
"20","20","9","6","2018-02-16","0"
"22","21","10","5","2018-03-02","0"
"22","21","11","5","2018-03-16","0"
"20","20","10","5","2018-03-30","0"
"22","22","10","5","2018-04-13","0"
"22","22","10","5","2018-04-27","0"
"22","22","10","5","2018-05-11","0"
"22","22","10","5","2018-05-25","0"
"22","22","9","5","2018-06-08","0"
"22","22","9","5","2018-06-22","0"
"22","22","9","5","2018-07-06","0"
"22","22","9","5","2018-07-20","0"
"22","22","9","5","2018-08-03","0"
"22","22","9","5","2018-08-17","0"
"22","22","9","5","2018-08-31","0"
"22","22","9","5","2018-09-14","0"
"22","22","9","5","2018-09-28","0"
"22","22","9","5","2018-10-12","0"
"22","22","9","5","2018-10-26","0"
"22","22","9","5","2018-11-09","0"
"22","22","9","5","2018-11-23","0"
"22","22","9","5","2018-12-07","0"
"22","22","9","5","2018-12-21","0"
"22","22","9","5","2019-01-04","0"
"22","22","9","5","2019-01-18","0"
"22","22","9","5","2019-02-01","0"
"22","22","9","5","2019-02-15","0"
"22","22","9","5","2019-03-01","0"
"20","20","8","5","2019-03-15","0"
"19","19","8","4","2019-03-29","0"
"22","22","9","5","2019-04-12","0"
"22","22","9","5","2019-04-26","0"
"8","8","3","2","2019-05-10","0"
"19","19","9","6","2019-05-24","0"
"24","24","11","7","2019-06-07","0"
"26","26","12","8","2019-06-21","0"
"24","24","11","7","2019-07-05","0"
"26","26","12","8","2019-07-19","0"
"26","26","12","8","2019-08-02","0"
"24","24","11","7","2019-08-16","0"
"24","24","11","6","2019-08-30","0"
"26","26","12","6","2019-09-13","0"
"33","33","15","8","2019-09-27","0"
"29","29","13","7","2019-10-11","0"
"27","27","13","7","2019-10-25","0"
"24","24","11","6","2019-11-08","0"
"24","24","11","6","2019-11-22","0"
"27","27","11","6","2019-12-06","0"
"44","44","14","8","2019-12-20","0"
"32","32","10","6","2020-01-03","0"
"41","41","13","7","2020-01-17","0"
"40","40","13","8","2020-01-31","0"
"48","48","16","10","2020-02-14","0"
"38","38","13","8","2020-02-28","0"
"48","48","16","10","2020-03-13","0"
"40","40","14","8","2020-03-27","0"
"35","35","12","7","2020-04-10","0"
"40","40","14","8","2020-04-24","0"
"35","35","12","7","2020-05-08","0"
"35","35","12","7","2020-05-22","0"
"38","38","13","8","2020-06-05","0"
"43","43","15","9","2020-06-19","0"
"43","43","15","9","2020-07-03","0"
"33","32","12","7","2020-07-17","0"
"43","41","16","9","2020-07-31","0"
"30","29","11","6","2020-08-14","0"
"38","36","14","8","2020-08-28","0"
"35","34","13","7","2020-09-11","0"
"43","41","16","9","2020-09-25","0"
"40","39","15","8","2020-10-09","0"
"38","36","14","8","2020-10-23","0"
"40","39","15","8","2020-11-06","0"
"35","34","13","7","2020-11-20","0"
"40","39","15","8","2020-12-04","0"
"35","34","13","7","2020-12-18","0"
"35","34","13","7","2021-01-01","0"
"43","41","16","9","2021-01-15","0"
"58","56","21","12","2021-01-29","0"
"28","27","10","6","2021-02-12","0"
"38","36","14","8","2021-02-26","0"
"38","36","14","8","2021-03-12","0"
"35","34","13","7","2021-03-26","0"
"35","34","13","7","2021-04-09","0"
"35","34","13","7","2021-04-23","0"
"38","36","14","8","2021-05-07","0"
"35","34","13","7","2021-05-21","0"
