"9","21","492","597","16689","date","other"
"4","5","5","5","","2017-01-19","0"
"20","22","21","22","","2017-02-02","0"
"19","20","20","20","","2017-02-16","0"
"20","22","21","22","","2017-03-02","0"
"7","8","8","9","","2017-08-31","0"
"16","17","17","20","","2017-09-14","0"
"16","17","17","20","","2017-09-28","0"
"13","14","14","16","","2017-10-12","0"
"10","11","11","13","","2017-10-26","0"
"16","17","17","20","","2017-11-09","0"
"10","11","11","13","","2017-11-23","0"
"13","14","14","16","","2017-12-07","0"
"14","16","16","18","","2017-12-21","0"
"14","16","16","18","","2018-01-04","0"
"14","16","16","18","","2018-01-18","0"
"11","13","13","14","","2018-02-01","0"
"11","13","13","14","","2018-02-15","0"
"14","16","16","18","","2018-03-01","0"
"14","16","16","18","","2018-03-15","0"
"11","13","13","14","","2018-03-29","0"
"13","14","14","16","","2018-04-12","0"
"21","24","24","27","","2018-04-26","0"
"21","24","24","27","5","2018-05-10","0"
"20","22","22","25","8","2018-05-24","0"
"19","20","20","23","7","2018-06-07","0"
"20","22","22","25","8","2018-06-21","0"
"20","22","22","25","9","2018-07-05","0"
"20","22","22","25","9","2018-07-19","0"
"20","22","22","25","9","2018-08-02","0"
"21","23","23","26","9","2018-08-16","0"
"21","23","23","26","9","2018-08-30","0"
"21","23","23","26","9","2018-09-13","0"
"20","21","21","24","8","2018-09-27","0"
"21","23","23","26","9","2018-10-11","0"
"21","23","23","26","9","2018-10-25","0"
"21","23","23","26","9","2018-11-08","0"
"21","23","23","26","9","2018-11-22","0"
"21","23","23","26","9","2018-12-06","0"
"21","23","23","26","9","2018-12-20","0"
"21","23","23","26","9","2019-01-03","0"
"21","23","23","26","9","2019-01-17","0"
"21","23","23","26","10","2019-01-31","0"
"21","23","23","26","10","2019-02-14","0"
"21","23","23","26","10","2019-02-28","0"
"12","13","13","15","6","2019-03-14","0"
"5","5","5","6","2","2019-03-28","0"
"20","21","21","24","9","2019-04-11","0"
"21","23","23","26","10","2019-04-25","0"
"8","8","8","9","4","2019-05-09","0"
"14","15","15","17","8","2019-05-23","0"
"23","26","25","29","14","2019-06-06","0"
"23","26","25","29","14","2019-06-20","0"
"21","24","23","27","13","2019-07-04","0"
"20","22","21","25","12","2019-07-18","0"
"20","22","21","25","12","2019-08-01","0"
"18","21","20","23","11","2019-08-15","0"
"21","24","23","27","13","2019-08-29","0"
"18","21","20","23","11","2019-09-12","0"
"21","24","23","27","13","2019-09-26","0"
"20","22","21","25","12","2019-10-10","0"
"24","27","26","31","15","2019-10-24","0"
"18","21","20","23","11","2019-11-07","0"
"20","22","21","25","12","2019-11-21","0"
"21","24","23","27","13","2019-12-05","0"
"21","24","23","27","13","2019-12-19","0"
"28","31","30","34","15","2020-01-02","0"
"31","34","33","37","13","2020-01-16","0"
"31","34","33","37","13","2020-01-30","0"
"33","36","35","40","14","2020-02-13","0"
"31","34","33","37","13","2020-02-27","0"
"35","39","38","42","15","2020-03-12","0"
"29","32","31","34","12","2020-03-26","0"
"38","41","40","45","16","2020-04-09","0"
"31","34","33","37","13","2020-04-23","0"
"31","34","33","37","13","2020-05-07","0"
"29","32","31","34","12","2020-05-21","0"
"33","36","35","40","14","2020-06-04","0"
"31","34","33","37","13","2020-06-18","0"
"33","36","35","40","14","2020-07-02","0"
"27","29","28","32","11","2020-07-16","0"
"33","36","35","40","14","2020-07-30","0"
"38","41","40","45","16","2020-08-13","0"
"31","34","33","37","13","2020-08-27","0"
"29","32","31","34","12","2020-09-10","0"
"38","41","40","45","16","2020-09-24","0"
"33","36","35","40","14","2020-10-08","0"
"38","41","40","45","16","2020-10-22","0"
"40","44","42","48","17","2020-11-05","0"
"40","44","42","48","17","2020-11-19","0"
"33","36","35","40","14","2020-12-03","0"
"35","39","38","42","15","2020-12-17","0"
"40","44","42","48","17","2020-12-31","0"
"31","34","33","37","13","2021-01-14","0"
"33","36","35","40","14","2021-01-28","0"
"24","27","26","29","10","2021-02-11","0"
"35","39","38","42","15","2021-02-25","0"
"31","34","33","37","13","2021-03-11","0"
"33","36","35","40","14","2021-03-25","0"
"31","34","33","37","13","2021-04-08","0"
"33","36","35","40","14","2021-04-22","0"
"35","39","38","42","15","2021-05-06","0"
"35","39","38","42","15","2021-05-20","0"
