"21","492","1664","1698","4182","date","other"
"7","7","1","","","2018-03-15","0"
"9","8","2","","","2018-03-29","0"
"20","18","4","","","2018-04-12","0"
"26","23","5","","","2018-04-26","0"
"26","23","5","","","2018-05-10","0"
"26","23","5","","","2018-05-24","0"
"26","23","5","","","2018-06-07","0"
"26","23","5","","","2018-06-21","0"
"26","23","5","2","","2018-07-05","0"
"26","23","5","5","","2018-07-19","0"
"26","23","5","5","","2018-08-02","0"
"26","23","5","5","","2018-08-16","0"
"26","23","5","5","","2018-08-30","0"
"26","23","5","5","","2018-09-13","0"
"26","23","5","5","","2018-09-27","0"
"26","23","5","5","","2018-10-11","0"
"26","23","5","5","","2018-10-25","0"
"26","23","5","5","","2018-11-08","0"
"26","23","5","5","","2018-11-22","0"
"26","23","5","5","","2018-12-06","0"
"30","23","9","9","4","2018-12-20","0"
"36","23","15","15","11","2019-01-03","0"
"36","23","15","15","11","2019-01-17","0"
"36","23","15","15","11","2019-01-31","0"
"36","23","15","15","11","2019-02-14","0"
"36","23","15","15","11","2019-02-28","0"
"21","13","9","9","6","2019-03-14","0"
"5","3","2","2","2","2019-03-28","0"
"33","21","14","14","10","2019-04-11","0"
"36","23","15","15","11","2019-04-25","0"
"13","8","5","5","4","2019-05-09","0"
"26","16","11","11","8","2019-05-23","0"
"36","23","15","15","11","2019-06-06","0"
"41","26","17","17","13","2019-06-20","0"
"36","23","15","15","11","2019-07-04","0"
"33","21","14","14","10","2019-07-18","0"
"36","23","15","15","11","2019-08-01","0"
"33","21","14","14","10","2019-08-15","0"
"36","23","15","15","11","2019-08-29","0"
"33","21","14","14","10","2019-09-12","0"
"44","28","18","18","13","2019-09-26","0"
"39","25","16","16","12","2019-10-10","0"
"39","25","16","16","12","2019-10-24","0"
"33","21","14","14","10","2019-11-07","0"
"36","23","15","15","11","2019-11-21","0"
"39","25","16","16","12","2019-12-05","0"
"41","26","17","17","13","2019-12-19","0"
"34","24","12","12","9","2020-01-02","0"
"46","33","15","15","11","2020-01-16","0"
"49","35","16","16","12","2020-01-30","0"
"49","35","16","16","12","2020-02-13","0"
"43","31","14","14","10","2020-02-27","0"
"43","31","14","14","10","2020-03-12","0"
"49","35","16","16","12","2020-03-26","0"
"46","33","15","15","11","2020-04-09","0"
"43","31","14","14","10","2020-04-23","0"
"46","33","15","15","11","2020-05-07","0"
"43","31","14","14","10","2020-05-21","0"
"49","35","16","17","12","2020-06-04","0"
"46","33","15","16","11","2020-06-18","0"
"46","33","15","16","11","2020-07-02","0"
"43","31","14","15","10","2020-07-16","0"
"56","40","18","19","13","2020-07-30","0"
"36","26","12","13","9","2020-08-13","0"
"49","35","16","17","12","2020-08-27","0"
"62","45","20","22","15","2020-09-10","0"
"56","40","18","19","13","2020-09-24","0"
"59","42","19","21","14","2020-10-08","0"
"46","33","15","16","11","2020-10-22","0"
"62","45","20","22","15","2020-11-05","0"
"49","35","16","17","12","2020-11-19","0"
"56","40","18","19","13","2020-12-03","0"
"53","38","17","18","13","2020-12-17","0"
"46","33","15","16","11","2020-12-31","0"
"72","52","24","25","17","2021-01-14","0"
"62","45","20","22","15","2021-01-28","0"
"26","19","9","9","6","2021-02-11","0"
"46","33","15","16","11","2021-02-25","0"
"46","33","15","16","11","2021-03-11","0"
"46","33","15","16","11","2021-03-25","0"
"46","33","15","16","11","2021-04-08","0"
"49","35","16","17","12","2021-04-22","0"
"46","33","15","16","11","2021-05-06","0"
"46","33","15","16","11","2021-05-20","0"
