"19","21","492","597","1625","1628","3798","3871","3964","4004","4182","4747","7208","8122","date","other"
"2","2","2","2","","","","","","","","","","","2017-04-14","0"
"23","21","21","22","","9","","","","6","","","","","2017-04-28","0"
"24","21","21","22","","11","","","","8","","","1","2","2017-05-12","0"
"25","22","21","23","","12","","","3","10","","","5","5","2017-05-26","0"
"24","21","20","21","","11","","","5","9","","","5","5","2017-06-09","0"
"27","24","23","24","4","14","","3","7","11","","","6","6","2017-06-23","0"
"28","24","24","24","7","15","","6","8","12","","","7","7","2017-07-07","0"
"28","24","24","24","7","15","","6","8","12","","","7","7","2017-07-21","0"
"25","21","21","21","6","13","","5","7","10","","","6","6","2017-08-04","0"
"25","21","21","21","6","13","","5","7","10","","","6","6","2017-08-18","0"
"15","13","13","13","4","8","","3","4","6","","","4","4","2017-09-01","0"
"27","23","23","23","7","13","","6","7","11","","","7","7","2017-09-15","0"
"19","16","16","16","5","9","","4","5","8","","","5","5","2017-09-29","0"
"27","23","23","23","7","14","","7","7","11","","","7","7","2017-10-13","0"
"21","18","18","18","6","11","","5","6","9","","","6","6","2017-10-27","0"
"21","18","18","18","6","11","","5","6","9","","","6","6","2017-11-10","0"
"27","23","23","23","7","14","","7","7","11","","","7","7","2017-11-24","0"
"21","18","18","18","6","11","","5","6","9","","","6","6","2017-12-08","0"
"23","20","20","20","6","12","","6","6","10","","","6","6","2017-12-22","0"
"25","21","21","21","7","14","","7","7","11","","","7","7","2018-01-05","0"
"17","14","14","14","5","9","","5","5","7","","","5","5","2018-01-19","0"
"17","14","14","14","5","9","","5","5","7","","","5","5","2018-02-02","0"
"25","21","21","21","7","14","","8","7","11","","","7","7","2018-02-16","0"
"24","20","20","20","7","13","","8","6","10","","","6","6","2018-03-02","0"
"19","17","17","16","6","10","","6","5","8","","","5","5","2018-03-16","0"
"24","20","20","20","7","13","","8","6","10","","","6","6","2018-03-30","0"
"19","17","17","16","6","10","","6","5","8","","","5","5","2018-04-13","0"
"30","26","26","25","9","16","","10","8","13","","","8","8","2018-04-27","0"
"30","26","26","25","9","16","","10","8","13","","","8","8","2018-05-11","0"
"30","26","26","25","9","16","","10","8","13","","","8","8","2018-05-25","0"
"30","26","26","25","9","17","","10","8","13","","","8","8","2018-06-08","0"
"30","26","26","25","9","17","","10","8","13","","","8","8","2018-06-22","0"
"31","27","27","25","9","17","","11","9","14","","","8","8","2018-07-06","0"
"31","27","27","25","9","17","","11","9","14","","","8","8","2018-07-20","0"
"31","27","27","25","9","17","","11","9","14","","","8","8","2018-08-03","0"
"31","27","27","25","9","17","","11","9","14","","","8","8","2018-08-17","0"
"31","27","27","25","9","16","","11","9","14","","","8","8","2018-08-31","0"
"31","27","27","25","9","16","","11","9","14","","","8","8","2018-09-14","0"
"31","27","27","25","9","16","","11","9","14","","","8","8","2018-09-28","0"
