"9","599","3987","date","other"
"5","15","5","2017-11-24","0"
"7","24","9","2017-12-08","0"
"7","24","9","2017-12-22","0"
"7","24","9","2018-01-05","0"
"8","25","10","2018-01-19","0"
"8","23","9","2018-02-02","0"
"7","18","8","2018-02-16","0"
"9","24","11","2018-03-02","0"
"9","22","10","2018-03-16","0"
"7","19","9","2018-03-30","0"
"8","20","9","2018-04-13","0"
"10","26","12","2018-04-27","0"
"10","26","12","2018-05-11","0"
"10","26","12","2018-05-25","0"
"11","27","13","2018-06-08","0"
"12","28","14","2018-06-22","0"
"12","28","14","2018-07-06","0"
"13","28","15","2018-07-20","0"
"15","30","17","2018-08-03","0"
"15","30","17","2018-08-17","0"
"15","30","17","2018-08-31","0"
"15","30","17","2018-09-14","0"
"15","30","17","2018-09-28","0"
"15","30","17","2018-10-12","0"
"15","30","17","2018-10-26","0"
"15","30","17","2018-11-09","0"
"15","30","17","2018-11-23","0"
"15","30","17","2018-12-07","0"
"15","30","17","2018-12-21","0"
"15","30","17","2019-01-04","0"
"15","30","17","2019-01-18","0"
"15","30","17","2019-02-01","0"
"15","30","17","2019-02-15","0"
"15","30","17","2019-03-01","0"
"11","21","12","2019-03-15","0"
"12","22","12","2019-03-29","0"
"16","30","17","2019-04-12","0"
"16","30","17","2019-04-26","0"
"6","11","6","2019-05-10","0"
"12","24","14","2019-05-24","0"
"17","33","20","2019-06-07","0"
"17","33","20","2019-06-21","0"
"17","34","21","2019-07-05","0"
"18","36","23","2019-07-19","0"
"17","34","21","2019-08-02","0"
"16","32","20","2019-08-16","0"
"18","36","23","2019-08-30","0"
"17","34","21","2019-09-13","0"
"18","34","21","2019-09-27","0"
"21","39","24","2019-10-11","0"
"18","34","21","2019-10-25","0"
"18","34","21","2019-11-08","0"
"17","36","20","2019-11-22","0"
"23","89","27","2019-12-06","0"
"21","95","25","2019-12-20","0"
"17","83","20","2020-01-03","0"
"19","103","24","2020-01-17","0"
"18","99","22","2020-01-31","0"
"18","99","22","2020-02-14","0"
"21","122","25","2020-02-28","0"
"21","125","25","2020-03-13","0"
"22","133","27","2020-03-27","0"
"19","128","24","2020-04-10","0"
"17","111","20","2020-04-24","0"
"22","145","27","2020-05-08","0"
"22","145","27","2020-05-22","0"
"19","128","24","2020-06-05","0"
"22","145","28","2020-06-19","0"
"18","120","23","2020-07-03","0"
"17","111","21","2020-07-17","0"
"21","137","26","2020-07-31","0"
"19","129","25","2020-08-14","0"
"18","120","23","2020-08-28","0"
"18","120","23","2020-09-11","0"
"23","154","30","2020-09-25","0"
"22","146","28","2020-10-09","0"
"22","146","28","2020-10-23","0"
"22","146","28","2020-11-06","0"
"19","129","25","2020-11-20","0"
"21","137","26","2020-12-04","0"
"22","146","28","2020-12-18","0"
"22","146","28","2021-01-01","0"
"24","163","31","2021-01-15","0"
"23","146","28","2021-01-29","0"
"14","86","16","2021-02-12","0"
"19","120","23","2021-02-26","0"
"19","120","23","2021-03-12","0"
"19","120","23","2021-03-26","0"
"19","120","23","2021-04-09","0"
"19","121","23","2021-04-23","0"
"20","130","25","2021-05-07","0"
"19","121","23","2021-05-21","0"
