"19","1646","4085","4158","4182","7208","date","other"
"2","0","","","","","2017-08-18","0"
"16","6","4","","","","2017-09-01","0"
"28","10","8","","","","2017-09-15","0"
"26","9","8","","","","2017-09-29","0"
"29","10","9","","","","2017-10-13","0"
"25","9","8","","","","2017-10-27","0"
"27","10","8","","","","2017-11-10","0"
"26","9","8","","","","2017-11-24","0"
"21","8","7","","","","2017-12-08","0"
"33","14","11","","","","2017-12-22","0"
"27","12","9","","","","2018-01-05","0"
"29","13","10","","","","2018-01-19","0"
"29","13","10","","","","2018-02-02","0"
"32","14","11","","","","2018-02-16","0"
"32","14","11","","","","2018-03-02","0"
"27","12","10","","","","2018-03-16","0"
"25","11","9","","","","2018-03-30","0"
"20","9","7","","","","2018-04-13","0"
"35","16","13","","","","2018-04-27","0"
"35","16","13","","","","2018-05-11","0"
"35","16","13","","","","2018-05-25","0"
"35","16","13","","","","2018-06-08","0"
"35","16","13","","","","2018-06-22","0"
"35","16","13","","","","2018-07-06","0"
"35","16","13","","","","2018-07-20","0"
"36","17","13","","","","2018-08-03","0"
"36","17","13","","","","2018-08-17","0"
"36","17","13","","","","2018-08-31","0"
"36","17","13","","","","2018-09-14","0"
"36","17","13","","","","2018-09-28","0"
"36","17","13","","","","2018-10-12","0"
"36","17","13","","","","2018-10-26","0"
"36","17","13","","","","2018-11-09","0"
"36","17","13","","","","2018-11-23","0"
"36","17","13","","","","2018-12-07","0"
"36","17","13","","","","2018-12-21","0"
"36","17","13","","","","2019-01-04","0"
"36","16","13","","","","2019-01-18","0"
"36","16","13","","","","2019-02-01","0"
"36","16","13","","","","2019-02-15","0"
"36","16","13","","","","2019-03-01","0"
"18","8","7","","","","2019-03-15","0"
"8","3","3","","","","2019-03-29","0"
"33","15","12","","","","2019-04-12","0"
"36","16","13","","","","2019-04-26","0"
"13","6","5","","","","2019-05-10","0"
"37","19","16","","","","2019-05-24","0"
"40","20","17","","","","2019-06-07","0"
"37","19","16","","","","2019-06-21","0"
"37","19","16","","","","2019-07-05","0"
"40","20","17","","","","2019-07-19","0"
"51","26","22","","","","2019-08-02","0"
"37","19","16","","","","2019-08-16","0"
"40","20","17","","","","2019-08-30","0"
"37","19","16","","","","2019-09-13","0"
"40","20","17","","","","2019-09-27","0"
"40","20","17","","","","2019-10-11","0"
"40","20","17","","","","2019-10-25","0"
"37","19","16","","","","2019-11-08","0"
"41","20","18","","","","2019-11-22","0"
"45","20","18","","","","2019-12-06","0"
"51","20","18","","","","2019-12-20","0"
"47","19","17","","","","2020-01-03","0"
"55","21","19","","","","2020-01-17","0"
"58","23","21","","","","2020-01-31","0"
"47","19","17","","","","2020-02-14","0"
"69","24","21","","","","2020-02-28","0"
"66","23","20","","","","2020-03-13","0"
"66","23","20","","","","2020-03-27","0"
"58","20","18","","","","2020-04-10","0"
"58","20","18","","","","2020-04-24","0"
"62","21","19","","","","2020-05-08","0"
"58","20","18","","","","2020-05-22","0"
"66","23","20","","","","2020-06-05","0"
"62","22","19","","","","2020-06-19","0"
"71","25","22","","","","2020-07-03","0"
"62","22","19","","","","2020-07-17","0"
"62","22","19","","","","2020-07-31","0"
"53","19","16","","","","2020-08-14","0"
"72","25","23","","","","2020-08-28","0"
"63","22","20","","","","2020-09-11","0"
"77","27","24","","","","2020-09-25","0"
"72","25","23","","","","2020-10-09","0"
"54","19","17","","","","2020-10-23","0"
"77","27","24","","","","2020-11-06","0"
"86","30","27","","","","2020-11-20","0"
"90","32","29","","","","2020-12-04","0"
"68","26","21","","","","2020-12-18","0"
"81","31","26","","","","2021-01-01","0"
"68","26","21","","","","2021-01-15","0"
"68","26","21","","","","2021-01-29","0"
"45","17","14","","","","2021-02-12","0"
"63","24","20","","","","2021-02-26","0"
"63","24","20","","","","2021-03-12","0"
"63","24","20","","","","2021-03-26","0"
"63","24","20","","","","2021-04-09","0"
"63","24","20","","1","1","2021-04-23","0"
"69","27","23","5","5","5","2021-05-07","0"
"65","26","21","6","6","5","2021-05-21","0"
