"21","492","3834","4166","5716","5900","date","other"
"16","16","9","9","9","9","2017-05-25","0"
"22","22","12","12","12","12","2017-06-08","0"
"22","22","12","12","12","13","2017-06-22","0"
"22","22","12","12","12","13","2017-07-06","0"
"22","22","12","12","12","13","2017-07-20","0"
"19","19","10","10","10","11","2017-08-03","0"
"20","20","11","11","11","12","2017-08-17","0"
"9","9","5","5","5","6","2017-08-31","0"
"16","16","9","9","9","9","2017-09-14","0"
"15","14","8","8","8","8","2017-09-28","0"
"18","17","9","9","9","9","2017-10-12","0"
"17","16","9","9","9","9","2017-10-26","0"
"17","16","9","9","9","9","2017-11-09","0"
"21","19","11","10","10","10","2017-11-23","0"
"15","14","8","8","8","8","2017-12-07","0"
"17","16","9","9","9","9","2017-12-21","0"
"17","16","9","9","9","9","2018-01-04","0"
"14","13","7","7","7","7","2018-01-18","0"
"16","14","8","8","8","8","2018-02-01","0"
"18","16","9","9","9","9","2018-02-15","0"
"18","16","9","9","9","9","2018-03-01","0"
"18","16","9","9","9","9","2018-03-15","0"
"18","16","9","9","9","9","2018-03-29","0"
"14","13","7","7","7","7","2018-04-12","0"
"25","22","13","12","12","12","2018-04-26","0"
"25","22","13","12","12","12","2018-05-10","0"
"25","22","13","12","12","12","2018-05-24","0"
"25","22","13","12","12","12","2018-06-07","0"
"25","22","13","12","12","12","2018-06-21","0"
"25","22","13","12","12","12","2018-07-05","0"
"25","22","13","12","12","12","2018-07-19","0"
"25","21","13","12","12","11","2018-08-02","0"
"25","21","13","12","12","11","2018-08-16","0"
"25","21","13","12","12","11","2018-08-30","0"
"25","21","13","12","12","11","2018-09-13","0"
"25","21","13","12","12","11","2018-09-27","0"
"25","21","13","12","12","11","2018-10-11","0"
"25","21","13","12","12","11","2018-10-25","0"
"25","21","13","12","12","11","2018-11-08","0"
"25","21","13","12","12","11","2018-11-22","0"
"25","21","13","12","12","11","2018-12-06","0"
"25","21","13","12","12","11","2018-12-20","0"
"25","21","13","12","12","11","2019-01-03","0"
"25","21","13","12","12","11","2019-01-17","0"
"25","21","13","12","12","11","2019-01-31","0"
"25","21","13","12","12","11","2019-02-14","0"
"25","21","13","12","12","11","2019-02-28","0"
"14","12","7","7","7","6","2019-03-14","0"
"9","8","5","4","4","4","2019-03-28","0"
"23","20","13","12","11","11","2019-04-11","0"
"25","22","14","13","12","12","2019-04-25","0"
"9","8","5","5","4","4","2019-05-09","0"
"16","14","9","8","8","8","2019-05-23","0"
"25","22","14","13","12","12","2019-06-06","0"
"25","22","14","13","12","12","2019-06-20","0"
"25","22","14","13","12","12","2019-07-04","0"
"23","20","13","12","11","11","2019-07-18","0"
"27","24","15","14","13","13","2019-08-01","0"
"23","20","13","12","11","11","2019-08-15","0"
"25","22","14","13","12","12","2019-08-29","0"
"23","20","13","12","11","11","2019-09-12","0"
"25","22","14","13","12","12","2019-09-26","0"
"25","22","14","13","12","12","2019-10-10","0"
"25","22","14","13","12","12","2019-10-24","0"
"20","17","11","10","9","9","2019-11-07","0"
"25","22","14","13","12","12","2019-11-21","0"
"25","22","14","13","12","12","2019-12-05","0"
"25","22","14","13","12","12","2019-12-19","0"
"25","22","14","13","12","12","2020-01-02","0"
"27","24","15","14","13","13","2020-01-16","0"
"30","27","17","16","15","15","2020-01-30","0"
"27","24","15","14","13","13","2020-02-13","0"
"27","24","15","14","13","13","2020-02-27","0"
"27","24","15","14","13","13","2020-03-12","0"
"27","24","15","14","13","13","2020-03-26","0"
"25","22","14","13","12","12","2020-04-09","0"
"23","20","13","12","11","11","2020-04-23","0"
"25","22","14","13","12","12","2020-05-07","0"
"23","20","13","12","11","11","2020-05-21","0"
"30","27","17","16","15","15","2020-06-04","0"
"25","22","14","13","12","12","2020-06-18","0"
"25","22","14","13","12","12","2020-07-02","0"
"21","19","12","11","10","10","2020-07-16","0"
"73","64","41","38","35","35","2020-07-30","0"
"20","17","11","10","9","9","2020-08-13","0"
"27","24","15","14","13","13","2020-08-27","0"
"23","20","13","12","11","11","2020-09-10","0"
"25","22","14","13","12","12","2020-09-24","0"
"25","22","14","13","12","12","2020-10-08","0"
"27","24","15","14","13","13","2020-10-22","0"
"27","24","15","14","13","13","2020-11-05","0"
"32","28","18","17","15","15","2020-11-19","0"
"27","24","15","14","13","13","2020-12-03","0"
"34","30","19","18","16","16","2020-12-17","0"
"23","20","13","12","11","11","2020-12-31","0"
"34","30","19","18","16","16","2021-01-14","0"
"23","20","13","12","11","11","2021-01-28","0"
"18","16","10","9","9","9","2021-02-11","0"
"30","27","17","16","15","15","2021-02-25","0"
"25","22","14","13","12","12","2021-03-11","0"
"25","22","14","13","12","12","2021-03-25","0"
"27","24","15","14","13","13","2021-04-08","0"
"25","22","14","13","12","12","2021-04-22","0"
"25","22","14","13","12","12","2021-05-06","0"
"25","22","14","13","12","12","2021-05-20","0"
