"492","597","701","4136","6650","21978","date","other"
"9","9","9","3","9","","2018-03-29","0"
"18","18","18","7","18","","2018-04-12","0"
"32","32","32","12","31","","2018-04-26","0"
"32","32","32","12","31","","2018-05-10","0"
"32","32","32","12","31","","2018-05-24","0"
"32","32","32","12","31","","2018-06-07","0"
"32","32","32","12","31","","2018-06-21","0"
"32","32","32","12","31","","2018-07-05","0"
"32","32","32","12","31","","2018-07-19","0"
"32","32","32","12","31","","2018-08-02","0"
"32","32","32","12","31","","2018-08-16","0"
"32","32","32","12","31","","2018-08-30","0"
"32","32","32","12","31","","2018-09-13","0"
"32","32","32","12","31","","2018-09-27","0"
"32","32","32","12","31","","2018-10-11","0"
"32","32","32","12","31","","2018-10-25","0"
"32","32","32","12","31","","2018-11-08","0"
"32","32","32","12","31","","2018-11-22","0"
"32","32","32","12","31","","2018-12-06","0"
"32","32","32","12","31","","2018-12-20","0"
"32","32","32","12","31","","2019-01-03","0"
"30","30","30","11","29","","2019-01-17","0"
"32","32","32","12","31","","2019-01-31","0"
"32","32","32","12","31","","2019-02-14","0"
"32","32","32","12","31","","2019-02-28","0"
"18","18","18","7","18","","2019-03-14","0"
"7","7","7","3","7","","2019-03-28","0"
"32","32","32","12","31","","2019-04-11","0"
"32","32","32","12","31","","2019-04-25","0"
"14","14","14","5","13","","2019-05-09","0"
"18","18","18","7","18","3","2019-05-23","0"
"32","32","32","12","31","5","2019-06-06","0"
"32","32","32","12","31","5","2019-06-20","0"
"32","32","32","12","31","5","2019-07-04","0"
"39","39","39","15","38","6","2019-07-18","0"
"32","32","32","12","31","5","2019-08-01","0"
"27","27","27","10","27","4","2019-08-15","0"
"30","30","30","11","29","5","2019-08-29","0"
"34","34","34","13","33","5","2019-09-12","0"
"32","32","32","12","31","5","2019-09-26","0"
"43","43","43","16","42","7","2019-10-10","0"
"32","32","32","12","31","5","2019-10-24","0"
"34","34","34","13","33","5","2019-11-07","0"
"34","34","34","13","33","5","2019-11-21","0"
"32","32","32","12","31","5","2019-12-05","0"
"32","32","32","12","31","5","2019-12-19","0"
"34","34","34","13","33","5","2020-01-02","0"
"41","41","41","15","40","6","2020-01-16","0"
"32","32","32","12","31","5","2020-01-30","0"
"37","37","37","14","35","6","2020-02-13","0"
"32","32","32","12","31","5","2020-02-27","0"
"34","34","34","13","33","5","2020-03-12","0"
"37","37","37","14","35","6","2020-03-26","0"
"41","41","41","15","40","6","2020-04-09","0"
"37","37","37","14","35","6","2020-04-23","0"
"34","34","34","13","33","5","2020-05-07","0"
"32","32","32","12","31","5","2020-05-21","0"
"37","37","37","14","35","6","2020-06-04","0"
"32","32","32","12","31","5","2020-06-18","0"
"34","34","34","13","33","5","2020-07-02","0"
"34","34","34","13","33","5","2020-07-16","0"
"41","41","41","15","40","6","2020-07-30","0"
"32","32","32","12","31","5","2020-08-13","0"
"37","37","37","14","35","6","2020-08-27","0"
"32","32","32","12","31","5","2020-09-10","0"
"37","37","37","14","35","6","2020-09-24","0"
"37","37","37","14","35","6","2020-10-08","0"
"34","34","34","13","33","5","2020-10-22","0"
"37","37","37","14","35","6","2020-11-05","0"
"46","46","46","17","44","7","2020-11-19","0"
"39","39","39","15","38","6","2020-12-03","0"
"39","39","39","15","38","6","2020-12-17","0"
"41","41","41","15","40","6","2020-12-31","0"
"34","34","34","13","33","5","2021-01-14","0"
"43","43","43","16","42","7","2021-01-28","0"
"27","27","27","10","27","4","2021-02-11","0"
"46","46","46","17","44","7","2021-02-25","0"
"30","30","30","11","29","5","2021-03-11","0"
"32","32","32","12","31","5","2021-03-25","0"
"32","32","32","12","31","5","2021-04-08","0"
"34","34","34","13","33","5","2021-04-22","0"
"32","32","32","12","31","5","2021-05-06","0"
